HHuniqueID,DefaultOnRecord,RecentBalance,HHInsurance,CarLoan
HHb10bff8f9c,0,38279,0,0
HHbdc64532a4,0,-522,1,0
HHdbcc1c2006,0,435,1,1
HHb6342dd382,0,2037,0,0
HHaad4ee6b0d,0,580,0,0
HH2403c85c1a,0,606,0,0
HH01ff2f8515,0,910,1,1
HH717b34514d,0,178,0,0
HHd8bfeab088,0,74,0,1
HH0c86b951ce,0,2626,0,0
HH7fc1f3c661,0,2530,1,0
HHfaa1f3b20f,0,-1,0,0
HH77f7071ada,0,34,1,0
HH95e6e7145e,0,2160,1,1
HH57232c611e,0,256,1,0
HH6bb439d0b5,0,751,0,0
HHa2304455e7,0,538,0,0
HHabb53398bd,0,901,1,0
HHec2c1dc18c,1,-318,1,0
HH4c02b4c709,0,3098,1,0
HH84c3787704,0,-364,1,0
HH6c98c93d28,0,365,0,0
HHbd0e0eedae,0,373,1,0
HH040e704c86,0,182,0,1
HH3de79e9542,0,399,0,0
HH7be3896523,0,20806,0,0
HH3a9294b3ca,0,3384,0,0
HH6e090ca79e,0,285,1,1
HH1ad17bbf70,0,936,0,0
HH7721ef4743,0,1623,0,0
HH583da0f540,0,372,0,0
HH6b191c63a9,0,0,1,0
HH09cf4c4595,0,3689,0,0
HH089170e4b9,0,2645,0,0
HH5fb3b95b7d,0,2819,1,0
HH9e91f99525,0,0,1,0
HH9f2725ac5c,0,590,0,1
HHf8735fbd61,0,791,0,0
HHc58a0b20f1,0,468,1,0
HHe4fe5a46e5,0,1222,1,0
HHd6eb66fd50,0,438,1,0
HH3a5cf6b6da,0,203,1,0
HHbc67365775,0,3864,1,0
HHbe8268ec85,0,23878,0,0
HH2dd886ecad,0,522,1,0
HH949ea9f2d4,0,426,1,0
HHc6b7a4a5cc,0,1295,0,1
HH39435c30b7,0,1085,1,1
HHea6b32d28e,0,974,0,0
HH2a1ff025e4,0,644,0,0
HHb69319a37b,0,2851,0,1
HH5f3806d964,0,177,1,0
HHd3c1ea3fc0,0,397,1,0
HH5d5dabe44b,0,111,1,0
HH41031b3e50,0,1179,0,0
HH7f5d3a7d4b,0,760,1,0
HH86f7986369,0,218,1,0
HH0148872cba,0,0,0,0
HHeeb129de7e,0,1092,0,0
HH48af7680ec,0,302,0,0
HHec63e05ffb,0,281,1,0
HH1aad9023ac,0,803,0,0
HH05cb80fba4,0,505,1,1
HH3efbc8de10,0,255,1,0
HH030316fb09,0,2424,0,0
HH9a8be8dba8,0,158,1,0
HH270c6a216b,0,598,0,0
HHe29c8cf027,0,2129,0,0
HHa03ff37e83,0,800,0,0
HH7ac09529cd,0,0,0,0
HH352e2d9103,0,825,1,0
HHcad1842922,0,698,0,0
HH0eab90846e,0,1011,0,0
HH70fcc03cc5,0,670,1,0
HH6204f08874,0,4984,0,0
HHd4154ab297,0,3794,0,0
HH147f0e0902,0,914,0,0
HH879d1d4d43,0,96,0,0
HH2a601e73ca,0,6771,0,0
HH5ff3c0ed82,0,1029,1,0
HH98f20890ae,0,4887,1,0
HHb53ad33ff5,0,1263,0,0
HH1cef8eed58,0,6046,1,1
HHa3e34be279,0,51,1,0
HHa560422f5f,0,458,1,1
HHacc852228f,0,4684,1,0
HHa77058ae20,0,1467,1,0
HHfe21c05024,0,1205,0,0
HHca867ea871,0,1379,0,0
HHdb7b7bd61d,0,893,0,0
HHf61c156648,0,1388,1,0
HH9184c0bdd7,1,49,0,1
HHec2df9748d,0,222,0,0
HH5fc33d4151,0,23,0,0
HH6bf32a0cb4,0,3185,0,0
HHeeb587bbfc,0,1623,1,0
HHaab0c5eb57,0,1,1,0
HH1d451b705c,0,8180,1,0
HH36f1290a33,0,2146,1,0
HH735e9c2989,0,507,1,0
HH2a40092aae,0,4646,1,0
HH8b38ea0ba8,0,3118,0,0
HH466c7df618,0,881,0,0
HH1e6cf67654,0,0,0,0
HHaa21f58613,0,67,0,0
HH0204827f1f,0,9,0,1
HH4d0eda1e6c,0,330,1,0
HHdff6f942dc,0,119,1,0
HH0d3ae1d283,0,2120,1,0
HHe002547aea,0,552,0,0
HH0dd010ef84,0,2,1,1
HH7362c417cc,0,493,0,0
HH0b63ac446b,0,985,1,0
HH02698e5308,0,265,1,0
HHce239c0442,0,0,1,0
HH7337b070ca,0,326,0,0
HHc212d52183,0,0,1,0
HHb96a55dcd4,0,730,1,0
HHafd5e05546,0,755,0,1
HH65840f866a,0,225,1,0
HH78d6b4ea4f,0,1625,1,0
HH59d0f49167,0,556,1,1
HHd611d3c48e,0,1235,0,0
HHf01010cee0,0,257,0,0
HH4163796bbf,0,431,0,0
HH35e8603754,0,-556,1,1
HH845c3b2f68,0,161,0,1
HHedc3393fe5,0,846,0,0
HH86c09c99e5,0,880,1,1
HHfe1fa351c4,0,1212,0,0
HHa0acd3ddbd,0,150,1,0
HH073f924952,0,0,1,0
HH18fef21cb8,0,1112,1,0
HH028572c973,0,720,0,0
HHe4c9000e67,0,3426,0,0
HH3a70751dc7,0,2851,1,0
HH9d1b362191,0,1316,1,0
HH33de29e706,0,1583,1,0
HH74c68c870c,0,523,1,0
HHecad93252d,0,444,0,0
HH6d913efb16,0,44,0,1
HH36cb465026,0,73,0,0
HH4bb37aa8f9,0,223,1,0
HH2b4405ae16,0,300,1,0
HHecbc9992a7,0,1224,1,0
HH245b32113a,0,0,0,0
HHc24c4a3d1a,0,1435,1,0
HH19652acf44,0,1812,0,0
HH7b88b9feee,0,4071,0,0
HHee789b65a3,0,354,1,0
HH369ccac229,0,3231,1,1
HH0758b7ba4b,0,0,0,1
HHd3a2f90098,0,273,0,0
HHa28fcf6ac2,0,-395,1,0
HH0d93c60023,0,294,1,0
HH393cd29d3f,0,6491,1,0
HHdbd8532844,0,704,0,0
HHbf20230de7,0,6153,0,0
HHb8e063fcf5,0,3370,1,0
HH8d7d8a1c80,0,941,0,0
HHd3b0337b9e,0,2204,0,0
HHad8695f933,0,404,1,0
HH49697d1401,0,87,1,1
HH59dd98ffc3,0,3139,1,0
HHce280cd154,0,1146,0,0
HHc041624766,0,-9,1,0
HH8d288092d6,0,755,1,0
HH834f23ee03,0,262,1,1
HH7617d705e0,0,-213,1,1
HHf33c3c28af,0,2519,0,0
HH6b670c384e,0,902,1,0
HHf667f77611,0,1349,0,0
HHdebe9449a6,0,96,0,0
HHf467d52118,0,122,0,0
HHc5cd8c11b9,0,0,1,0
HH41b56d1fd4,0,1595,0,0
HH2258f6f1ee,0,5106,0,0
HH3102a96603,0,0,0,0
HH6517ab49ef,0,1405,1,0
HH82b9a85e03,0,346,0,0
HHb0f9f159da,0,198,0,0
HH0fd96cf4c3,0,4539,0,0
HH833cc0afbb,0,141,1,0
HHe00fb750ba,0,65,1,0
HHbdb413e429,0,429,1,0
HHc0de42ba9f,0,640,1,0
HH1a12e97075,0,101,1,0
HHc0d47fad2b,0,1308,1,0
HH9edf42f1a7,0,4497,1,0
HH7c1b8d35e1,0,258,1,0
HHc798af8fbd,0,873,1,0
HH8c8d24fa50,0,1167,1,1
HH974120ffbe,0,238,0,0
HHf2c7dcd519,0,0,0,1
HH2a54cef9e6,0,512,0,0
HHb239a47656,0,705,1,0
HHe397c0d245,0,1034,0,1
HH02b50c87a8,0,79,0,1
HH1ab03014ba,0,70,0,0
HH86a5510cb0,0,219,1,0
HHe75168064f,0,3629,0,0
HHd17e195e2d,0,0,0,0
HH95a55e570e,0,3311,1,0
HH6d43469141,0,43,1,0
HH118bb7338e,0,4189,1,0
HHdd87fe3439,0,1291,1,0
HH91e7b4f26d,0,643,1,0
HHc169bd4887,0,879,0,0
HH60c3f6dd0b,0,24,1,0
HH739cbcb564,0,-203,1,0
HH20cc565435,0,202,0,0
HH8c7f765914,0,351,1,0
HH9a0d40c297,1,-7,0,0
HHf474167ddd,0,5007,1,0
HH65e5c319c0,0,814,0,0
HH6cd3ec765f,0,12,0,0
HHc339093a98,0,0,0,0
HH0295b850da,0,0,0,0
HH1dd1a7fbeb,0,681,0,0
HH5ad19a80d2,0,7707,1,0
HHd039f54d98,0,353,1,0
HH03b4b5c02e,0,2329,0,0
HH979ff98629,0,4189,0,0
HHc5c62a6957,0,17924,1,0
HH03a96ec597,0,258,0,0
HHaa62252ac3,0,4787,1,0
HHd6b79b5836,0,2693,0,0
HH07fc966dfa,0,0,1,1
HHf4a3f75e6f,0,1482,1,0
HHe0a2ec9dcf,0,356,1,0
HH5546da1f9c,0,167,1,1
HHb3610eb141,0,327,1,0
HH4cdbefc5fc,0,3858,0,0
HH75c7d7c470,0,943,1,0
HH12674388fc,0,1347,0,0
HHb08fc9f95b,0,7631,0,0
HH1c21bf3260,0,82,0,0
HH0719bb2b49,0,100,0,0
HHb5dd823645,0,1025,0,0
HH00be23db0b,0,2004,0,0
HH4b75adb928,0,557,1,0
HHd655449a67,0,2528,0,1
HH7e0434fed1,0,479,1,0
HHe5b0f8a4b9,0,5060,1,0
HH87a20cf78d,0,867,1,0
HH5dbe9f5c0a,0,147,1,0
HHb781fae1d2,0,51,1,0
HH3ea502faed,0,3154,0,0
HH60d5ee25c6,0,3289,0,0
HHc311a4d44f,0,1872,0,0
HH10a4856012,1,-487,1,0
HH549efb69ea,0,224,0,0
HHf048814f7a,0,82,1,0
HHc2053127f6,1,447,0,0
HHfe34f73769,0,4401,0,0
HH4f57b06cb6,1,-443,1,1
HH8234fdea6e,0,724,1,0
HHf244ca34be,0,154,1,0
HHd4afdae15f,0,1245,0,0
HHfd54065959,0,5348,0,0
HH933765861a,0,5559,0,0
HH5586eefe91,0,0,0,0
HH7830be3aa9,0,362,0,0
HHd6994a26e0,0,775,0,0
HHef1c5faaf9,0,371,0,1
HH6ff50e0d14,0,261,0,0
HH29c1413dcf,0,1568,1,0
HHc47ebbd3cd,0,1261,1,1
HHf31ef9efd5,0,187,0,0
HH9891ceb43c,0,3382,0,0
HH88c094cdf0,0,382,1,0
HH39b9734610,0,3404,1,0
HHf92f13d74e,0,565,0,0
HH8a7b7dde4b,0,9585,1,0
HH39291b0ba4,0,9851,1,0
HHaee4dd216f,0,847,0,0
HHc6fdf86682,0,7968,0,0
HHbe032c3a52,0,830,1,0
HH2f02def9cb,0,691,1,0
HH0391e906cd,0,10,1,0
HH03c78a5d50,0,533,0,0
HHd71b82e766,0,14144,1,0
HH28e27db885,0,0,0,0
HH075f0a4e8f,0,2453,1,0
HH27950f8761,0,5,0,0
HH2d9e656a3d,0,1363,1,0
HH7676b03fd3,0,628,0,1
HH337d61a273,0,455,1,0
HHf870ec6574,0,617,0,0
HH13b583da95,0,8866,0,0
HHee560244e6,0,179,1,0
HH6181a82e1e,0,0,1,0
HH20cada6092,0,6,1,0
HHb7eabff454,0,882,0,0
HHd062185d56,0,-85,1,0
HH40db94badf,0,0,0,0
HH678193bf52,0,4330,0,0
HH31cb332795,0,1736,1,0
HH15b94b4fc3,0,75,1,0
HH76d426381a,0,88,1,0
HH5a86105b87,0,922,0,1
HHc256573e5c,0,1135,1,0
HH3c84772ed6,0,977,1,0
HHf272fd3325,0,139,0,1
HH069bb2a5ee,0,-257,1,0
HH5a3e7798ef,0,871,0,0
HH13496eef69,0,419,1,0
HHa7e11d5eec,0,9407,0,0
HH4302956d19,0,1,1,0
HH67902de228,0,4564,0,0
HH5757d28125,0,104,1,0
HH4df29f1abb,0,1429,1,0
HH8995b82487,0,698,1,0
HH77696efc48,0,429,1,0
HHce5289f911,1,101,0,1
HH99de5d7ae8,0,165,0,0
HH26941e5f4f,0,0,0,0
HH06a0255c25,0,2355,1,0
HHab59e008fb,0,0,1,0
HH9e93f23776,0,1230,0,0
HH1a500cc388,0,28,0,0
HH96626f6275,0,2347,1,0
HH914aac43a7,0,1392,0,0
HH61c5227ba7,0,187,0,0
HHa88aefe4f2,0,0,0,0
HH963ed4869a,0,498,1,0
HH2519f93d69,0,253,0,0
HH48894762cf,0,14,0,1
HH53e4c1b05f,0,231,0,0
HH34611e526b,0,1161,1,1
HH043a6a770e,0,-247,1,1
HH6c4f32f7c5,0,705,1,0
HHa05c3be3a8,0,2201,1,0
HH1b2f53c997,0,-206,1,1
HHc8e23d653b,0,1389,1,0
HH369a6a9481,0,-9,1,1
HH8ed3a83e79,0,992,1,0
HHb19d7403c4,0,640,1,0
HHc7a338296b,0,169,0,0
HH332fbdb7c2,0,863,1,0
HHe9258bcedd,0,706,1,0
HH21461689ad,0,775,0,0
HHf7e2251e10,0,0,1,1
HH955605f57f,0,3160,0,0
HHf22a688b48,0,0,1,0
HHc663a1575a,0,9328,1,0
HH55994759f6,0,5701,0,0
HHcf504994fd,0,-475,1,0
HH64bf01c6a8,0,10,0,0
HH813153419f,0,1107,1,0
HHd8fcecf640,0,889,0,0
HH5aa032035d,0,2466,1,0
HH91595db197,0,671,1,1
HH21621197a8,0,224,0,0
HH68d1143c72,0,563,1,0
HH3ab1389d0d,0,1501,1,0
HH7a6b1ac2c0,0,113,0,0
HH6aeb97f5b2,0,386,0,0
HH033e5fddf1,0,48,1,0
HH4722e45596,0,102,0,1
HH20364f3ac3,0,2160,0,0
HHa59d63734e,0,963,1,0
HH0cc6d6fad6,0,46,1,0
HH52bcda0934,0,2326,0,1
HHb17b9e0783,0,282,0,0
HHe935462973,0,2424,0,0
HH7ea8e2fb2f,0,5,0,0
HHb22724b8d5,0,0,1,1
HH4abb8403b6,0,1573,0,0
HH9d12fe483c,0,708,0,0
HHf890037355,0,10465,0,0
HH065fe2ac8c,0,882,0,0
HH239fe30040,0,432,1,0
HH1180d29a2c,0,1808,0,1
HH9898057f08,0,671,1,0
HH30f5614650,0,132,1,0
HHc28b629130,0,3342,1,0
HH3893abe2f7,0,409,1,0
HHa4b1993186,0,1533,0,0
HHd21d683d46,0,97,1,0
HH3a8484d89e,0,-127,1,0
HHf404f9fd92,1,-55,1,0
HHf258a0a6f2,0,9756,1,0
HHc5182a04bd,0,2252,0,0
HHee4f1995e3,0,53,0,0
HH1ed52efaf5,0,720,1,0
HHc09f52373e,0,731,1,0
HHfb9a8dbc2d,1,-26,0,0
HH4bdfbe92c3,0,-522,1,1
HH1fc3af8792,0,19,1,0
HHd1c8294dac,0,3997,1,0
HH547f12bd11,0,389,0,0
HHdb15286b3d,0,444,1,0
HH5c02ebbd9d,0,937,0,0
HHdf4c91b4cd,0,562,1,1
HH37f3e15305,0,3625,1,0
HHd340f735b5,0,3350,1,1
HH276dd9b96f,0,524,0,0
HH76bd98eb3c,0,948,0,1
HH1f4b72922b,0,50,1,0
HH4ee52cfd07,0,-694,1,0
HH412e70d445,0,0,0,0
HH4d9b00a44e,0,32,1,0
HHbfd15aab9d,0,2480,1,0
HH22bb37d8ac,0,480,1,0
HH604d58600a,0,-166,1,1
HH5b394ce278,0,18,1,1
HH2ee72f64d0,0,2061,1,1
HH6e78734447,0,2093,0,0
HH6929fe2dc6,0,581,1,1
HHbb8e8b33a7,0,2184,0,0
HHe17b803a17,0,1696,1,0
HH42eb1a94fd,0,1956,0,0
HH65982af9cf,0,508,0,0
HHf60ff23199,0,52,0,0
HH1718224578,0,682,1,0
HHfd114e2ad3,0,962,1,0
HHca5ec11cd9,0,2409,1,0
HH0fa357dba0,0,188,1,0
HHc61772c972,0,-679,1,0
HHf005b5345d,0,200,1,0
HH7487bcbe9f,0,556,1,0
HHf306d6e7e6,0,554,0,1
HHac1b2b5244,0,0,1,0
HH59ae382ba8,0,583,0,0
HHadbebce9dd,0,4793,0,0
HHe345085dda,0,1576,1,0
HHc303f16073,0,1742,1,0
HH8ed9873295,0,121,0,1
HH1738f1a2f4,0,2577,1,1
HHf31e4b692b,0,465,1,0
HH1954872f5c,0,1180,0,0
HH212f4befb4,0,6481,0,0
HH8e3c45b65d,0,8023,0,0
HHb8aa040460,0,1480,0,0
HH78a72638c5,0,1,0,0
HH23284add2e,0,597,1,0
HH30cb3cb054,0,651,1,1
HHa19c712f9a,0,234,1,0
HHc10beddd48,0,802,0,0
HH8186e4e12c,0,1301,1,0
HHeeab5cfa19,0,-6,1,0
HHe18578e613,0,3,1,0
HH1cffcfa02b,0,0,0,0
HHb905660b0d,0,5945,1,0
HHfd6226c077,0,8626,0,0
HH87ee53fc06,0,2239,0,0
HHc0e0edae69,0,948,1,0
HH277c738a09,0,27,0,0
HHf7975b948c,0,456,1,0
HH39b75ec07c,0,1066,1,0
HHc1facf9132,0,5074,1,0
HH946d878cea,0,215,0,0
HHb0c5a92a8c,0,260,1,0
HH88515063b6,0,431,0,0
HHb87f228b4f,0,1727,0,0
HH6d91e11e52,0,3376,1,0
HHf7e132b819,0,689,0,0
HHed444c0f1b,0,0,1,0
HH8b6bd27d51,0,495,0,0
HHd3719a9a72,0,879,1,0
HH28ad6906d1,0,-1246,0,0
HH1ffa1204c2,0,1397,0,0
HH9f0a1e132b,0,288,1,0
HH92f00d1f63,0,1,0,0
HHe74635c526,0,102,1,0
HH367ca5e546,0,0,0,0
HH2615c2c013,0,-99,0,0
HH58cc4ea2cb,0,792,0,0
HH97ff2edca0,0,385,0,0
HH740bb370a6,0,23495,0,0
HHe6fa7c8f26,0,533,1,0
HH60bc4e64d7,0,822,1,1
HH3bec84068f,0,-528,1,1
HH07471edada,0,298,1,0
HHe44426da6f,0,0,0,0
HH1da3521bf8,0,1840,1,0
HH56c94bea69,0,1,0,0
HH25c1ebe6d9,0,492,1,0
HH955a748c57,0,372,1,0
HHeb4a33ae55,0,-253,0,0
HHa76a692efe,0,431,0,0
HH0fcd9a9877,0,1165,0,0
HH808272d76a,0,412,0,0
HH98f6ba7652,0,193,0,0
HHa865841b9a,0,2062,1,0
HH90074f8125,0,3236,0,0
HH5c01a70355,0,9103,0,1
HH16eb1194f4,0,1044,0,0
HHae6b78ae63,0,88,1,1
HHa982c46e17,0,1150,1,0
HHd19c72130b,0,957,0,0
HHb968ca404b,0,495,0,0
HH0969d21c68,0,37,0,1
HHe3d11c9201,0,312,1,0
HHae95967261,0,506,1,1
HH51175e3c66,0,1385,0,0
HH354514838b,0,1515,1,0
HH46cc67ce88,0,714,0,0
HH35da386e94,0,-52,1,1
HH7374921394,0,0,0,0
HHde6ee3f6af,0,581,1,0
HH47ac3b5295,0,4111,1,0
HH04b6245819,0,0,0,0
HH1cb57ea86f,0,0,0,0
HH6bf01be45b,0,-455,1,0
HH0237d2fb18,0,530,1,0
HHc7b6490198,0,403,1,0
HH36ade20b25,0,7895,1,0
HHfd142b62c1,0,1162,1,0
HH41c15c159c,0,933,1,0
HH6292b67dee,0,768,0,0
HH7c4b430495,0,223,0,0
HH7f901da29f,0,272,0,0
HHadb72e4303,0,519,0,0
HH41d8b7d74d,0,53,1,1
HH0856646cf2,0,-197,1,0
HH81d392803e,0,2160,0,0
HH1918888652,0,94,1,0
HHd77978fc1f,0,942,0,0
HH39ad1da699,0,816,1,0
HHd47388cfab,0,656,1,1
HHccd2cd5139,0,625,0,1
HHdb7208233e,0,357,1,0
HH6f62dbd4cb,0,523,1,0
HH27c2de76d3,0,693,1,0
HH6e61dbc497,0,0,1,0
HH7fed4b59a8,0,1873,0,0
HH47fa5cc924,0,0,0,0
HH397fc81b6b,0,386,0,0
HHca16876b24,0,557,0,0
HH99e7d5a775,0,92,1,0
HHfc2cbefb1b,0,0,0,0
HH3f6b2e50f3,0,325,1,0
HH44271b40b5,0,4,0,0
HHd25f4ffbd2,0,326,0,0
HH4bd92b3475,0,76,1,0
HHe4c37aab6e,0,816,1,0
HH307e7d824a,0,284,0,0
HHdb4f033e3d,0,224,0,0
HH60b04e4a05,0,2948,0,0
HHb73ac86613,0,316,1,0
HHe6d1f17dfd,0,167,0,1
HHea06a07647,0,190,1,0
HH2b6af9a59e,0,1090,1,0
HH3bbaf827bd,0,657,0,0
HH9f46f3de0a,0,1027,0,0
HH49dffb29c0,0,752,1,0
HHcfdcae0140,0,2557,0,0
HH01ac9a3cea,0,508,1,0
HH188d71bc26,0,-876,0,1
HH32b2c07730,0,42,0,0
HH11382427ee,0,-171,1,0
HH854dd802f7,0,2812,1,0
HH754a854a47,0,-556,1,0
HH1c09bb0d93,0,3512,0,0
HHed63c14e4b,0,9962,0,0
HH4ba3082347,0,796,1,0
HHb156d15fd9,0,9804,1,1
HH86eb6b9c6c,0,333,1,0
HHbfe23b0f97,0,1730,1,0
HHbca43fd4c6,0,406,1,0
HHf192fc6d06,0,717,0,0
HHef55aacdb5,0,1501,1,0
HH4746d47aa8,0,272,1,0
HHfc425e7423,0,678,0,1
HHe48eaed75d,0,948,1,0
HH15eba591bd,0,994,1,0
HH8c193f0129,0,655,1,0
HH201893e9f8,0,635,0,0
HH4e987f742d,0,398,1,0
HH3b0ba7f49a,0,590,1,0
HHa42515f432,1,327,1,1
HHcaf6c9c5eb,0,137,0,0
HH8f3bd4a84c,0,12857,1,0
HHed2777d590,0,3074,0,0
HH133973522a,0,7005,1,0
HH0057415ea9,0,150,0,0
HHebab47ed85,0,1807,0,0
HHfab2e98da4,0,2340,0,0
HHce5f569447,0,1903,0,0
HH455e8623f7,0,119,1,1
HH9f643c0017,0,5115,1,0
HH00a8cb8018,0,636,0,0
HH4f301a6a4c,0,2604,0,0
HHca7b0cb6a8,0,-363,0,0
HH20beb96e4b,0,358,0,0
HH797a2f4b46,0,1318,0,1
HH9430c0f8a8,0,0,0,0
HHdd364e8b11,0,2061,1,0
HHf361ad3401,0,-14,0,1
HHbfb1f7297b,0,7699,0,1
HHaf1b8be86b,0,3458,1,0
HH646c933ad7,0,7928,1,0
HH82f1bb3cf2,0,72,1,1
HH8a81ff4f20,0,2157,1,0
HH158c77040b,0,870,0,0
HH15b90c095e,0,818,1,1
HHf39a8f58ef,0,2489,0,0
HH5cba3fe39c,0,3417,0,0
HH6108807fb8,0,6307,1,0
HH98a61be7d9,0,94,0,0
HH68d8690e61,0,2074,1,0
HH50ec4f2742,0,0,0,0
HH473de76f9b,0,0,0,0
HH7eb05067b8,0,604,0,0
HH04585efbf6,0,1522,0,0
HHef5621b8f1,0,132,0,0
HH77c2a36da5,0,1171,1,0
HHc458c2108e,0,309,0,0
HH3b57c21389,0,1378,1,0
HH4025d58866,0,652,0,1
HHe47907556f,0,2829,1,0
HH35c3729f12,0,1506,0,0
HHd73d27611e,0,351,1,0
HHf3debf3ebd,0,2232,0,0
HHcb46d57819,0,705,1,0
HH8233291778,0,2816,0,0
HHd6f3095e7a,1,-4,0,1
HH1996391c2e,0,908,1,0
HHde3b29627c,0,414,0,0
HH116a4b1d38,0,3409,0,0
HHe369660667,0,293,0,0
HH57f410f255,0,191,1,0
HH667f25422f,0,4596,1,0
HHc7a7bf945c,0,1954,0,0
HH533d5caefa,0,737,1,1
HHb741685609,0,1442,0,0
HHbf666be056,0,1523,1,1
HH77b4ac953f,0,0,0,0
HH6626d16159,0,3649,1,0
HHdb350eb743,0,3518,0,0
HH2839b3da4d,0,991,0,0
HHae0a9ed8d7,0,581,1,1
HHd3e3d6d634,0,2235,0,0
HH944ec1fe38,0,376,0,0
HHece91d616a,0,199,1,0
HH503b399767,0,451,1,0
HHe624ed45ff,0,7005,1,0
HHfd9ba69848,0,1854,1,0
HH5c530fe744,0,50,1,0
HH7e3e03fb94,0,116,0,0
HH6adc299391,0,565,0,0
HH50b11d403a,0,279,0,0
HH2dc2084653,0,860,1,1
HHb9ee6c49fe,0,943,1,0
HH2dc174a0e9,0,1476,1,0
HH509e881480,0,0,1,0
HHa45b9a13aa,0,177,0,0
HH772dfd6103,0,5776,0,0
HH33880279cb,0,243,0,0
HHef0189f4ce,0,591,0,0
HH45fa71a3b8,0,0,1,0
HHd3e50b01c3,0,659,1,0
HHa15eff7a59,0,1464,1,0
HH7e0fd814c2,0,915,1,0
HH3a68bfb147,0,72,1,0
HHf19e573f63,0,10541,0,0
HH164263c8e1,0,3764,0,0
HH0f36a3d157,0,-46,1,0
HH74bf2f3c3c,0,1223,0,0
HHa8eec8409a,0,1278,0,0
HH83a7648458,0,3442,0,0
HH7539f4164a,0,208,1,0
HH06b3cc5495,0,1358,0,0
HH4e3fef9786,0,-334,1,0
HH9be2696863,0,7506,1,0
HH35d0263387,0,324,0,1
HH48024de0e8,0,8781,1,0
HH97c051534a,0,587,1,0
HH71c97484ee,0,315,0,0
HH308000a106,0,563,1,0
HH8f06314368,0,920,1,0
HH061f0535de,0,185,0,0
HH17bbf820f2,0,1207,1,0
HH853c37dc11,0,15485,0,0
HH37fee79b75,0,811,0,0
HH7e76f8d2f4,0,210,1,0
HHa9d7ada901,0,258,1,0
HH7239ec3779,0,1047,0,0
HH2a55088c67,0,274,1,0
HH142b898650,0,8649,1,0
HH08fdc63776,0,413,1,0
HH9c7e50299c,0,1271,1,0
HH5c8e32c4bd,0,2558,0,0
HHa968ae000b,0,376,0,0
HH482b726757,0,294,1,1
HH2f88741981,0,64,0,1
HH261acce3b8,0,540,0,1
HHd530708323,0,189,0,0
HHf64d2c1366,0,3868,1,0
HHa44def3c3e,0,-1,0,1
HH5e725660d8,0,267,0,0
HH6a2cb3f7b8,0,319,1,0
HH6649a7b0c3,0,810,0,0
HHe66bad92fe,0,330,0,1
HH4411ea47d1,0,4157,1,0
HH5f3f4f8097,0,768,0,0
HHcae55ee718,1,-617,1,0
HH436c0a0394,0,178,0,0
HHabff63f4c9,0,756,0,0
HHaeecc0fb59,0,7,0,0
HHa1a3978361,0,1507,1,0
HHe09a66f663,0,272,0,0
HH090ac80d04,0,691,0,0
HH1765507ccf,0,2470,1,0
HH5b636d892c,0,1058,0,0
HHc1cfe51f44,0,3141,0,0
HHd441e19a7c,0,2473,0,0
HH4b09433e18,0,1934,0,0
HHcfceed2571,0,3450,0,0
HH5f3bd3aa17,0,459,0,0
HHaa7a53e8d8,0,224,0,0
HHf6f1c8d566,0,515,0,0
HHc898bd11f4,0,1887,0,1
HH2b5b255509,0,3729,1,0
HH266464da7c,0,425,1,0
HHe8fb5c0ced,0,215,0,0
HHc43ecf57d4,0,2091,0,0
HH235c76de5a,0,9366,0,0
HH36ad28d9da,0,-489,1,0
HH59fed297e2,0,949,1,0
HHe9f2a3415d,0,331,0,0
HH5047754f72,0,373,1,0
HHd9833131b1,0,558,1,0
HH6b13eaf754,0,290,1,0
HHc7a76c6b38,0,210,0,1
HH3fb3c451db,0,23,0,0
HHf932bd81ea,0,2717,1,0
HH504bc7a6df,0,0,0,0
HH6ed0414318,0,10655,0,0
HHf87a8a4538,0,823,0,0
HH36df400050,0,243,1,0
HHb76cbf8db8,0,217,1,0
HH857954f5d2,0,167,0,1
HH542c451fd1,0,1812,0,0
HHf062dd74dc,0,433,1,0
HH7236029fea,0,2311,0,1
HH16e44822a4,0,7304,1,0
HHaad23dbffe,0,230,0,0
HH48673f9b7a,0,26575,0,0
HHced6d1747d,0,338,0,1
HH9397e57fc6,0,2183,1,1
HH4f625feb23,0,5271,1,0
HH7c6ae80ec3,0,315,0,0
HH6daa71d00d,0,1227,1,1
HHc8abeb805f,0,336,1,0
HH43cd838329,0,3434,0,1
HH26da58bbd9,0,3,0,0
HH77f1751015,0,488,0,0
HH4b467d4252,0,710,1,0
HH2e531f89d1,0,60,1,0
HHeb994e9220,0,255,0,0
HH0fc6426914,0,1048,1,0
HH5b8461056a,0,53,0,0
HH5e9dfd6f61,0,0,1,1
HH106927b96a,0,10374,1,0
HH3fc321f307,0,911,1,1
HHf18b728bb3,0,1453,0,0
HHf7450ae493,0,1241,0,0
HH87a1500be8,0,949,0,0
HH076130a3a3,0,-107,0,0
HH5e023b2968,0,39,0,0
HH514761173c,0,388,1,0
HH6d04d17d6b,0,3698,1,0
HHc953874ff7,0,53,0,0
HH8094be8189,0,61,1,0
HHe175703e9c,0,244,0,0
HH7f7dfc6ca7,0,1130,1,0
HH9c2c5a543a,0,218,1,0
HH2252d6701c,0,223,0,0
HHcb64af8935,0,605,0,0
HHdb072a8649,0,646,1,0
