"word","sentiment"
"quaint","joy"
"quaint","positive"
"quaint","trust"
"quake","fear"
"qualified","positive"
"qualified","trust"
"qualifying","positive"
"quandary","anger"
"quandary","fear"
"quandary","negative"
"quarantine","fear"
"quarrel","anger"
"quarrel","negative"
"quash","fear"
"quash","negative"
"quell","negative"
"quest","anticipation"
"quest","positive"
"question","positive"
"questionable","disgust"
"questionable","negative"
"quicken","anticipation"
"quickness","positive"
"quickness","surprise"
"quicksilver","negative"
"quicksilver","surprise"
"quiescent","positive"
"quiet","positive"
"quiet","sadness"
"quinine","positive"
"quit","negative"
"quiver","fear"
"quiver","negative"
"quivering","fear"
"quivering","negative"
"quiz","negative"
"quote","anticipation"
"quote","negative"
"quote","positive"
"quote","surprise"
"rabble","anger"
"rabble","fear"
"rabble","negative"
"rabid","anger"
"rabid","anticipation"
"rabid","disgust"
"rabid","fear"
"rabid","negative"
"rabid","sadness"
"rabies","negative"
"rack","negative"
"rack","sadness"
"racket","negative"
"radar","trust"
"radiance","anticipation"
"radiance","joy"
"radiance","positive"
"radiance","trust"
"radiant","joy"
"radiant","positive"
"radiate","positive"
"radiation","fear"
"radiation","negative"
"radio","positive"
"radioactive","fear"
"radioactive","negative"
"radon","fear"
"radon","negative"
"raffle","anticipation"
"raffle","surprise"
"rage","anger"
"rage","negative"
"raging","anger"
"raging","disgust"
"raging","fear"
"raging","negative"
"rags","disgust"
"rags","negative"
"raid","anger"
"raid","fear"
"raid","negative"
"raid","surprise"
"rail","anger"
"rail","anticipation"
"rail","negative"
"rainy","sadness"
"ram","anger"
"ram","anticipation"
"ram","negative"
"rambling","negative"
"rampage","anger"
"rampage","fear"
"rampage","negative"
"rancid","disgust"
"rancid","negative"
"randomly","surprise"
"ranger","trust"
"ransom","anger"
"ransom","fear"
"ransom","negative"
"rape","anger"
"rape","disgust"
"rape","fear"
"rape","negative"
"rape","sadness"
"rapid","surprise"
"rapping","anger"
"rapt","joy"
"rapt","positive"
"rapt","surprise"
"rapt","trust"
"raptors","fear"
"raptors","negative"
"rapture","anticipation"
"rapture","joy"
"rapture","positive"
"rarity","surprise"
"rascal","anger"
"rascal","disgust"
"rascal","fear"
"rascal","negative"
"rash","disgust"
"rash","negative"
"rat","disgust"
"rat","fear"
"rat","negative"
"ratify","trust"
"rating","anger"
"rating","fear"
"rating","negative"
"rating","sadness"
"rational","positive"
"rational","trust"
"rattlesnake","fear"
"raucous","negative"
"rave","anger"
"rave","disgust"
"rave","joy"
"rave","negative"
"rave","positive"
"rave","surprise"
"rave","trust"
"ravenous","anger"
"ravenous","fear"
"ravenous","negative"
"ravenous","sadness"
"ravine","fear"
"raving","anger"
"raving","anticipation"
"raving","fear"
"raving","joy"
"raving","negative"
"raving","surprise"
"razor","fear"
"react","anger"
"react","fear"
"reactionary","negative"
"reader","positive"
"readily","positive"
"readiness","anticipation"
"readiness","joy"
"readiness","positive"
"readiness","trust"
"reading","positive"
"ready","anticipation"
"reaffirm","positive"
"real","positive"
"real","trust"
"reappear","surprise"
"rear","negative"
"reason","positive"
"reassurance","positive"
"reassurance","trust"
"reassure","positive"
"reassure","trust"
"rebate","positive"
"rebel","anger"
"rebel","fear"
"rebel","negative"
"rebellion","anger"
"rebellion","disgust"
"rebellion","fear"
"rebuke","negative"
"rebut","negative"
"recalcitrant","anger"
"recalcitrant","disgust"
"recalcitrant","negative"
"recast","positive"
"received","positive"
"receiving","anticipation"
"receiving","joy"
"receiving","positive"
"receiving","surprise"
"recesses","fear"
"recession","anger"
"recession","disgust"
"recession","fear"
"recession","negative"
"recession","sadness"
"recherche","positive"
"recidivism","anger"
"recidivism","disgust"
"recidivism","negative"
"recidivism","sadness"
"recipient","anticipation"
"reciprocate","positive"
"reckless","anger"
"reckless","fear"
"reckless","negative"
"recklessness","anger"
"recklessness","disgust"
"recklessness","fear"
"recklessness","negative"
"recklessness","surprise"
"reclamation","positive"
"recline","positive"
"recline","trust"
"recognizable","anticipation"
"recognizable","positive"
"recombination","anticipation"
"recommend","positive"
"recommend","trust"
"reconciliation","anticipation"
"reconciliation","joy"
"reconciliation","positive"
"reconciliation","trust"
"reconsideration","positive"
"reconsideration","trust"
"reconstruct","anticipation"
"reconstruct","positive"
"reconstruction","anticipation"
"reconstruction","positive"
"recorder","positive"
"recoup","positive"
"recovery","positive"
"recreation","anticipation"
"recreation","joy"
"recreation","positive"
"recreational","anticipation"
"recreational","joy"
"recreational","positive"
"recruits","trust"
"rectify","positive"
"recurrent","anticipation"
"redemption","positive"
"redress","positive"
"redundant","negative"
"referee","trust"
"refine","positive"
"refinement","positive"
"reflex","surprise"
"reflux","disgust"
"reflux","negative"
"reform","positive"
"reformation","positive"
"reformer","positive"
"refractory","negative"
"refreshing","positive"
"refugee","sadness"
"refurbish","positive"
"refusal","negative"
"refuse","negative"
"refused","negative"
"refused","sadness"
"refutation","fear"
"regal","positive"
"regal","trust"
"regatta","anticipation"
"regent","positive"
"regent","trust"
"regiment","fear"
"registry","trust"
"regress","negative"
"regression","negative"
"regressive","negative"
"regressive","positive"
"regret","negative"
"regret","sadness"
"regrettable","negative"
"regrettable","sadness"
"regretted","negative"
"regretted","sadness"
"regretting","negative"
"regretting","sadness"
"regularity","anticipation"
"regularity","positive"
"regularity","trust"
"regulate","positive"
"regulatory","fear"
"regulatory","negative"
"regurgitation","disgust"
"rehabilitate","positive"
"rehabilitation","anticipation"
"rehabilitation","positive"
"reimburse","positive"
"reimbursement","positive"
"reimbursement","trust"
"rein","negative"
"reinforcement","positive"
"reinforcement","trust"
"reinforcements","trust"
"reinstate","positive"
"reject","anger"
"reject","fear"
"reject","negative"
"reject","sadness"
"rejected","negative"
"rejection","anger"
"rejection","disgust"
"rejection","fear"
"rejection","negative"
"rejection","sadness"
"rejects","anger"
"rejects","fear"
"rejects","negative"
"rejects","sadness"
"rejoice","anticipation"
"rejoice","joy"
"rejoice","positive"
"rejoice","surprise"
"rejoice","trust"
"rejoicing","anticipation"
"rejoicing","joy"
"rejoicing","positive"
"rejoicing","surprise"
"rejuvenate","positive"
"rejuvenated","positive"
"rekindle","anticipation"
"rekindle","fear"
"rekindle","joy"
"rekindle","negative"
"rekindle","positive"
"rekindle","surprise"
"relapse","fear"
"relapse","negative"
"relapse","sadness"
"related","trust"
"relative","trust"
"relaxation","positive"
"relegation","negative"
"relevant","positive"
"relevant","trust"
"reliability","positive"
"reliability","trust"
"reliable","positive"
"reliable","trust"
"reliance","positive"
"reliance","trust"
"relics","sadness"
"relief","positive"
"relieving","positive"
"religion","trust"
"relinquish","negative"
"reluctant","fear"
"reluctant","negative"
"remains","disgust"
"remains","fear"
"remains","negative"
"remains","positive"
"remains","trust"
"remake","positive"
"remand","anger"
"remand","negative"
"remarkable","joy"
"remarkable","positive"
"remarkable","surprise"
"remarkable","trust"
"remarkably","positive"
"remedial","negative"
"remedy","anticipation"
"remedy","joy"
"remedy","positive"
"remedy","trust"
"remiss","anger"
"remiss","disgust"
"remiss","negative"
"remiss","sadness"
"remission","positive"
"remodel","positive"
"remorse","negative"
"remorse","sadness"
"removal","negative"
"remove","anger"
"remove","fear"
"remove","negative"
"remove","sadness"
"renaissance","positive"
"rencontre","negative"
"rend","negative"
"render","positive"
"renegade","anger"
"renegade","negative"
"renewal","positive"
"renounce","anger"
"renounce","negative"
"renovate","anticipation"
"renovate","positive"
"renovation","anticipation"
"renovation","joy"
"renovation","positive"
"renown","positive"
"renowned","positive"
"renunciation","negative"
"reorganize","positive"
"reparation","positive"
"reparation","trust"
"repay","anger"
"repay","anticipation"
"repay","joy"
"repay","positive"
"repay","trust"
"repellant","disgust"
"repellant","fear"
"repellant","negative"
"repellent","anger"
"repellent","disgust"
"repellent","fear"
"repellent","negative"
"repelling","disgust"
"repelling","negative"
"repent","fear"
"repent","positive"
"replenish","positive"
"replete","positive"
"reporter","positive"
"reporter","trust"
"repose","positive"
"represented","positive"
"representing","anticipation"
"repress","negative"
"repress","sadness"
"repression","fear"
"repression","negative"
"reprimand","anger"
"reprimand","negative"
"reprint","negative"
"reprisal","anger"
"reprisal","fear"
"reprisal","negative"
"reprisal","sadness"
"reproach","anger"
"reproach","disgust"
"reproach","negative"
"reproach","sadness"
"reproductive","joy"
"reproductive","positive"
"republic","negative"
"repudiation","anger"
"repudiation","disgust"
"repudiation","negative"
"repulsion","disgust"
"repulsion","fear"
"repulsion","negative"
"reputable","positive"
"reputable","trust"
"requiem","sadness"
"rescind","negative"
"rescission","negative"
"rescue","anticipation"
"rescue","joy"
"rescue","positive"
"rescue","surprise"
"rescue","trust"
"resection","fear"
"resent","anger"
"resent","negative"
"resentful","anger"
"resentful","negative"
"resentment","anger"
"resentment","disgust"
"resentment","negative"
"resentment","sadness"
"reserve","positive"
"resident","positive"
"resign","anger"
"resign","disgust"
"resign","fear"
"resign","negative"
"resign","sadness"
"resignation","negative"
"resignation","sadness"
"resignation","surprise"
"resigned","negative"
"resigned","sadness"
"resilient","positive"
"resist","negative"
"resistance","anger"
"resistance","negative"
"resistant","fear"
"resistant","negative"
"resisting","anger"
"resisting","fear"
"resisting","negative"
"resisting","sadness"
"resistive","positive"
"resolutely","positive"
"resources","joy"
"resources","positive"
"resources","trust"
"respect","anticipation"
"respect","joy"
"respect","positive"
"respect","trust"
"respectability","positive"
"respectable","positive"
"respectable","trust"
"respectful","positive"
"respectful","trust"
"respecting","positive"
"respects","positive"
"respects","trust"
"respite","joy"
"respite","positive"
"respite","trust"
"resplendent","joy"
"resplendent","positive"
"responsible","positive"
"responsible","trust"
"responsive","anticipation"
"responsive","positive"
"responsive","trust"
"rest","positive"
"restful","positive"
"restitution","anger"
"restitution","positive"
"restlessness","anticipation"
"restorative","anticipation"
"restorative","joy"
"restorative","positive"
"restorative","trust"
"restoring","positive"
"restrain","anger"
"restrain","fear"
"restrain","negative"
"restrained","fear"
"restraint","positive"
"restrict","negative"
"restrict","sadness"
"restriction","anger"
"restriction","fear"
"restriction","negative"
"restriction","sadness"
"restrictive","negative"
"result","anticipation"
"resultant","anticipation"
"resumption","positive"
"retain","trust"
"retaliate","anger"
"retaliate","negative"
"retaliation","anger"
"retaliation","fear"
"retaliation","negative"
"retaliatory","anger"
"retaliatory","negative"
"retard","disgust"
"retard","fear"
"retard","negative"
"retard","sadness"
"retardation","negative"
"retention","positive"
"reticent","fear"
"reticent","negative"
"retirement","anticipation"
"retirement","fear"
"retirement","joy"
"retirement","negative"
"retirement","positive"
"retirement","sadness"
"retirement","trust"
"retort","negative"
"retract","anger"
"retract","negative"
"retraction","negative"
"retrenchment","fear"
"retrenchment","negative"
"retribution","anger"
"retribution","fear"
"retribution","negative"
"retribution","sadness"
"retrograde","negative"
"reunion","anticipation"
"reunion","positive"
"reunion","trust"
"revel","joy"
"revel","positive"
"revels","joy"
"revels","positive"
"revenge","anger"
"revenge","anticipation"
"revenge","fear"
"revenge","negative"
"revenge","surprise"
"revere","anticipation"
"revere","joy"
"revere","positive"
"revere","trust"
"reverence","joy"
"reverence","positive"
"reverence","trust"
"reverend","joy"
"reverend","positive"
"reverie","joy"
"reverie","positive"
"reverie","trust"
"reversal","anger"
"reversal","disgust"
"reversal","negative"
"reversal","surprise"
"revise","positive"
"revival","anticipation"
"revival","joy"
"revival","positive"
"revival","trust"
"revive","anticipation"
"revive","negative"
"revive","positive"
"revocation","negative"
"revoke","anger"
"revoke","disgust"
"revoke","fear"
"revoke","negative"
"revoke","sadness"
"revolt","anger"
"revolt","negative"
"revolt","surprise"
"revolting","anger"
"revolting","disgust"
"revolting","fear"
"revolting","negative"
"revolution","anger"
"revolution","anticipation"
"revolution","fear"
"revolution","negative"
"revolution","positive"
"revolution","sadness"
"revolution","surprise"
"revolutionary","positive"
"revolver","anger"
"revolver","fear"
"revolver","negative"
"revolver","sadness"
"revulsion","anger"
"revulsion","disgust"
"revulsion","fear"
"revulsion","negative"
"reward","anticipation"
"reward","joy"
"reward","positive"
"reward","surprise"
"reward","trust"
"rheumatism","anger"
"rheumatism","fear"
"rheumatism","negative"
"rheumatism","sadness"
"rhythm","positive"
"rhythmical","joy"
"rhythmical","positive"
"rhythmical","surprise"
"ribbon","anger"
"ribbon","anticipation"
"ribbon","joy"
"ribbon","positive"
"richness","positive"
"rickety","negative"
"riddle","surprise"
"riddled","negative"
"rider","positive"
"ridicule","anger"
"ridicule","disgust"
"ridicule","negative"
"ridicule","sadness"
"ridiculous","anger"
"ridiculous","disgust"
"ridiculous","negative"
"rife","negative"
"rifle","anger"
"rifle","fear"
"rifle","negative"
"rift","negative"
"righteous","positive"
"rightful","positive"
"rightly","positive"
"rigid","negative"
"rigidity","negative"
"rigor","disgust"
"rigor","fear"
"rigor","negative"
"rigorous","negative"
"ringer","anger"
"ringer","negative"
"riot","anger"
"riot","fear"
"riot","negative"
"riotous","anger"
"riotous","fear"
"riotous","negative"
"riotous","surprise"
"ripe","positive"
"ripen","anticipation"
"ripen","positive"
"rising","anticipation"
"rising","joy"
"rising","positive"
"risk","anticipation"
"risk","fear"
"risk","negative"
"risky","anticipation"
"risky","fear"
"risky","negative"
"rivalry","anger"
"rivalry","negative"
"riveting","positive"
"roadster","joy"
"roadster","positive"
"roadster","trust"
"rob","anger"
"rob","disgust"
"rob","fear"
"rob","negative"
"rob","sadness"
"robber","disgust"
"robber","fear"
"robber","negative"
"robbery","anger"
"robbery","disgust"
"robbery","fear"
"robbery","negative"
"robbery","sadness"
"robust","positive"
"rock","positive"
"rocket","anger"
"rod","fear"
"rod","positive"
"rod","trust"
"rogue","disgust"
"rogue","negative"
"rollicking","joy"
"rollicking","positive"
"romance","anticipation"
"romance","fear"
"romance","joy"
"romance","positive"
"romance","sadness"
"romance","surprise"
"romance","trust"
"romantic","anticipation"
"romantic","joy"
"romantic","positive"
"romantic","trust"
"romanticism","joy"
"romanticism","positive"
"romp","joy"
"romp","positive"
"rook","anger"
"rook","disgust"
"rook","negative"
"rooted","positive"
"rooted","trust"
"rosy","positive"
"rot","disgust"
"rot","fear"
"rot","negative"
"rot","sadness"
"rota","positive"
"rota","trust"
"rotting","disgust"
"rotting","negative"
"roughness","negative"
"roulette","anticipation"
"rout","negative"
"routine","positive"
"routine","trust"
"row","anger"
"row","negative"
"rowdy","negative"
"royalty","positive"
"rubbish","disgust"
"rubbish","negative"
"rubble","fear"
"rubble","negative"
"rubble","sadness"
"rubric","positive"
"rue","negative"
"rue","sadness"
"ruffle","negative"
"rugged","negative"
"ruin","fear"
"ruin","negative"
"ruin","sadness"
"ruined","anger"
"ruined","disgust"
"ruined","fear"
"ruined","negative"
"ruined","sadness"
"ruinous","anger"
"ruinous","disgust"
"ruinous","fear"
"ruinous","negative"
"ruinous","sadness"
"rule","fear"
"rule","trust"
"rumor","negative"
"rumor","sadness"
"runaway","negative"
"runaway","sadness"
"rupture","fear"
"rupture","negative"
"rupture","sadness"
"rupture","surprise"
"ruse","negative"
"rust","negative"
"rusty","negative"
"ruth","positive"
"ruthless","anger"
"ruthless","disgust"
"ruthless","fear"
"ruthless","negative"
"saber","anger"
"saber","fear"
"saber","negative"
"sabotage","anger"
"sabotage","disgust"
"sabotage","fear"
"sabotage","negative"
"sabotage","sadness"
"sabotage","surprise"
"sacrifices","disgust"
"sacrifices","fear"
"sacrifices","negative"
"sacrifices","sadness"
"sadly","negative"
"sadly","sadness"
"sadness","negative"
"sadness","sadness"
"sadness","trust"
"safe","joy"
"safe","positive"
"safe","trust"
"safeguard","positive"
"safeguard","trust"
"safekeeping","trust"
"sag","fear"
"sag","negative"
"sage","positive"
"sage","trust"
"saint","anticipation"
"saint","joy"
"saint","positive"
"saint","surprise"
"saint","trust"
"saintly","anticipation"
"saintly","joy"
"saintly","positive"
"saintly","surprise"
"saintly","trust"
"salary","anticipation"
"salary","joy"
"salary","positive"
"salary","trust"
"salient","positive"
"saliva","anticipation"
"sally","surprise"
"saloon","anger"
"salutary","joy"
"salutary","positive"
"salutary","trust"
"salute","joy"
"salute","positive"
"salvation","anticipation"
"salvation","joy"
"salvation","positive"
"salvation","trust"
"salve","positive"
"samurai","fear"
"samurai","positive"
"sanctification","joy"
"sanctification","positive"
"sanctification","trust"
"sanctify","anticipation"
"sanctify","joy"
"sanctify","positive"
"sanctify","sadness"
"sanctify","surprise"
"sanctify","trust"
"sanctuary","anticipation"
"sanctuary","joy"
"sanctuary","positive"
"sanctuary","trust"
"sanguine","positive"
"sanitary","positive"
"sap","negative"
"sap","sadness"
"sappy","trust"
"sarcasm","anger"
"sarcasm","disgust"
"sarcasm","negative"
"sarcasm","sadness"
"sarcoma","fear"
"sarcoma","negative"
"sarcoma","sadness"
"sardonic","negative"
"satanic","anger"
"satanic","negative"
"satin","positive"
"satisfactorily","positive"
"satisfied","joy"
"satisfied","positive"
"saturated","disgust"
"saturated","negative"
"savage","anger"
"savage","fear"
"savage","negative"
"savagery","anger"
"savagery","fear"
"savagery","negative"
"save","joy"
"save","positive"
"save","trust"
"savings","positive"
"savor","anticipation"
"savor","disgust"
"savor","joy"
"savor","positive"
"savor","sadness"
"savor","trust"
"savory","positive"
"savvy","positive"
"scab","negative"
"scaffold","fear"
"scaffold","negative"
"scalpel","fear"
"scalpel","negative"
"scaly","negative"
"scandal","fear"
"scandal","negative"
"scandalous","anger"
"scandalous","negative"
"scanty","negative"
"scapegoat","anger"
"scapegoat","fear"
"scapegoat","negative"
"scar","anger"
"scar","disgust"
"scar","fear"
"scar","negative"
"scar","sadness"
"scarce","fear"
"scarce","negative"
"scarce","sadness"
"scarcely","negative"
"scarcely","sadness"
"scarcity","anger"
"scarcity","fear"
"scarcity","negative"
"scarcity","sadness"
"scare","anger"
"scare","anticipation"
"scare","fear"
"scare","negative"
"scare","surprise"
"scarecrow","fear"
"scarecrow","negative"
"scarecrow","positive"
"scavenger","negative"
"sceptical","trust"
"scheme","negative"
"schism","anger"
"schism","negative"
"schizophrenia","anger"
"schizophrenia","disgust"
"schizophrenia","fear"
"schizophrenia","negative"
"schizophrenia","sadness"
"scholar","positive"
"scholarship","joy"
"scholarship","positive"
"school","trust"
"sciatica","negative"
"scientific","positive"
"scientific","trust"
"scientist","anticipation"
"scientist","positive"
"scientist","trust"
"scintilla","positive"
"scoff","anger"
"scoff","disgust"
"scoff","negative"
"scold","anger"
"scold","disgust"
"scold","fear"
"scold","negative"
"scold","sadness"
"scolding","anger"
"scolding","negative"
"scorching","anger"
"scorching","negative"
"score","anticipation"
"score","joy"
"score","positive"
"score","surprise"
"scorn","anger"
"scorn","negative"
"scorpion","anger"
"scorpion","disgust"
"scorpion","fear"
"scorpion","negative"
"scorpion","surprise"
"scotch","negative"
"scoundrel","anger"
"scoundrel","disgust"
"scoundrel","fear"
"scoundrel","negative"
"scoundrel","trust"
"scourge","anger"
"scourge","fear"
"scourge","negative"
"scourge","sadness"
"scrambling","negative"
"scrapie","anger"
"scrapie","fear"
"scrapie","negative"
"scrapie","sadness"
"scream","anger"
"scream","disgust"
"scream","fear"
"scream","negative"
"scream","surprise"
"screaming","anger"
"screaming","disgust"
"screaming","fear"
"screaming","negative"
"screech","fear"
"screech","negative"
"screech","surprise"
"screwed","anger"
"screwed","negative"
"scribe","positive"
"scrimmage","negative"
"scrimmage","surprise"
"script","positive"
"scripture","trust"
"scrub","disgust"
"scrub","negative"
"scrumptious","positive"
"scrutinize","anticipation"
"scrutinize","negative"
"scrutiny","negative"
"sculpture","positive"
"scum","disgust"
"scum","negative"
"sea","positive"
"seal","positive"
"seal","trust"
"seals","trust"
"sear","negative"
"seasoned","positive"
"secession","negative"
"secluded","negative"
"secluded","sadness"
"seclusion","fear"
"seclusion","negative"
"seclusion","positive"
"secondhand","negative"
"secrecy","surprise"
"secrecy","trust"
"secret","trust"
"secretariat","positive"
"secrete","disgust"
"secretion","disgust"
"secretion","negative"
"secretive","negative"
"sectarian","anger"
"sectarian","fear"
"sectarian","negative"
"secular","anticipation"
"securities","trust"
"sedition","anger"
"sedition","negative"
"sedition","sadness"
"seduce","negative"
"seduction","negative"
"seductive","anticipation"
"seek","anticipation"
"segregate","anger"
"segregate","disgust"
"segregate","negative"
"segregate","sadness"
"segregated","negative"
"seize","fear"
"seize","negative"
"seizure","fear"
"selfish","anger"
"selfish","disgust"
"selfish","negative"
"selfishness","negative"
"senate","trust"
"senile","fear"
"senile","negative"
"senile","sadness"
"seniority","positive"
"seniority","trust"
"sensational","joy"
"sensational","positive"
"sense","positive"
"senseless","anger"
"senseless","disgust"
"senseless","fear"
"senseless","negative"
"senseless","sadness"
"senseless","surprise"
"sensibility","positive"
"sensibly","positive"
"sensual","anticipation"
"sensual","joy"
"sensual","negative"
"sensual","positive"
"sensual","surprise"
"sensual","trust"
"sensuality","anticipation"
"sensuality","joy"
"sensuality","positive"
"sensuous","joy"
"sensuous","positive"
"sentence","anger"
"sentence","anticipation"
"sentence","disgust"
"sentence","fear"
"sentence","negative"
"sentence","sadness"
"sentimental","positive"
"sentimentality","positive"
"sentinel","positive"
"sentinel","trust"
"sentry","trust"
"separatist","anger"
"separatist","disgust"
"separatist","negative"
"sepsis","fear"
"sepsis","negative"
"sepsis","sadness"
"septic","disgust"
"septic","negative"
"sequel","anticipation"
"sequestration","negative"
"sequestration","sadness"
"serene","negative"
"serene","trust"
"serenity","anticipation"
"serenity","joy"
"serenity","positive"
"serenity","trust"
"serial","anticipation"
"series","trust"
"seriousness","fear"
"seriousness","sadness"
"sermon","positive"
"sermon","trust"
"serpent","disgust"
"serpent","fear"
"serpent","negative"
"serum","positive"
"servant","negative"
"servant","trust"
"serve","negative"
"serve","trust"
"servile","disgust"
"servile","fear"
"servile","negative"
"servile","sadness"
"servitude","negative"
"setback","negative"
"setback","sadness"
"settlor","fear"
"settlor","positive"
"sever","negative"
"severance","sadness"
"sewage","disgust"
"sewage","negative"
"sewer","disgust"
"sewerage","disgust"
"sewerage","negative"
"sex","anticipation"
"sex","joy"
"sex","positive"
"sex","trust"
"shabby","disgust"
"shabby","negative"
"shack","disgust"
"shack","negative"
"shack","sadness"
"shackle","anger"
"shackle","anticipation"
"shackle","disgust"
"shackle","fear"
"shackle","negative"
"shackle","sadness"
"shady","fear"
"shady","negative"
"shaking","fear"
"shaking","negative"
"shaky","anger"
"shaky","anticipation"
"shaky","fear"
"shaky","negative"
"sham","anger"
"sham","disgust"
"sham","negative"
"shambles","negative"
"shame","disgust"
"shame","fear"
"shame","negative"
"shame","sadness"
"shameful","negative"
"shameful","sadness"
"shameless","disgust"
"shameless","negative"
"shanghai","disgust"
"shanghai","fear"
"shanghai","negative"
"shank","fear"
"shape","positive"
"shapely","positive"
"share","anticipation"
"share","joy"
"share","positive"
"share","trust"
"shark","negative"
"sharpen","anger"
"sharpen","anticipation"
"shatter","anger"
"shatter","fear"
"shatter","negative"
"shatter","sadness"
"shatter","surprise"
"shattered","negative"
"shattered","sadness"
"shed","negative"
"shell","anger"
"shell","fear"
"shell","negative"
"shell","sadness"
"shell","surprise"
"shelter","positive"
"shelter","trust"
"shelved","negative"
"shepherd","positive"
"shepherd","trust"
"sheriff","trust"
"shine","positive"
"shining","anticipation"
"shining","joy"
"shining","positive"
"ship","anticipation"
"shipwreck","fear"
"shipwreck","negative"
"shipwreck","sadness"
"shit","anger"
"shit","disgust"
"shit","negative"
"shiver","anger"
"shiver","anticipation"
"shiver","fear"
"shiver","negative"
"shiver","sadness"
"shock","anger"
"shock","fear"
"shock","negative"
"shock","surprise"
"shockingly","surprise"
"shoddy","anger"
"shoddy","disgust"
"shoddy","negative"
"shoot","anger"
"shoot","fear"
"shoot","negative"
"shooter","fear"
"shooting","anger"
"shooting","fear"
"shooting","negative"
"shopkeeper","trust"
"shoplifting","anger"
"shoplifting","disgust"
"shoplifting","negative"
"shopping","anticipation"
"shopping","joy"
"shopping","positive"
"shopping","surprise"
"shopping","trust"
"shortage","anger"
"shortage","fear"
"shortage","negative"
"shortage","sadness"
"shortcoming","negative"
"shortly","anticipation"
"shot","anger"
"shot","fear"
"shot","negative"
"shot","sadness"
"shot","surprise"
"shoulder","positive"
"shoulder","trust"
"shout","anger"
"shout","surprise"
"shove","anger"
"shove","negative"
"show","trust"
"showy","negative"
"shrapnel","fear"
"shrewd","positive"
"shriek","anger"
"shriek","fear"
"shriek","negative"
"shriek","sadness"
"shriek","surprise"
"shrill","anger"
"shrill","fear"
"shrill","negative"
"shrill","surprise"
"shrink","fear"
"shrink","negative"
"shrink","sadness"
"shroud","sadness"
"shrunk","negative"
"shudder","fear"
"shudder","negative"
"shun","anger"
"shun","disgust"
"shun","negative"
"shun","sadness"
"sib","trust"
"sick","disgust"
"sick","negative"
"sick","sadness"
"sickening","anger"
"sickening","disgust"
"sickening","fear"
"sickening","negative"
"sickening","sadness"
"sickly","disgust"
"sickly","negative"
"sickly","sadness"
"sickness","disgust"
"sickness","fear"
"sickness","negative"
"sickness","sadness"
"signature","trust"
"signify","anticipation"
"silk","positive"
"silly","joy"
"silly","negative"
"simmer","anger"
"simmer","anticipation"
"simmering","anticipation"
"simplify","anticipation"
"simplify","joy"
"simplify","positive"
"simplify","surprise"
"simplify","trust"
"sin","anger"
"sin","disgust"
"sin","fear"
"sin","negative"
"sin","sadness"
"sincere","positive"
"sincere","trust"
"sincerity","positive"
"sinful","anger"
"sinful","disgust"
"sinful","fear"
"sinful","negative"
"sinful","sadness"
"sing","anticipation"
"sing","joy"
"sing","positive"
"sing","sadness"
"sing","trust"
"singly","positive"
"singularly","surprise"
"sinister","anger"
"sinister","disgust"
"sinister","fear"
"sinister","negative"
"sinner","anger"
"sinner","disgust"
"sinner","fear"
"sinner","negative"
"sinner","sadness"
"sinning","disgust"
"sinning","negative"
"sir","positive"
"sir","trust"
"siren","fear"
"siren","negative"
"sissy","negative"
"sisterhood","anger"
"sisterhood","positive"
"sisterhood","sadness"
"sisterhood","surprise"
"sisterhood","trust"
"sizzle","anger"
"skeptical","negative"
"sketchy","negative"
"skewed","anger"
"skewed","anticipation"
"skewed","negative"
"skid","anger"
"skid","fear"
"skid","negative"
"skid","sadness"
"skilled","positive"
"skillful","positive"
"skillful","trust"
"skip","negative"
"skirmish","anger"
"skirmish","negative"
"sky","positive"
"slack","negative"
"slag","negative"
"slam","anger"
"slam","fear"
"slam","negative"
"slam","surprise"
"slander","anger"
"slander","disgust"
"slander","negative"
"slanderous","negative"
"slap","anger"
"slap","negative"
"slap","surprise"
"slash","anger"
"slate","positive"
"slaughter","anger"
"slaughter","disgust"
"slaughter","fear"
"slaughter","negative"
"slaughter","sadness"
"slaughter","surprise"
"slaughterhouse","anger"
"slaughterhouse","disgust"
"slaughterhouse","fear"
"slaughterhouse","negative"
"slaughterhouse","sadness"
"slaughtering","anger"
"slaughtering","disgust"
"slaughtering","fear"
"slaughtering","negative"
"slaughtering","sadness"
"slaughtering","surprise"
"slave","anger"
"slave","fear"
"slave","negative"
"slave","sadness"
"slavery","anger"
"slavery","disgust"
"slavery","fear"
"slavery","negative"
"slavery","sadness"
"slay","anger"
"slay","negative"
"slayer","anger"
"slayer","disgust"
"slayer","fear"
"slayer","negative"
"slayer","sadness"
"slayer","surprise"
"sleek","positive"
"sleet","negative"
"slender","positive"
"slim","positive"
"slime","disgust"
"slimy","disgust"
"slimy","negative"
"slink","negative"
"slip","negative"
"slip","surprise"
"slop","disgust"
"slop","negative"
"sloppy","disgust"
"sloppy","negative"
"sloth","disgust"
"sloth","negative"
"slouch","negative"
"slough","negative"
"slowness","negative"
"sludge","disgust"
"sludge","negative"
"slug","disgust"
"slug","negative"
"sluggish","negative"
"sluggish","sadness"
"slum","disgust"
"slum","negative"
"slump","negative"
"slump","sadness"
"slur","anger"
"slur","disgust"
"slur","negative"
"slur","sadness"
"slush","disgust"
"slush","negative"
"slush","surprise"
"slut","anger"
"slut","disgust"
"slut","negative"
"sly","anger"
