"doc_id","text","y"
11,"Newsgroups: sci.electronics Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!gatech!swrinde!zaphod.mps.ohio-state.edu!cs.utexas.edu!utnut!nott!cu23.crl.aecl.ca!wu2.wl.aecl.ca!schellew From: schellew@wu2.wl.aecl.ca (Wayne Schellekens) Subject: WANTED: DRAM Controller for use with MC68HC16 Message-ID: <1993Apr5.205055.27475@cu23.crl.aecl.ca> Keywords: DRAM, HC16 Sender: news@cu23.crl.aecl.ca (USENET News System) Nntp-Posting-Host: wu2.wl.aecl.ca Organization: AECL Research, Whiteshell Laboratories References: <C50zsC.LM0@acsu.buffalo.edu> Distribution: na Date: Mon, 5 Apr 1993 20:50:55 GMT Lines: 25  For an upcoming project I want to use 4 Megs of DRAM configured as two 2 Meg banks of 16 bit data.  I was wondering if anyone out there knows of a DRAM controller which will handle refreshing the data.  It's ok if the controller doesn't handle bank switching - that part is easy.  The only controllers I know of are the ones out of the National Semiconductor DRAM Management Handbook (1988 edition) eg. DP8429.  I would like to know if another manufacturer produces one which may be easier to implement in my circuit.  BTW, if anyone is wanting to hook up DRAM to a microcontroller, Dallas Semiconductor makes a neat chip: the DS1262 Serial DRAM Nonvolatizer Chip.  It uses the SPI (I2C) bus and refreshes/controls up to 16Mx1 of DRAM memory.  It can use an external battery to refresh the DRAM when the power is off.  Price is $11.75 from Dallas (quan 1).  I wish I could use this chip but its maximum SPI clock rate is 1 MHz (too slow for me...).  Thanks in advance,  Wayne Schellekens <schellew@wu2.wl.aecl.ca> --  Wayne Schellekens, VE4WTS          Internet: schellew@wu2.wl.aecl.ca AECL Research                         AX.25: VE4WTS@VE4KV.#WPG.MB.CAN  Whiteshell Laboratories        Twisted pair: (204)753-2311 x2317","electronic"
12,"Newsgroups: sci.electronics Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!emory!swrinde!zaphod.mps.ohio-state.edu!usc!wupost!uhog.mit.edu!uw-beaver!cs.ubc.ca!mprgate!mprgate.mpr.ca!vanderby From: vanderby@mprgate.mpr.ca (David Vanderbyl) Subject: Re: HV diodes Message-ID: <1993Apr5.195058.17259@mprgate.mpr.ca> Sender: news@mprgate.mpr.ca Nntp-Posting-Host: chip Reply-To: vanderby@mprgate.mpr.ca (David Vanderbyl) Organization: MPR Teltech Ltd. References: <1993Mar29.193049.5545@mprgate.mpr.ca> <1993Apr2.173132.17083@b30news.b30.ingr.com> <1993Apr2.204617.14179@mprgate.mpr.ca> <1pohuq$4sq@grouper.mkt.csd.harris.com> Date: Mon, 5 Apr 1993 19:50:58 GMT Lines: 15  In article <1pohuq$4sq@grouper.mkt.csd.harris.com>, wdh@grouper.mkt.csd.harris.com (W. David Higgins) writes: |> I believe the only thing that needs correction, Mr. Vanderbyl, is your |> attitude.  Nope, Mr. Myers has found the bad mistake and posted a correction, thank God.  |> Acting the child won't gain you any favors or make a  Who's acting?  |> positive impression with anybody.  Ghod knows you've make an impression |> on me;  just not a positive one.  Oh no, I haven't impressed Mr. Higgins. ","electronic"
13,"Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!ogicse!network.ucsd.edu!usc!elroy.jpl.nasa.gov!nntp-server.caltech.edu!rajan From: rajan@cco.caltech.edu (Rajan Ranga) Newsgroups: sci.electronics Subject: An external timer Message-ID: <1pli7gINNi6b@gap.caltech.edu> Date: 4 Apr 93 02:47:12 GMT Article-I.D.: gap.1pli7gINNi6b Organization: California Institute of Technology, Pasadena Lines: 8 NNTP-Posting-Host: fleming.caltech.edu  I was wondering if anyone knows of a chip that that is similar to the internal timer 0 on the Intel 80C188?  I want a timer that has a Maxcount A and B and the output should the same as Intel's timer.  I called Intel and they told me that they don't make such a chip.  Any suggestions are welcome.  Thanks in advance.  Rajan Ranga E-mail: rajan@cco.caltech.edu","electronic"
14,"Newsgroups: sci.electronics Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!gatech!asuvax!ennews!mcdphx!schuch From: schuch@phx.mcd.mot.com (John Schuch) Subject: Re: Re Using old databooks Message-ID: <1993Apr5.174511.2505@phx.mcd.mot.com> Sender: news@phx.mcd.mot.com Nntp-Posting-Host: bopper2.phx.mcd.mot.com Organization: Motorola Computer Group, Tempe, Az. References: <1993Apr3.110048.4636@hemlock.cray.com> Date: Mon, 5 Apr 1993 17:45:11 GMT Lines: 23  In article <1993Apr3.110048.4636@hemlock.cray.com> kilian@cray.com (Alan Kilian) writes: >> jeh@cmkrnl.com > >This is almost exactly the reason I keep only the latest databook around. >Too many times last years books turn into three years ago and the data >in them doesn't match the current production parts. >TANSTAAFL, >                             -Alan Kilian  BUT... If you are in the habit of trying to repair old and obsolete machines, the old data books are a goldmine of information you can not get anywhere else. If you are trying to find a modern replacement for an obsolete part, the original specs really come in handy. Design out of the new books but save the old ones (or donate them to a ham).  If anybody in Phoenix disagrees, I'll drive over and help them 'get rid' of all their old data books.  John  (450 data books and growing)   ","electronic"
15,"Newsgroups: sci.electronics Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!gatech!udel!wupost!zaphod.mps.ohio-state.edu!swrinde!news.dell.com!fenian!timd From: timd@fenian.dell.com (Tim Deagan) Subject: Homebuilt PAL (EPLD) programer? Message-ID: <1993Apr5.213428.26928@raid.dell.com> Sender: news@raid.dell.com (Net News Admin) Nntp-Posting-Host: fenian.dell.com Reply-To: timd@fenian.dell.com Organization: SLAMDANZ CYBRNETX Date: Mon, 5 Apr 1993 21:34:28 GMT Lines: 13  Anyone know a reasonable circuit for programming PALs?  I am interested in programming a wide range of EPLDs but would be happy with something  that could handle a 22V10 or thereabouts.  Thanks in advance, --Tim  --- {{{{{{{{{{{{{{{{{{{{{ timd@fenian.dell.com }}}}}}}}}}}}}}}}}}}}}}}}}}}}              Rev. Tim Deagan - Official Obnoxious Poster No one but me is responsible for anything I write, believe in or preach * ""It is difficult to free fools from chains they revere."" - Voltaire * ","electronic"
16,"Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!emory!swrinde!zaphod.mps.ohio-state.edu!uwm.edu!caen!nigel.msen.com!heifetz!mbsun.mlb.org!mudos!iunet!hal9k!robert.desonia From: robert.desonia@hal9k.ann-arbor.mi.us (Robert Desonia)  Newsgroups: sci.electronics Subject: A/D board BUS SPEED probl Message-ID: <5084.159.uupcb@hal9k.ann-arbor.mi.us> Date: 3 Apr 93 14:50:00 GMT Distribution: world Organization: HAL 9000 BBS, W-NET HQ, Ann Arbor, Michigan, USA Reply-To: robert.desonia@hal9k.ann-arbor.mi.us (Robert Desonia)  Lines: 39   C >Hi: C >I have a 486DX2-66MHz computer to use with an A/D board C >for data acquisition on an AT bus...I'm having problems. C >The AT bus runs at 12.5 MHz - correct?  So there should C >be no bus speed conflict. But I read somewhere that the C >new 486DX2-66 MHz CPU runs on a 33 MHz bus - is that for C >the local bus or the AT bus also - if so then I have a problem. C >^^^^^^^^^^^^^^^^^^^^^^^^^^^ C >When I run on non-turbo-mode the speed goes to 8 MHz and the C >A/D doesn't work.  Please mail your views!  Thanks. C >Vincent C >cyl5@musica.mcgill.ca C >  The STANDARD AT bus (ISA) runs at 8MHz, not 12.5 MHz, but some  non-stnadard ISA buses do have higher clock rates, but be careful, since  some boards don't work with faster than standard rates.  For instance, my  486 has adjustable AT bus speeds, and my PAS16 audio card chokes when I do  AD data acquisition with a bus speed faster than 10MHz.  The fact that non-turbo-mode speed A/D doesn't work is weird.  You may  have a motherboard with a hardware 'bug'.    33 MHz bus on the 486DX2 66 does refer to the local bus.  FYI: the AT bus  operates asynchronously, and is linked to the local bus via a 'bus  interface', which is one function that your 'chipset'.  -rdd  ---  . WinQwk 2.0b#0 . Unregistered Evaluation Copy  * KMail 2.95d W-NET HQ, hal9k.ann-arbor.mi.us, +1 313 663 4173 or 3959                                                       ---- | HAL 9000 BBS:  QWK-to-Usenet gateway  | Four 14400 v.32bis dial-ins    | | FREE Usenet mail and 200 newsgroups!  | PCBoard 14.5aM * uuPCB * Kmail | | Call +1 313 663 4173 or 663 3959      +--------------------------------+ | Member of EFF, ASP, ASAD  * 1500MB disk * Serving Ann Arbor since 1988 |","electronic"
17,"Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!emory!swrinde!zaphod.mps.ohio-state.edu!caen!nigel.msen.com!heifetz!mbsun.mlb.org!mudos!iunet!hal9k!robert.desonia From: robert.desonia@hal9k.ann-arbor.mi.us (Robert Desonia)  Newsgroups: sci.electronics Subject: Re: PC Parallel I/O Message-ID: <5085.159.uupcb@hal9k.ann-arbor.mi.us> Date: 3 Apr 93 14:57:00 GMT Distribution: world Organization: HAL 9000 BBS, W-NET HQ, Ann Arbor, Michigan, USA Reply-To: robert.desonia@hal9k.ann-arbor.mi.us (Robert Desonia)  Lines: 24   R >>>JD> ALL PC parallel ports that are compatable with the IBM standard, R >>>JD> including the original IBM adaptor, are bi-directional.  NOT ALL PARALLEL PORTS ARE BI-DIRECTIONAL WITHOUT MODIFICATION.  My experience with the standard old zenith parallel port in their  original 286s proves that.  They had the input direction disactiviated by  tieing them R/W select line of the circuit to Vcc.  To make it bi ( which  I did ) I had to modify it by scraping off the trace and solder a jump to  the proper location.  I thought that this was just lazy on the part of  Zenith ( they were not Zenith-Bull Group at that time).  -rdd  ---  . WinQwk 2.0b#0 . Unregistered Evaluation Copy  * KMail 2.95d W-NET HQ, hal9k.ann-arbor.mi.us, +1 313 663 4173 or 3959             ---- | HAL 9000 BBS:  QWK-to-Usenet gateway  | Four 14400 v.32bis dial-ins    | | FREE Usenet mail and 200 newsgroups!  | PCBoard 14.5aM * uuPCB * Kmail | | Call +1 313 663 4173 or 663 3959      +--------------------------------+ | Member of EFF, ASP, ASAD  * 1500MB disk * Serving Ann Arbor since 1988 |","electronic"
18,"Newsgroups: sci.electronics Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!gatech!purdue!mentor.cc.purdue.edu!noose.ecn.purdue.edu!pasture.ecn.purdue.edu!laird From: laird@pasture.ecn.purdue.edu (Kyler Laird) Subject: Re: Telephone on hook/off hok ok circuit Message-ID: <laird.734044906@pasture.ecn.purdue.edu> Sender: news@noose.ecn.purdue.edu (USENET news) Organization: Purdue University Engineering Computer Network References: <9304030532.AA01617@shakti.ncst.ernet.in> <1993Apr5.200725.27366@bnr.ca> Date: Mon, 5 Apr 1993 21:21:46 GMT Lines: 6  These circuits abound in most electronic project books.  If you're more inclined to buy something, try Radio Shack.  I think they still have a device that is designed to disconnect an answering machine when an extension line is lifted.  It has LED indicators also.   --kyler","electronic"
19,"Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!agate!dog.ee.lbl.gov!newshub.nosc.mil!nosc!crash!cmkrnl!jeh From: jeh@cmkrnl.com Newsgroups: sci.electronics Subject: Re: Police radar....Just how does it work?? Message-ID: <1993Apr3.121001.1758@cmkrnl.com> Date: 3 Apr 93 12:10:01 PST References: <3879@ncr-mpd.FtCollinsCO.NCR.COM> <afgE02Wb3dVu01@JUTS.ccc.amdahl.com> Distribution: sci.electronics Organization: Kernel Mode Systems, San Diego, CA Lines: 14  In article <afgE02Wb3dVu01@JUTS.ccc.amdahl.com>,  dws30@p1ps110cd.amdahl.com (David Sharpe) writes: > There are a few more details to radar and some > rumors that are not true.  A common one is that two beams are sent one > reading the car speed and one the ground speed.  If this were true then > calabration would be murder.  Hope this helps (Flame On)  Gee, then I guess the extra horn that's mounted in the floor of some SDPD cars, firing at the ground at a shallow angle, is just for show, huh?  (For calibration, they simply turn off one horn or the other.)   	--- Jamie Hanrahan, Kernel Mode Systems, San Diego CA Internet:  jeh@cmkrnl.com  Uucp: uunet!cmkrnl!jeh  CIS: 74140,2055","electronic"
20,"Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!wupost!uunet!news.larc.nasa.gov!grissom.larc.nasa.gov!kludge From: kludge@grissom.larc.nasa.gov (Scott Dorsey) Newsgroups: sci.electronics Subject: Re: Log/stereo high quality pot (hi-fi) Date: 5 Apr 1993 18:48:05 GMT Organization: NASA Langley Research Center and Reptile Farm Lines: 20 Message-ID: <1pput5INNm2p@rave.larc.nasa.gov> References: <1993Apr5.135259.10770@hippo.ru.ac.za> <1993Apr5.172839.22714@eng.cam.ac.uk> NNTP-Posting-Host: grissom.larc.nasa.gov  In article <1993Apr5.172839.22714@eng.cam.ac.uk> cmh@eng.cam.ac.uk (C.M. Hicks) writes: >cobust@seagoon.ee.sun.ac.za (Cobus Theunissen) writes: > >>Hi there, > >>I am looking for a high quality log/stereo 10k pot for an audio  >>preamplifier.  The design specifies Alps RKGA-2 10k AX2, but I cannot >>find it anywhere!  Any suggestions? > >The best pots around (IMHO) are made by Penny & Giles in the UK. Their >basic model has a solid brass case, and conductive plastic elements >matched to 0.5dB across the whole rotation. The downside is that they >cost upwards of 50 quid each :-(  The P&G pots are very good.  The Alps ones are usually carried by the same folks who run the Audio Amateur magazine.    I'll also recommend the Noble potentiometers, if you don't mind weird metric sizes on everything. --scott","electronic"
21,"Newsgroups: sci.electronics Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!gatech!ukma!news From: msunde01@mik.uky.edu (Mark  Underwood) Subject: Re: Police radar....Just how does it work?? Message-ID: <C519H5.IzA@ms.uky.edu> Sender: news@ms.uky.edu (USENET News System) Nntp-Posting-Host: nx35.mik.uky.edu Reply-To: msunde01@mik.uky.edu Organization: University Of Kentucky, Dept. of Math Sciences References: <1pqb8aINN9vg@hp-col.col.hp.com> Date: Mon, 5 Apr 1993 23:05:29 GMT Lines: 32  In article <1pqb8aINN9vg@hp-col.col.hp.com> cab@col.hp.com (Chris Best)   writes: >  > The manual also got into the ""cosine effect"", wherein the motorist  > always gets the benefit of the doubt (effectively).  Depending on > relative directions of the radar gun and target car, the reading  > will always be THE SAME AS or LOWER THAN the actual speed of the car.   > Never higher. >  > And always remember that the cop doesn't even need radar to ticket you. > His (her?) word as a skilled observer is enough.   The father of a friend of mine is a police officer in West Virginia.  Not   only is his word as a skilled observer good in court, but his skill as an   observer has been tested to be more accurate than the radar gun in some   cases . . ..  No foolin!  He can guess a car's speed to within 2-3mph just   by watching it blow by - whether he's standing still or moving too!  (Yes,   I realize that calibrated guns are more accurate than this, but . . .).    His ability is not that uncommon among people who watch moving things for a   living, I have heard . . ..  So what good is a radar detector except to give you a split second warning   that the guy who just cut you off to pass the guy ahead and to your left   is about to panic stop from 85 on a crowded freeway???  Mark S. Underwood EE Student, University of Kentucky Lab Assistant, Boyd Hall Microlab  	(a tiny little division of UK Library Microlabs) E-Mail:  msunde01@mik.uky.edu  ","electronic"
22,"Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!zaphod.mps.ohio-state.edu!sdd.hp.com!caen!kuhub.cc.ukans.edu!wellison From: wellison@kuhub.cc.ukans.edu Newsgroups: sci.electronics Subject: Re: Help with ultra-long timing Message-ID: <1993Apr5.143641.48843@kuhub.cc.ukans.edu> Date: 5 Apr 93 14:36:40 CST Organization: University of Kansas Academic Computing Services Lines: 33  Thanks for the resposes as they were all good ideas and I am looking at using a couple of the ideas. I recieved in the mail today the spec sheets on the mil. spec version of Exar's XR-2240 timer/counter chip. It is stable down to -50 C and sucks very little power. They show an application for a ultra-long time delay (up to several years depending on the RC time constant). In this application, they have two of them cascaded together. The reset and trigger pins of both chips are tied together and the timebase of the second chip is disabled. In this configuration, the output is high when the system is reset. When triggered, the output goes low and stays that way for a total of 65,536 x the timing cycle of the first chip. The total timing cycle of the two chips can be programmed from To = 256 x R x C to 65,536 x R x C in 256 steps by selecting any combination of the counter outputs to the timer output. The beauty of it is, the timebase chip would only have to have a 100uF timing cap and a 391K resistor for 39.1 seconds per timing cycle. So I can get a maximum of 2,562,457.6 seconds between timing cycles (39.1 x 65,536 or about 29 days !) Of course, that's much more than I need (14 days). But the counter allows for 256 binary steps that can be selected for the output for the 'pellet puker'. After the first 14 days and it trips, it would reset its self for the next 14 day timing cycle and so forth.  Power is still a problem though. A few ideas that you suggested was to bury the electronics in a hole dug in the snow (as an insulator) and put the pellet puker up on a tower above the estimated snow fall with a solar panel on it to keep a charge on a lithium battery pack. I like that idea ;-) This thing has to work for at least six weeks for three samples and the gas valves are 12 volts to spit the pellets out onto the snow. Anyway, I ordered the XR-2240's to see what I can do with them. Should be interesting (as long as I'm not the one that has to go digging up the pellets in the middle of Antartica freezing my buns off ;-)  Thanks again everyone...  -=-= Wes =-=-","electronic"
23,"Xref: cantaloupe.srv.cs.cmu.edu sci.electronics:52736 comp.sys.mentor:477 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!gatech!usenet.ins.cwru.edu!magnus.acs.ohio-state.edu!zaphod.mps.ohio-state.edu!sdd.hp.com!decwrl!decwrl!olivea!uunet!pipex!bnr.co.uk!marble.uknet.ac.uk!uknet!dmu.ac.uk!cph From: cph@dmu.ac.uk (Chris Hand) Newsgroups: sci.electronics,comp.sys.mentor Subject: Re: PC Based Layout Program Message-ID: <1993Apr5.231003.18274@dmu.ac.uk> Date: 5 Apr 93 23:10:03 GMT References: <hielsche.733887024@aragorn> Followup-To: sci.electronics,comp.sys.mentor Organization: De Montfort University, Leicester, UK Lines: 26 X-Newsreader: TIN [version 1.1 PL8]  Frank Hielscher (hielsche@aragorn.CSEE.Lehigh.Edu) wrote: : The PADS*.ZIP files contain subdirectories, and have to be unzipped : via ""pkunzip -d"". Then an xcopy /s to three floppies creates the disks : needed to do the install.  I'm still not sure how this is supposed to work, since the .ZIP files took up about 2.5Mb, so it must be a tight squeeze on those floppies...  However, I managed to install PADS and I'm pretty impressed.  I created a couple of schematics without problem, but whenever I try to  create a PCB layout from one of *my* circuits (rather than the demos) it doesn't work.  I'm wondering if maybe a file isn't where it should be...  Can anyone who has a printed manual comment on whether the registration fee is worth paying?   Chris   --  Chris Hand, Lecturer                Internet mail: cph@dmu.ac.uk Dept of Computing Science,          Voice: +44 533 551551 x8476 De Montfort University, The Gateway,  Fax: +44 533 541891  FIDOnet: 2:440/32.50 LEICESTER, UK   LE1 9BH             >> Linux: *free* unix for IBM PCs! <<","electronic"
24,"Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!emory!wupost!waikato.ac.nz!comp.vuw.ac.nz!zephyr.grace.cri.nz!zephyr.grace.cri.nz!usenet Newsgroups: sci.electronics Subject: Re: Principle_of_the_Breathalyzer Message-ID: <1pqjroINNcpc@zephyr.grace.cri.nz> From: srgxnbs@grace.cri.nz Date: Mon,  5 Apr 93 23:51:29 GMT References: <1993Mar31.224032.15655@ee.ubc.ca>,<1pq730INN7n5@hp-col.col.hp.com> Organization: Industrial Research Ltd., New Zealand. NNTP-Posting-Host: grv.grace.cri.nz Lines: 3  In NZ apparently things like aftershave are also giving positive readings ","electronic"
25,"Newsgroups: sci.electronics Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!gatech!swrinde!cs.utexas.edu!wupost!zaphod.mps.ohio-state.edu!magnus.acs.ohio-state.edu!csn!boulder!ucsu!spot.Colorado.EDU!rainer From: rainer@spot.Colorado.EDU (Rainer Malzbender) Subject: Re: HC11 blues -> no can find Message-ID: <1993Apr5.234105.10687@ucsu.Colorado.EDU> Sender: news@ucsu.Colorado.EDU (USENET News System) Nntp-Posting-Host: spot.colorado.edu Organization: University of Colorado, Boulder References: <C4xzwC.3Au@zeno.fit.edu> <pat.734048757@fegmania.wustl.edu> Date: Mon, 5 Apr 1993 23:41:05 GMT Lines: 10  In article <pat.734048757@fegmania.wustl.edu> pat@fegmania (Patrick Niemeyer) writes: >I too had trouble finding hc11's when I looked for them a while back. >I'd be interesting in hearing if anyone knows about their availability now...  The newest JDR Microdevices catalog has at least one variant of the HC11.  --  Rainer M. Malzbender Fyzzicks, CU Boulder (303)492-1366             ","electronic"
26,"Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!gatech!usenet.ins.cwru.edu!magnus.acs.ohio-state.edu!zaphod.mps.ohio-state.edu!wupost!uunet!munnari.oz.au!metro!sunb.ocs.mq.edu.au!macadam!johnh From: johnh@macadam.mpce.mq.edu.au (John Haddy) Newsgroups: sci.electronics Subject: Re: Oscilloscope triggering Date: 6 Apr 1993 00:29:04 GMT Organization: Macquarie University Lines: 86 Sender: johnh@macadam (John Haddy) Distribution: world Message-ID: <1pqisg$ib4@sunb.ocs.mq.edu.au> References: <1993Apr2.171415.29676@doug.cae.wisc.edu> <C4vs0G.5ux@murdoch.acc.Virginia.EDU> <1993Apr5.120921.28985@dxcern.cern.ch> NNTP-Posting-Host: macadam.mpce.mq.edu.au  In article <1993Apr5.120921.28985@dxcern.cern.ch>, jeroen@dxcern.cern.ch (Jeroen Belleman) writes: |> In article <C4vs0G.5ux@murdoch.acc.Virginia.EDU> dgj2y@kelvin.seas.Virginia.EDU (David Glen Jacobowitz) writes: |> >	Is it just me, or does anybody else out there NOT like digital |> >scopes. My school has ... |> > |> >					David Jacobowitz |> >					dgj2y@virginia.edu |>  |> Oh no you're not the only one. Analogue scopes give you (or me, at |> least) a fair idea of what's going on in a circuit. Digital scopes |> seem to have a habit of inventing a sizable part of it. E.g. even |> when there are only a few samples per period, our HP54510A displays a |> continuous waveform, complete with non-existing overshoots. I've |> waded through lots of manual pages and menus, but I haven't found yet |> how to turn this off. It doesn't show which points have actually |> been measured, as opposed to those which have been interpolated, |> either.  Perhaps you're using the wrong brand! (Sorry all HP fans, but I have a hard time being convinced that their scopes match the rest of their (excellent) gear).  One of the principal functions I look for when considering a DSO is whether you can turn interpolation off. The other important feature is to disable repetitive waveform acquisition i.e. being able to lock the instrument into real time capture mode.  |>  |> Secondly, I don't like menus. I want to see all common functions |> with their own button. (You'll have guessed I love analogue Tek |> scopes) I'd choose a knob with printed legend over an on-screen |> display with up-down buttons right away. The single knob of most |> digital instruments never seems to be connected to the right function |> at the right moment. |>   I agree with you here. The only consolation is that manufacturers are _beginning_ to pay attention to ergonomics when designing the menus. However, to be fair, it seems that first time scope users (our students) seem to adjust to menus easier than navigating around the twenty or more knobs required of a ""real"" scope :-)  |> Last but not least, you never know if the waveform displayed is old |> or recent, noisy or just incoherently modulated, heck, you don't |> even know if it really looks the way it's displayed. Digital scopes |> only show you a tiny fraction of what's going on. Most of the time |> the're busy computing things.  This is one area that newer DSOs are addressing. I recently evaluated the latest box from Tek - their TDS320 - which seems to be a worthy alternative to a standard 100MHz analogue CRO. This instrument has a 100MHz, 500Ms/s spec, meaning that it is _always_ in real time capture mode. The pricing also matches equivalent analogue scopes in the range. The downer is that the instrument uses menus again, but at least they appear to be logically laid out. |>  |> There are only three situations for which I would prefer a digital |> scope: Looking at what happened before the trigger, looking at rare |> events, and acquiring the data to have my computer play with it. |>  |>  |> Let's hope scope manufacturers are listening... |>  |> Best regards, |> Jeroen Belleman |> jeroen@dxcern.cern.ch  One more thing about the new, ""simpler"", front panels. These instruments tend to use digital rotary encoders as knobs now. This is a vast improvement over the old oak switch. The single most common cause of failure in our scopes (other than students blowing up inputs!) is mechanical wear on these switches. I look at the new panels as a great step toward increasing the longevity of the instruments.  JohnH  ----------------------------------------------------------------------------        |  _  |_   _   |_|  _   _|  _|              Electronics Department     |_| (_) | | | |  | | (_| (_| (_| \/           School of MPCE     ---------------------------------/-           Macquarie University                                                   Sydney, AUSTRALIA 2109      Email: johnh@mpce.mq.edu.au, Ph: +61 2 805 8959, Fax: +61 2 805 8983  ----------------------------------------------------------------------------","electronic"
