"uniqueID","tires","Weight","Quarterly_Tax","Doors","CC","Automatic","Met_Color","HP","Fuel_Type","KM","Age_08_04","Price"
1222,1,1050,69,3,1600,0,1,110,"Petrol",84988,73,8500
1223,1,1070,85,5,1600,0,0,110,"Petrol",84966,79,8250
1224,1,1070,85,5,1600,0,1,110,"Petrol",84472,76,8250
1225,1,1035,69,4,1600,0,1,110,"Petrol",84402,73,8950
1226,1,1050,69,3,1600,0,0,110,"Petrol",84123,74,7950
1227,1,1075,85,5,1600,0,0,110,"Petrol",84000,80,6950
1228,1,1065,19,5,1600,0,1,110,"Petrol",84000,78,7250
1229,1,1085,85,5,1600,0,1,110,"Petrol",84000,77,7750
1230,1,1055,85,3,1600,0,1,110,"Petrol",83850,75,8700
1231,1,1070,85,5,1600,0,1,110,"Petrol",83540,80,8950
1232,1,1070,85,5,1600,0,1,110,"Petrol",83405,76,6750
1233,1,1070,85,5,1600,0,1,110,"Petrol",83291,71,7500
1234,1,1015,69,3,1300,0,0,86,"Petrol",83133,69,7950
1235,1,1045,69,3,1300,1,1,86,"Petrol",83047,71,8950
1236,1,1050,69,3,1600,0,0,110,"Petrol",82700,71,7950
1237,1,1015,69,3,1300,0,0,86,"Petrol",82675,78,7450
1238,1,1015,19,3,1300,0,1,86,"Petrol",82595,78,5950
1239,1,1050,69,3,1600,0,1,110,"Petrol",82256,75,7750
1240,1,1015,69,3,1300,0,1,86,"Petrol",82103,77,6950
1241,1,1035,69,5,1300,0,1,86,"Petrol",82021,80,8750
1242,1,1075,85,5,1600,0,1,110,"Petrol",82000,71,8950
1243,1,1070,85,5,1600,0,1,110,"Petrol",81988,79,7495
1244,1,1070,85,5,1600,0,0,110,"Petrol",81930,76,7750
1245,1,1050,69,3,1600,0,0,110,"Petrol",81663,70,6950
1246,1,1070,85,5,1600,0,1,110,"Petrol",80486,77,7990
1247,1,1065,19,4,1600,0,1,110,"Petrol",80000,78,7250
1248,1,1015,69,3,1300,0,0,86,"Petrol",79000,69,6900
1249,1,1070,85,5,1600,0,0,110,"Petrol",78894,74,7750
1250,1,1035,69,4,1600,0,0,110,"Petrol",78689,78,7250
1251,1,1015,69,3,1300,0,0,86,"Petrol",78435,77,8950
1252,1,1050,69,3,1600,0,0,110,"Petrol",78260,71,8500
1253,1,1075,85,5,1600,0,1,110,"Petrol",78120,72,7950
1254,1,1015,19,3,1300,0,0,86,"Petrol",77000,77,6950
1255,1,1050,69,3,1600,0,0,110,"Petrol",77000,78,8000
1256,1,1055,85,3,1600,0,1,110,"Petrol",76382,75,7950
1257,1,1015,69,3,1300,0,1,86,"Petrol",76268,76,8500
1258,1,1015,69,3,1300,0,1,86,"Petrol",76151,73,7490
1259,1,1050,69,3,1600,0,0,110,"Petrol",76000,80,8250
1260,1,1070,85,5,1600,0,1,110,"Petrol",76000,71,9250
1261,1,1035,69,5,1300,0,0,86,"Petrol",75840,72,7950
1262,1,1050,19,3,1600,0,1,110,"Petrol",75799,77,9500
1263,1,1114,19,3,1600,0,1,110,"Petrol",75525,72,8950
1264,1,1050,69,5,1300,0,1,86,"Petrol",75323,78,8450
1265,1,1115,85,4,1600,0,1,110,"Petrol",75322,79,7995
1266,1,1035,69,4,1600,0,0,110,"Petrol",75226,78,8750
1267,1,1035,69,5,1300,0,0,86,"Petrol",75085,71,5950
1268,1,1075,85,5,1600,0,0,110,"Petrol",75000,73,8500
1269,1,1000,69,4,1300,0,1,86,"Petrol",75000,69,8950
1270,1,1000,69,4,1300,0,1,86,"Petrol",75000,69,8750
1271,1,1075,85,5,1600,0,1,110,"Petrol",74926,78,7600
1272,1,1070,85,5,1600,0,1,110,"Petrol",74785,80,7145
1273,1,1085,85,5,1600,0,1,110,"Petrol",74573,69,8450
1274,1,1015,19,3,1300,0,1,86,"Petrol",74567,75,5950
1275,1,1075,85,5,1600,0,0,110,"Petrol",74196,80,9000
1276,1,1050,69,3,1600,0,1,110,"Petrol",74151,80,7250
1277,1,1050,69,3,1600,0,1,110,"Petrol",74096,75,7400
1278,1,1075,85,5,1600,0,1,110,"Petrol",74093,79,8800
1279,1,1050,69,3,1600,0,0,110,"Petrol",74000,71,7750
1280,1,1015,69,3,1300,0,1,86,"Petrol",74000,75,7500
1281,1,1015,19,4,1300,1,1,86,"Petrol",73638,78,8450
1282,1,1070,85,5,1600,0,1,110,"Petrol",73460,75,7400
1283,1,1070,85,5,1600,0,1,110,"Petrol",73200,80,7500
1284,1,1075,85,5,1600,0,1,110,"Petrol",73116,76,8950
1285,1,1075,85,5,1600,0,1,110,"Petrol",73014,70,8950
1286,1,1050,69,3,1600,0,1,110,"Petrol",72703,77,7950
1287,1,1075,85,5,1600,0,1,110,"Petrol",72328,79,7950
1288,1,1070,85,5,1600,0,1,110,"Petrol",72222,78,7950
1289,1,1100,85,5,1600,1,1,107,"Petrol",72128,71,8950
1290,1,1070,85,5,1600,0,1,110,"Petrol",72090,78,7750
1291,1,1035,69,4,1600,0,1,110,"Petrol",72000,78,8250
1292,1,1055,85,3,1600,0,0,110,"Petrol",72000,78,7950
1293,1,1015,69,3,1300,0,1,86,"Petrol",71900,77,7750
1294,1,1075,85,5,1600,0,0,110,"Petrol",71825,77,8500
1295,1,1070,85,5,1600,0,1,110,"Petrol",71740,80,6950
1296,1,1035,69,4,1600,0,1,110,"Petrol",71500,80,7500
1297,1,1050,69,3,1600,0,1,110,"Petrol",71359,79,7750
1298,1,1015,69,3,1300,0,0,86,"Petrol",71263,79,5950
1299,1,1050,69,3,1600,0,0,110,"Petrol",71186,78,7500
1300,1,1045,69,3,1300,1,0,86,"Petrol",71054,72,8950
1301,1,1050,69,3,1600,0,1,110,"Petrol",71000,76,7950
1302,1,1100,85,5,1600,1,1,110,"Petrol",70939,80,6900
1303,1,1050,69,3,1600,0,1,110,"Petrol",70932,77,7450
1304,1,1080,85,3,1600,1,1,107,"Petrol",70597,80,8500
1305,1,1075,19,5,1600,0,1,110,"Petrol",70482,73,7500
1306,1,1050,69,3,1600,0,1,110,"Petrol",70124,77,8750
1307,1,1050,69,3,1600,0,1,110,"Petrol",70039,76,7500
1308,1,1070,85,5,1600,0,0,110,"Petrol",69904,80,9950
1309,1,1010,69,3,1300,0,0,86,"Petrol",69388,75,7950
1310,1,1070,85,5,1600,0,1,110,"Petrol",69320,75,9950
1311,1,1075,85,5,1600,0,1,110,"Petrol",69000,78,9250
1312,1,1035,69,5,1300,0,1,86,"Petrol",68988,73,9250
1313,1,1085,85,5,1600,0,1,110,"Petrol",68945,79,9950
1314,1,1050,69,3,1600,0,1,110,"Petrol",68285,74,5950
1315,1,1075,85,5,1600,0,1,110,"Petrol",68000,76,7995
1316,1,1045,69,3,1300,1,1,86,"Petrol",68000,70,8950
1317,1,1000,69,4,1300,0,1,86,"Petrol",67451,75,7450
1318,1,1035,69,5,1300,0,1,86,"Petrol",67266,76,8250
1319,1,1085,85,5,1600,0,0,110,"Petrol",67255,78,8500
1320,1,1075,85,5,1600,0,1,110,"Petrol",67100,70,8500
1321,1,1115,185,3,2000,0,1,72,"Diesel",67092,69,9400
1322,1,1055,85,3,1600,0,1,110,"Petrol",66880,80,7250
1323,1,1075,85,5,1600,0,1,110,"Petrol",66855,79,8950
1324,1,1075,85,5,1600,0,1,110,"Petrol",66843,80,9450
1325,1,1050,69,3,1600,0,1,110,"Petrol",66718,74,8500
1326,1,1015,69,3,1300,0,1,86,"Petrol",66168,80,6750
1327,1,1070,85,5,1600,0,0,110,"Petrol",65950,80,7400
1328,1,1015,69,3,1300,0,1,86,"Petrol",65500,78,8950
1329,1,1055,85,3,1600,0,1,110,"Petrol",65307,80,6900
1330,1,1015,69,3,1300,0,1,86,"Petrol",65254,79,7750
1331,1,1115,185,3,2000,0,1,72,"Diesel",65021,71,8950
1332,1,1015,69,3,1300,0,1,86,"Petrol",65006,75,6950
1333,1,1035,69,4,1600,0,0,110,"Petrol",64280,77,8495
1334,1,1085,85,3,1600,1,0,107,"Petrol",64000,75,10000
1335,1,1070,85,5,1600,0,1,110,"Petrol",64000,71,6999
1336,1,1055,85,3,1600,0,0,110,"Petrol",64000,80,8950
1337,1,1035,69,4,1600,0,0,110,"Petrol",63918,79,8500
1338,1,1035,69,4,1600,0,1,110,"Petrol",63634,75,8750
1339,1,1050,69,3,1600,0,1,110,"Petrol",63500,80,7499
1340,1,1035,69,4,1600,0,1,110,"Petrol",63266,80,9000
1341,1,1050,69,3,1600,0,1,110,"Petrol",62595,77,8950
1342,1,1075,85,5,1600,0,0,110,"Petrol",62581,80,6950
1343,1,1075,85,5,1600,0,1,110,"Petrol",62285,77,8500
1344,1,1065,85,5,1300,1,1,86,"Petrol",61906,77,8450
1345,1,1070,85,5,1600,0,0,110,"Petrol",61700,74,8950
1346,1,1070,85,5,1600,0,1,110,"Petrol",61648,77,8250
1347,1,1035,69,5,1300,0,0,86,"Petrol",61626,75,7950
1348,1,1035,69,4,1600,0,0,110,"Petrol",61510,70,7450
1349,1,1080,85,3,1600,1,1,107,"Petrol",61165,79,9000
1350,1,1035,69,4,1600,0,1,110,"Petrol",61000,70,7150
1351,1,1035,69,4,1600,0,1,110,"Petrol",60833,76,7750
1352,1,1060,85,3,1300,0,0,86,"Petrol",60600,70,5845
1353,1,1075,85,5,1600,0,1,110,"Petrol",60483,72,8500
1354,1,1114,19,5,1600,0,1,110,"Petrol",60476,80,8250
1355,1,1050,69,3,1600,0,0,110,"Petrol",60142,79,9450
1356,1,1050,69,3,1600,0,1,110,"Petrol",60050,69,6750
1357,1,1050,69,3,1600,0,1,110,"Petrol",60000,77,8400
1358,1,1050,69,3,1600,0,0,110,"Petrol",60000,76,7900
1359,1,1055,85,3,1587,0,1,110,"Petrol",59815,76,7950
1360,1,1085,85,5,1600,0,1,110,"Petrol",59326,80,8750
1361,1,1050,69,3,1600,0,1,110,"Petrol",59240,73,9900
1362,1,1035,69,4,1600,0,0,110,"Petrol",59164,71,6495
1363,1,1080,85,3,1600,1,1,107,"Petrol",59017,70,8250
1364,1,1050,69,3,1600,0,1,110,"Petrol",58952,69,6900
1365,1,1015,69,3,1300,0,1,86,"Petrol",58454,74,7500
1366,1,1030,69,4,1300,1,1,86,"Petrol",58341,75,7950
1367,1,1070,85,5,1600,0,1,110,"Petrol",58267,80,8250
1368,1,1055,85,3,1600,0,0,110,"Petrol",58000,80,8950
1369,1,1050,19,3,1600,0,0,110,"Petrol",57829,70,9750
1370,1,1015,69,3,1300,0,0,86,"Petrol",57787,80,8250
1371,1,1075,85,5,1600,0,0,110,"Petrol",57628,78,8900
1372,1,1050,69,5,1300,0,1,86,"Petrol",57537,75,8950
1373,1,1050,69,3,1600,0,1,110,"Petrol",57263,76,6750
1374,1,1070,85,5,1600,0,1,110,"Petrol",57144,75,7950
1375,1,1025,69,3,1300,0,1,86,"Petrol",57096,69,8600
1376,1,1000,69,4,1300,0,0,86,"Petrol",57000,80,7750
1377,1,1050,69,3,1600,0,1,110,"Petrol",56566,73,7800
1378,1,1050,69,3,1600,0,1,110,"Petrol",56307,73,8750
1379,1,1015,69,3,1300,0,0,86,"Petrol",56214,79,9500
1380,1,1035,69,4,1600,0,0,110,"Petrol",56132,74,7750
1381,1,1075,85,5,1600,0,0,110,"Petrol",55425,79,9950
1382,1,1015,69,3,1300,0,1,86,"Petrol",54439,77,7750
1383,1,1050,69,3,1600,0,1,110,"Petrol",53809,69,5950
1384,1,1070,85,5,1600,0,1,110,"Petrol",53133,76,10950
1385,1,1075,19,4,1600,0,1,110,"Petrol",52900,77,9450
1386,1,1050,69,3,1600,0,0,110,"Petrol",52700,80,8250
1387,1,1070,85,5,1600,0,0,110,"Petrol",52320,69,9750
1388,1,1114,19,5,1600,0,0,110,"Petrol",52287,78,7450
1389,1,1075,19,5,1600,0,0,110,"Petrol",52000,75,8750
1390,1,1050,69,3,1600,0,1,110,"Petrol",52000,69,8750
1391,1,1065,85,4,1600,1,1,110,"Petrol",52000,73,8500
1392,1,1000,69,4,1300,0,0,86,"Petrol",51874,70,8950
1393,1,1035,69,5,1300,0,1,86,"Petrol",49827,79,7500
1394,1,1035,69,4,1600,0,1,110,"Petrol",49640,69,7250
1395,1,1035,69,4,1600,0,1,110,"Petrol",49580,80,7450
1396,1,1045,69,3,1300,0,0,86,"Petrol",49170,76,8750
1397,1,1055,85,3,1600,0,0,110,"Petrol",48838,77,9800
1398,1,1015,69,3,1300,0,1,86,"Petrol",48576,71,7500
1399,1,1075,85,5,1600,0,1,110,"Petrol",48400,75,8950
1400,1,1035,69,5,1300,0,1,86,"Petrol",48242,74,8950
1401,1,1070,85,5,1600,0,1,110,"Petrol",47955,70,7450
1402,1,1075,85,5,1600,0,1,110,"Petrol",47633,71,8950
1403,1,1040,69,5,1300,0,1,86,"Petrol",47400,78,10500
1404,1,1010,69,3,1300,0,0,86,"Petrol",47360,73,7000
1405,1,1050,69,3,1600,0,1,110,"Petrol",45507,77,8500
1406,1,1035,69,5,1300,0,1,86,"Petrol",45410,76,7750
1407,1,1050,69,3,1600,0,1,110,"Petrol",44850,70,8950
1408,1,1075,85,5,1600,0,0,110,"Petrol",44826,69,8250
1409,1,1050,69,3,1600,0,1,110,"Petrol",44444,80,9250
1410,1,1070,85,5,1600,0,1,110,"Petrol",43720,75,7900
1411,1,1000,69,4,1300,0,1,86,"Petrol",43622,78,8500
1412,1,1070,85,5,1600,0,0,110,"Petrol",43532,76,7950
1413,1,1050,69,3,1600,0,1,110,"Petrol",42800,69,9950
1414,1,1100,85,5,1600,1,1,107,"Petrol",42317,74,8750
1415,1,1050,69,3,1600,0,1,110,"Petrol",42186,80,7500
1416,1,1050,69,3,1600,0,1,110,"Petrol",42000,72,6950
1417,1,1114,19,5,1600,0,0,110,"Petrol",40093,79,8950
1418,1,1080,85,3,1600,1,0,107,"Petrol",39800,79,8750
1419,1,1015,69,3,1300,0,0,86,"Petrol",39168,73,7750
1420,1,1050,69,3,1600,0,1,110,"Petrol",38945,75,8450
1421,1,1075,85,4,1600,1,0,110,"Petrol",36537,76,8150
1422,1,1045,69,3,1300,1,0,86,"Petrol",36000,78,8500
1423,1,1050,69,3,1600,0,1,110,"Petrol",36000,78,7600
1424,1,1015,19,3,1300,1,0,86,"Petrol",35821,80,7950
1425,1,1015,69,3,1300,0,0,86,"Petrol",34717,73,7750
1426,1,1000,69,4,1300,0,1,86,"Petrol",34000,80,7950
1427,1,1080,85,3,1600,1,0,110,"Petrol",30964,78,9950
1428,1,1045,69,3,1300,1,1,86,"Petrol",29000,71,8950
1429,1,1015,69,3,1300,0,0,86,"Petrol",26000,72,8450
1430,1,1065,85,5,1300,1,1,86,"Petrol",24000,78,8950
1431,1,1015,69,3,1300,0,0,86,"Petrol",23000,80,8450
1432,1,1025,69,3,1300,0,1,86,"Petrol",20544,69,7500
1433,1,1015,69,3,1300,0,0,86,"Petrol",19000,72,10845
1434,1,1015,69,3,1300,0,0,86,"Petrol",17016,71,8500
1435,1,1015,69,3,1300,0,1,86,"Petrol",16916,70,7250
1436,1,1114,19,5,1600,0,0,110,"Petrol",1,76,6950
