timestamp,Apple,Amazon,Salesforce,CVS,Facebook,Google,IBM,Coca-Cola,Pfizer,UPS
2015-04-10 10:27:53,20,39.0,1,0.0,16.0,12.0,2.0,4.0,2.0,0.0
2015-04-10 10:32:53,22,52.0,0,0.0,14.0,14.0,3.0,7.0,0.0,2.0
2015-04-10 10:37:53,29,32.0,1,0.0,15.0,33.0,1.0,5.0,0.0,0.0
2015-04-10 10:42:53,32,34.0,1,0.0,12.0,13.0,3.0,10.0,0.0,3.0
2015-04-10 10:47:53,21,42.0,2,0.0,16.0,14.0,7.0,8.0,1.0,0.0
2015-04-10 10:52:53,12,51.0,0,0.0,14.0,12.0,6.0,15.0,0.0,2.0
2015-04-10 10:57:53,27,58.0,4,0.0,11.0,20.0,4.0,9.0,1.0,0.0
2015-04-10 11:02:53,21,36.0,4,0.0,10.0,22.0,5.0,12.0,2.0,1.0
2015-04-10 11:07:53,24,36.0,6,0.0,4.0,15.0,4.0,9.0,3.0,0.0
2015-04-10 11:12:53,29,39.0,4,0.0,11.0,17.0,6.0,11.0,0.0,0.0
2015-04-10 11:17:53,24,27.0,2,0.0,7.0,11.0,2.0,12.0,3.0,0.0
2015-04-10 11:22:53,24,27.0,4,0.0,14.0,12.0,4.0,10.0,0.0,2.0
2015-04-10 11:27:53,37,29.0,1,1.0,16.0,16.0,3.0,21.0,1.0,1.0
2015-04-10 11:32:53,20,37.0,1,0.0,11.0,15.0,33.0,21.0,1.0,7.0
2015-04-10 11:37:53,27,37.0,0,0.0,7.0,12.0,39.0,22.0,0.0,0.0
2015-04-10 11:42:53,21,47.0,3,0.0,11.0,16.0,3.0,27.0,0.0,0.0
2015-04-10 11:47:53,54,62.0,2,0.0,11.0,11.0,33.0,22.0,1.0,1.0
2015-04-10 11:52:53,28,40.0,5,0.0,15.0,13.0,9.0,19.0,0.0,1.0
2015-04-10 11:57:53,214,42.0,6,0.0,13.0,18.0,6.0,13.0,0.0,2.0
2015-04-10 12:02:53,52,35.0,3,0.0,10.0,19.0,14.0,9.0,0.0,3.0
2015-04-10 12:07:53,36,49.0,6,0.0,14.0,15.0,17.0,10.0,1.0,0.0
2015-04-10 12:12:53,29,30.0,3,0.0,14.0,17.0,8.0,13.0,0.0,1.0
2015-04-10 12:17:53,50,43.0,3,0.0,24.0,9.0,32.0,17.0,0.0,1.0
2015-04-10 12:22:53,61,46.0,1,0.0,28.0,16.0,8.0,13.0,2.0,0.0
2015-04-10 12:27:53,34,52.0,6,0.0,14.0,15.0,24.0,22.0,0.0,2.0
2015-04-10 12:32:53,44,36.0,4,1.0,34.0,19.0,6.0,27.0,0.0,3.0
2015-04-10 12:37:53,63,40.0,2,0.0,17.0,18.0,5.0,17.0,1.0,0.0
2015-04-10 12:42:53,40,42.0,0,0.0,9.0,19.0,14.0,20.0,0.0,0.0
2015-04-10 12:47:53,36,51.0,4,1.0,13.0,13.0,4.0,12.0,0.0,2.0
2015-04-10 12:52:53,55,27.0,2,2.0,23.0,18.0,5.0,13.0,0.0,0.0
2015-04-10 12:57:53,82,76.0,12,0.0,30.0,20.0,13.0,9.0,2.0,2.0
2015-04-10 13:02:53,84,88.0,8,0.0,14.0,13.0,6.0,17.0,2.0,1.0
2015-04-10 13:07:53,56,51.0,3,1.0,18.0,17.0,1.0,20.0,2.0,1.0
2015-04-10 13:12:53,45,65.0,2,2.0,15.0,14.0,5.0,15.0,0.0,3.0
2015-04-10 13:17:53,55,39.0,6,0.0,17.0,20.0,3.0,21.0,4.0,0.0
2015-04-10 13:22:53,61,49.0,9,0.0,25.0,19.0,6.0,10.0,2.0,1.0
2015-04-10 13:27:53,68,54.0,5,0.0,45.0,25.0,2.0,23.0,0.0,9.0
2015-04-10 13:32:53,82,47.0,5,1.0,17.0,11.0,5.0,9.0,2.0,2.0
2015-04-10 13:37:53,76,75.0,6,0.0,18.0,16.0,2.0,14.0,0.0,2.0
2015-04-10 13:42:53,72,102.0,5,2.0,28.0,18.0,6.0,19.0,1.0,2.0
2015-04-10 13:47:53,54,50.0,3,0.0,22.0,26.0,5.0,9.0,1.0,1.0
2015-04-10 13:52:53,59,70.0,4,0.0,22.0,10.0,4.0,9.0,4.0,6.0
2015-04-10 13:57:53,126,57.0,2,0.0,20.0,17.0,4.0,11.0,2.0,0.0
2015-04-10 14:02:53,94,68.0,6,0.0,31.0,34.0,7.0,12.0,1.0,3.0
2015-04-10 14:07:53,59,61.0,4,2.0,25.0,29.0,4.0,18.0,0.0,0.0
2015-04-10 14:12:53,69,64.0,7,1.0,17.0,24.0,5.0,13.0,2.0,3.0
2015-04-10 14:17:53,52,56.0,8,1.0,20.0,11.0,4.0,19.0,0.0,2.0
2015-04-10 14:22:53,52,61.0,6,1.0,21.0,18.0,7.0,10.0,7.0,1.0
2015-04-10 14:27:53,49,74.0,7,0.0,21.0,12.0,4.0,13.0,3.0,2.0
2015-04-10 14:32:53,57,51.0,2,1.0,19.0,9.0,11.0,12.0,0.0,0.0
2015-04-10 14:37:53,56,54.0,5,0.0,22.0,18.0,10.0,10.0,2.0,1.0
2015-04-10 14:42:53,55,61.0,5,0.0,31.0,21.0,6.0,14.0,0.0,1.0
2015-04-10 14:47:53,60,83.0,4,0.0,22.0,19.0,5.0,15.0,0.0,0.0
2015-04-10 14:52:53,97,72.0,3,0.0,21.0,19.0,4.0,12.0,3.0,4.0
2015-04-10 14:57:53,93,67.0,5,0.0,32.0,28.0,10.0,13.0,3.0,3.0
2015-04-10 15:02:53,109,97.0,8,1.0,29.0,27.0,8.0,5.0,1.0,2.0
2015-04-10 15:07:53,73,86.0,9,0.0,12.0,18.0,22.0,8.0,0.0,1.0
2015-04-10 15:12:53,60,76.0,9,1.0,31.0,27.0,21.0,25.0,1.0,2.0
2015-04-10 15:17:53,49,75.0,4,2.0,21.0,18.0,9.0,11.0,0.0,2.0
2015-04-10 15:22:53,46,87.0,4,0.0,9.0,20.0,6.0,7.0,5.0,1.0
2015-04-10 15:27:53,49,58.0,9,0.0,21.0,18.0,6.0,13.0,1.0,2.0
2015-04-10 15:32:53,45,77.0,13,0.0,24.0,21.0,5.0,12.0,0.0,12.0
2015-04-10 15:37:53,62,61.0,7,0.0,27.0,17.0,7.0,11.0,2.0,15.0
2015-04-10 15:42:53,73,46.0,10,0.0,28.0,23.0,9.0,8.0,1.0,23.0
2015-04-10 15:47:53,63,58.0,5,1.0,29.0,28.0,9.0,20.0,7.0,18.0
2015-04-10 15:52:53,74,70.0,3,0.0,26.0,18.0,2.0,12.0,7.0,23.0
2015-04-10 15:57:53,193,67.0,9,0.0,11.0,29.0,14.0,10.0,2.0,16.0
2015-04-10 16:02:53,76,64.0,8,0.0,25.0,18.0,8.0,10.0,3.0,2.0
2015-04-10 16:07:53,66,49.0,12,0.0,14.0,19.0,16.0,10.0,0.0,3.0
2015-04-10 16:12:53,104,54.0,7,0.0,49.0,25.0,12.0,18.0,1.0,2.0
2015-04-10 16:17:53,72,72.0,12,0.0,18.0,10.0,14.0,8.0,3.0,15.0
2015-04-10 16:22:53,76,99.0,11,0.0,27.0,20.0,14.0,18.0,7.0,4.0
2015-04-10 16:27:53,72,89.0,6,0.0,39.0,26.0,14.0,31.0,2.0,5.0
2015-04-10 16:32:53,44,78.0,9,0.0,40.0,16.0,11.0,27.0,2.0,1.0
2015-04-10 16:37:53,75,70.0,10,2.0,26.0,12.0,20.0,17.0,1.0,2.0
2015-04-10 16:42:53,43,81.0,8,0.0,36.0,14.0,24.0,20.0,1.0,4.0
2015-04-10 16:47:53,81,64.0,10,0.0,23.0,18.0,11.0,17.0,2.0,3.0
2015-04-10 16:52:53,76,83.0,4,0.0,12.0,20.0,9.0,17.0,1.0,5.0
2015-04-10 16:57:53,60,95.0,8,0.0,30.0,24.0,7.0,12.0,2.0,1.0
2015-04-10 17:02:53,72,75.0,7,0.0,20.0,17.0,11.0,9.0,3.0,9.0
2015-04-10 17:07:53,69,54.0,13,0.0,15.0,30.0,5.0,19.0,2.0,7.0
2015-04-10 17:12:53,54,68.0,13,0.0,18.0,19.0,13.0,10.0,1.0,4.0
2015-04-10 17:17:53,42,84.0,12,0.0,21.0,11.0,11.0,7.0,2.0,5.0
2015-04-10 17:22:53,352,42.0,10,1.0,19.0,18.0,6.0,6.0,1.0,12.0
2015-04-10 17:27:53,71,64.0,25,0.0,23.0,18.0,5.0,9.0,3.0,13.0
2015-04-10 17:32:53,391,49.0,7,2.0,28.0,16.0,2.0,5.0,1.0,12.0
2015-04-10 17:37:53,93,66.0,5,0.0,44.0,19.0,9.0,17.0,0.0,4.0
2015-04-10 17:42:53,116,70.0,4,1.0,31.0,17.0,5.0,8.0,4.0,6.0
2015-04-10 17:47:53,64,58.0,10,3.0,17.0,11.0,5.0,7.0,0.0,4.0
2015-04-10 17:52:53,104,53.0,11,1.0,19.0,20.0,3.0,9.0,0.0,10.0
2015-04-10 17:57:53,63,57.0,10,2.0,22.0,21.0,7.0,10.0,6.0,7.0
2015-04-10 18:02:53,61,59.0,5,0.0,26.0,23.0,7.0,6.0,1.0,11.0
2015-04-10 18:07:53,61,54.0,10,1.0,23.0,31.0,10.0,7.0,3.0,8.0
2015-04-10 18:12:53,61,73.0,7,0.0,24.0,28.0,4.0,8.0,3.0,4.0
2015-04-10 18:17:53,101,54.0,7,1.0,24.0,35.0,6.0,13.0,0.0,5.0
2015-04-10 18:22:53,79,50.0,10,0.0,17.0,52.0,5.0,13.0,3.0,4.0
2015-04-10 18:27:53,84,65.0,10,0.0,18.0,25.0,11.0,8.0,0.0,9.0
2015-04-10 18:32:53,61,68.0,9,0.0,16.0,16.0,10.0,14.0,2.0,9.0
2015-04-10 18:37:53,78,79.0,3,0.0,14.0,18.0,8.0,15.0,1.0,8.0
2015-04-10 18:42:53,72,86.0,5,1.0,24.0,15.0,4.0,21.0,1.0,8.0
2015-04-10 18:47:53,81,85.0,3,0.0,27.0,18.0,4.0,4.0,0.0,3.0
2015-04-10 18:52:53,80,70.0,5,0.0,20.0,18.0,9.0,3.0,0.0,5.0
2015-04-10 18:57:53,69,55.0,9,0.0,30.0,35.0,7.0,9.0,1.0,3.0
2015-04-10 19:02:53,70,85.0,5,1.0,25.0,30.0,6.0,14.0,1.0,15.0
2015-04-10 19:07:53,86,73.0,6,0.0,26.0,17.0,7.0,13.0,0.0,11.0
2015-04-10 19:12:53,70,57.0,8,0.0,17.0,26.0,6.0,21.0,1.0,2.0
2015-04-10 19:17:53,68,67.0,2,1.0,12.0,13.0,8.0,46.0,1.0,13.0
2015-04-10 19:22:53,55,91.0,3,0.0,13.0,21.0,9.0,50.0,4.0,13.0
2015-04-10 19:27:53,61,48.0,3,0.0,16.0,33.0,13.0,43.0,1.0,13.0
2015-04-10 19:32:53,47,41.0,3,0.0,32.0,26.0,12.0,20.0,1.0,5.0
2015-04-10 19:37:53,53,54.0,4,0.0,17.0,17.0,10.0,40.0,0.0,9.0
2015-04-10 19:42:53,38,52.0,3,0.0,23.0,21.0,5.0,23.0,0.0,9.0
2015-04-10 19:47:53,46,41.0,4,1.0,14.0,13.0,3.0,17.0,1.0,7.0
2015-04-10 19:52:53,64,47.0,2,2.0,8.0,14.0,4.0,19.0,1.0,2.0
2015-04-10 19:57:53,72,51.0,14,1.0,23.0,33.0,5.0,20.0,3.0,4.0
2015-04-10 20:02:53,89,57.0,12,4.0,22.0,48.0,7.0,22.0,1.0,4.0
2015-04-10 20:07:53,72,43.0,5,2.0,17.0,31.0,13.0,23.0,1.0,9.0
2015-04-10 20:12:53,58,47.0,3,1.0,16.0,19.0,13.0,20.0,3.0,8.0
2015-04-10 20:17:53,48,56.0,9,2.0,16.0,20.0,8.0,35.0,0.0,7.0
2015-04-10 20:22:53,34,46.0,9,2.0,15.0,14.0,2.0,17.0,2.0,5.0
2015-04-10 20:27:53,51,52.0,6,2.0,22.0,19.0,8.0,35.0,0.0,9.0
2015-04-10 20:32:53,43,35.0,4,3.0,28.0,11.0,4.0,35.0,2.0,5.0
2015-04-10 20:37:53,43,32.0,4,0.0,18.0,12.0,4.0,32.0,1.0,6.0
2015-04-10 20:42:53,66,39.0,5,0.0,23.0,25.0,4.0,28.0,0.0,5.0
2015-04-10 20:47:53,45,81.0,4,1.0,22.0,25.0,5.0,26.0,0.0,2.0
2015-04-10 20:52:53,34,60.0,1,1.0,14.0,21.0,2.0,17.0,0.0,4.0
2015-04-10 20:57:53,56,72.0,1,3.0,31.0,21.0,7.0,20.0,0.0,5.0
2015-04-10 21:02:53,51,78.0,5,1.0,17.0,26.0,46.0,20.0,0.0,6.0
2015-04-10 21:07:53,48,79.0,4,0.0,16.0,17.0,7.0,16.0,1.0,7.0
2015-04-10 21:12:53,41,46.0,3,0.0,17.0,10.0,8.0,21.0,0.0,4.0
2015-04-10 21:17:53,42,54.0,2,1.0,8.0,16.0,10.0,16.0,4.0,2.0
2015-04-10 21:22:53,42,57.0,1,0.0,9.0,17.0,8.0,27.0,0.0,5.0
2015-04-10 21:27:53,59,57.0,2,0.0,10.0,14.0,3.0,28.0,3.0,7.0
2015-04-10 21:32:53,42,60.0,0,1.0,5.0,16.0,5.0,17.0,2.0,3.0
2015-04-10 21:37:53,47,64.0,2,0.0,12.0,7.0,8.0,21.0,0.0,10.0
2015-04-10 21:42:53,41,49.0,2,0.0,8.0,21.0,4.0,18.0,0.0,10.0
2015-04-10 21:47:53,48,49.0,4,0.0,9.0,30.0,3.0,15.0,1.0,5.0
2015-04-10 21:52:53,30,44.0,2,0.0,9.0,23.0,6.0,19.0,0.0,1.0
2015-04-10 21:57:53,36,54.0,8,1.0,15.0,24.0,4.0,29.0,0.0,4.0
2015-04-10 22:02:53,47,55.0,1,0.0,13.0,18.0,3.0,23.0,0.0,5.0
2015-04-10 22:07:53,64,35.0,4,1.0,14.0,17.0,8.0,25.0,1.0,6.0
2015-04-10 22:12:53,43,34.0,11,0.0,14.0,15.0,1.0,22.0,0.0,6.0
2015-04-10 22:17:53,28,50.0,6,1.0,17.0,17.0,2.0,25.0,1.0,4.0
2015-04-10 22:22:53,43,51.0,3,1.0,8.0,15.0,4.0,27.0,0.0,6.0
2015-04-10 22:27:53,46,73.0,6,1.0,13.0,24.0,2.0,23.0,1.0,6.0
2015-04-10 22:32:53,54,71.0,4,0.0,8.0,22.0,4.0,14.0,0.0,3.0
2015-04-10 22:37:53,31,43.0,4,0.0,8.0,16.0,2.0,47.0,0.0,5.0
2015-04-10 22:42:53,34,36.0,0,1.0,13.0,20.0,3.0,36.0,0.0,5.0
2015-04-10 22:47:53,26,38.0,0,0.0,15.0,15.0,2.0,11.0,0.0,2.0
2015-04-10 22:52:53,39,38.0,1,1.0,16.0,16.0,1.0,11.0,0.0,1.0
2015-04-10 22:57:53,38,40.0,2,2.0,16.0,26.0,4.0,15.0,3.0,6.0
2015-04-10 23:02:53,45,56.0,1,0.0,13.0,21.0,2.0,11.0,1.0,10.0
2015-04-10 23:07:53,42,46.0,2,0.0,11.0,19.0,6.0,25.0,0.0,5.0
2015-04-10 23:12:53,46,64.0,9,0.0,7.0,14.0,12.0,25.0,0.0,4.0
2015-04-10 23:17:53,50,39.0,6,2.0,16.0,26.0,5.0,14.0,1.0,6.0
2015-04-10 23:22:53,47,45.0,7,0.0,5.0,17.0,6.0,21.0,0.0,4.0
2015-04-10 23:27:53,40,42.0,2,0.0,11.0,15.0,3.0,22.0,1.0,5.0
2015-04-10 23:32:53,46,38.0,3,1.0,10.0,13.0,6.0,18.0,0.0,7.0
2015-04-10 23:37:53,46,56.0,2,0.0,6.0,10.0,4.0,23.0,0.0,9.0
2015-04-10 23:42:53,54,47.0,2,1.0,10.0,10.0,1.0,21.0,0.0,9.0
2015-04-10 23:47:53,31,53.0,4,0.0,11.0,13.0,1.0,15.0,0.0,5.0
2015-04-10 23:52:53,38,45.0,1,0.0,9.0,9.0,4.0,13.0,0.0,7.0
2015-04-10 23:57:53,53,42.0,5,0.0,11.0,10.0,3.0,18.0,0.0,3.0
2015-04-11 00:02:53,41,40.0,4,1.0,12.0,8.0,0.0,14.0,1.0,3.0
2015-04-11 00:07:53,33,41.0,4,1.0,18.0,8.0,4.0,26.0,0.0,2.0
2015-04-11 00:12:53,58,50.0,2,0.0,16.0,13.0,0.0,62.0,2.0,5.0
2015-04-11 00:17:53,46,38.0,1,0.0,12.0,8.0,2.0,24.0,1.0,5.0
2015-04-11 00:22:53,32,142.0,1,0.0,16.0,14.0,1.0,16.0,0.0,2.0
2015-04-11 00:27:53,33,242.0,0,0.0,12.0,11.0,2.0,19.0,1.0,5.0
2015-04-11 00:32:53,59,146.0,2,0.0,8.0,18.0,3.0,18.0,0.0,1.0
2015-04-11 00:37:53,37,120.0,2,0.0,9.0,6.0,4.0,18.0,0.0,5.0
2015-04-11 00:42:53,42,103.0,3,1.0,13.0,12.0,3.0,9.0,0.0,4.0
2015-04-11 00:47:53,67,98.0,3,0.0,6.0,9.0,2.0,16.0,1.0,4.0
2015-04-11 00:52:53,38,75.0,3,0.0,11.0,19.0,2.0,14.0,0.0,3.0
2015-04-11 00:57:53,41,96.0,0,0.0,22.0,18.0,1.0,12.0,0.0,4.0
2015-04-11 01:02:53,35,88.0,0,0.0,12.0,11.0,1.0,14.0,1.0,2.0
2015-04-11 01:07:53,39,90.0,2,1.0,15.0,9.0,0.0,12.0,0.0,7.0
2015-04-11 01:12:53,59,65.0,5,0.0,11.0,9.0,5.0,17.0,0.0,3.0
2015-04-11 01:17:53,28,54.0,4,0.0,10.0,5.0,1.0,6.0,1.0,5.0
2015-04-11 01:22:53,36,71.0,1,0.0,11.0,6.0,3.0,7.0,0.0,1.0
2015-04-11 01:27:53,44,77.0,1,1.0,5.0,8.0,3.0,11.0,1.0,3.0
2015-04-11 01:32:53,35,54.0,2,1.0,16.0,9.0,2.0,12.0,2.0,2.0
2015-04-11 01:37:53,27,71.0,0,0.0,13.0,7.0,4.0,10.0,0.0,2.0
2015-04-11 01:42:53,36,65.0,1,0.0,10.0,16.0,2.0,11.0,1.0,4.0
2015-04-11 01:47:53,38,58.0,1,0.0,13.0,11.0,1.0,12.0,0.0,7.0
2015-04-11 01:52:53,46,61.0,0,0.0,9.0,4.0,4.0,15.0,0.0,1.0
2015-04-11 01:57:53,40,48.0,2,1.0,12.0,11.0,7.0,20.0,0.0,2.0
2015-04-11 02:02:53,42,44.0,1,1.0,12.0,25.0,3.0,18.0,0.0,5.0
2015-04-11 02:07:53,34,45.0,1,1.0,8.0,9.0,3.0,23.0,0.0,6.0
2015-04-11 02:12:53,34,48.0,1,0.0,13.0,4.0,1.0,10.0,1.0,2.0
2015-04-11 02:17:53,37,66.0,5,0.0,10.0,8.0,1.0,13.0,0.0,4.0
2015-04-11 02:22:53,36,106.0,3,1.0,8.0,13.0,3.0,25.0,0.0,5.0
2015-04-11 02:27:53,40,73.0,3,0.0,21.0,8.0,7.0,14.0,1.0,3.0
2015-04-11 02:32:53,38,85.0,1,0.0,15.0,6.0,5.0,18.0,0.0,2.0
2015-04-11 02:37:53,29,64.0,2,1.0,18.0,10.0,3.0,13.0,0.0,5.0
2015-04-11 02:42:53,31,57.0,1,0.0,13.0,15.0,2.0,6.0,0.0,9.0
2015-04-11 02:47:53,20,45.0,2,0.0,12.0,14.0,0.0,12.0,0.0,6.0
2015-04-11 02:52:53,49,46.0,1,0.0,16.0,4.0,2.0,10.0,0.0,2.0
2015-04-11 02:57:53,41,60.0,0,2.0,11.0,8.0,5.0,8.0,0.0,7.0
2015-04-11 03:02:53,33,69.0,0,0.0,14.0,7.0,2.0,24.0,1.0,3.0
2015-04-11 03:07:53,14,46.0,0,0.0,13.0,8.0,1.0,14.0,0.0,6.0
2015-04-11 03:12:53,45,52.0,0,0.0,8.0,14.0,1.0,18.0,0.0,1.0
2015-04-11 03:17:53,47,59.0,1,0.0,7.0,16.0,2.0,18.0,0.0,8.0
2015-04-11 03:22:53,32,41.0,2,0.0,9.0,12.0,2.0,19.0,1.0,3.0
2015-04-11 03:27:53,36,60.0,1,0.0,9.0,9.0,3.0,17.0,0.0,3.0
2015-04-11 03:32:53,33,68.0,0,0.0,16.0,15.0,3.0,18.0,0.0,6.0
2015-04-11 03:37:53,31,69.0,2,0.0,4.0,8.0,0.0,16.0,0.0,1.0
2015-04-11 03:42:53,20,62.0,0,0.0,13.0,3.0,0.0,12.0,0.0,2.0
2015-04-11 03:47:53,42,58.0,1,0.0,10.0,5.0,3.0,17.0,0.0,2.0
2015-04-11 03:52:53,24,56.0,2,0.0,11.0,6.0,0.0,7.0,0.0,3.0
2015-04-11 03:57:53,35,49.0,1,0.0,9.0,10.0,3.0,6.0,0.0,5.0
2015-04-11 04:02:53,35,68.0,2,1.0,5.0,16.0,0.0,11.0,0.0,4.0
2015-04-11 04:07:53,39,46.0,0,0.0,8.0,14.0,0.0,13.0,0.0,5.0
2015-04-11 04:12:53,30,74.0,0,0.0,1.0,12.0,1.0,13.0,0.0,5.0
2015-04-11 04:17:53,22,75.0,0,0.0,7.0,7.0,0.0,8.0,0.0,3.0
2015-04-11 04:22:53,15,62.0,1,1.0,9.0,9.0,4.0,7.0,0.0,4.0
2015-04-11 04:27:53,20,69.0,0,0.0,6.0,8.0,0.0,11.0,0.0,7.0
2015-04-11 04:32:53,35,64.0,0,0.0,3.0,4.0,1.0,18.0,0.0,2.0
2015-04-11 04:37:53,26,61.0,2,0.0,4.0,7.0,1.0,1.0,0.0,5.0
2015-04-11 04:42:53,47,49.0,0,0.0,13.0,4.0,0.0,6.0,0.0,4.0
2015-04-11 04:47:53,56,44.0,2,0.0,7.0,10.0,0.0,10.0,0.0,2.0
2015-04-11 04:52:53,55,41.0,0,0.0,11.0,9.0,4.0,3.0,0.0,11.0
2015-04-11 04:57:53,64,48.0,1,0.0,6.0,5.0,3.0,11.0,0.0,2.0
2015-04-11 05:02:53,64,26.0,1,0.0,14.0,10.0,3.0,7.0,0.0,4.0
2015-04-11 05:07:53,69,27.0,0,1.0,23.0,8.0,2.0,14.0,2.0,5.0
2015-04-11 05:12:53,53,41.0,0,0.0,12.0,10.0,0.0,7.0,0.0,7.0
2015-04-11 05:17:53,66,57.0,0,0.0,8.0,16.0,3.0,4.0,0.0,3.0
2015-04-11 05:22:53,99,49.0,0,0.0,10.0,4.0,0.0,4.0,0.0,1.0
2015-04-11 05:27:53,336,39.0,1,0.0,10.0,3.0,4.0,9.0,0.0,2.0
2015-04-11 05:32:53,317,33.0,2,0.0,11.0,5.0,2.0,12.0,0.0,4.0
2015-04-11 05:37:53,351,43.0,2,0.0,8.0,10.0,2.0,10.0,0.0,0.0
2015-04-11 05:42:53,303,31.0,0,0.0,4.0,16.0,1.0,9.0,0.0,1.0
2015-04-11 05:47:53,326,31.0,0,0.0,12.0,4.0,0.0,8.0,1.0,0.0
2015-04-11 05:52:53,282,18.0,1,0.0,8.0,5.0,2.0,10.0,0.0,0.0
2015-04-11 05:57:53,285,23.0,0,0.0,5.0,8.0,1.0,11.0,0.0,3.0
2015-04-11 06:02:53,132,27.0,1,0.0,8.0,8.0,0.0,4.0,0.0,1.0
2015-04-11 06:07:53,33,21.0,1,0.0,6.0,10.0,3.0,3.0,2.0,0.0
2015-04-11 06:12:53,25,40.0,1,0.0,12.0,4.0,2.0,4.0,0.0,1.0
2015-04-11 06:17:53,14,35.0,0,0.0,2.0,6.0,0.0,2.0,2.0,0.0
2015-04-11 06:22:53,11,28.0,0,0.0,6.0,8.0,1.0,3.0,1.0,0.0
2015-04-11 06:27:53,10,24.0,1,0.0,5.0,4.0,1.0,5.0,0.0,0.0
2015-04-11 06:32:53,18,22.0,4,0.0,12.0,5.0,4.0,3.0,1.0,0.0
2015-04-11 06:37:53,17,23.0,0,0.0,5.0,3.0,0.0,3.0,1.0,0.0
2015-04-11 06:42:53,24,18.0,0,0.0,16.0,14.0,1.0,2.0,0.0,1.0
2015-04-11 06:47:53,19,22.0,0,0.0,7.0,9.0,0.0,2.0,0.0,0.0
2015-04-11 06:52:53,9,21.0,1,0.0,5.0,3.0,0.0,5.0,0.0,0.0
2015-04-11 06:57:53,18,20.0,0,0.0,8.0,5.0,3.0,5.0,0.0,4.0
2015-04-11 07:02:53,8,26.0,0,0.0,4.0,5.0,5.0,4.0,0.0,0.0
2015-04-11 07:07:53,18,20.0,1,1.0,2.0,5.0,6.0,4.0,0.0,1.0
2015-04-11 07:12:53,16,34.0,1,0.0,9.0,5.0,11.0,2.0,0.0,0.0
2015-04-11 07:17:53,16,40.0,0,0.0,7.0,13.0,3.0,4.0,0.0,1.0
2015-04-11 07:22:53,15,20.0,0,0.0,2.0,2.0,1.0,4.0,0.0,0.0
2015-04-11 07:27:53,10,24.0,0,0.0,3.0,7.0,1.0,6.0,0.0,0.0
2015-04-11 07:32:53,11,35.0,0,0.0,7.0,13.0,2.0,6.0,0.0,1.0
2015-04-11 07:37:53,10,24.0,1,0.0,10.0,4.0,0.0,1.0,0.0,2.0
2015-04-11 07:42:53,11,22.0,0,0.0,3.0,12.0,2.0,1.0,1.0,1.0
2015-04-11 07:47:53,5,18.0,1,0.0,3.0,10.0,2.0,1.0,0.0,0.0
2015-04-11 07:52:53,7,27.0,3,0.0,5.0,10.0,0.0,2.0,0.0,0.0
2015-04-11 07:57:53,14,19.0,4,0.0,5.0,3.0,3.0,8.0,0.0,0.0
2015-04-11 08:02:53,12,28.0,2,0.0,4.0,13.0,0.0,8.0,1.0,1.0
2015-04-11 08:07:53,15,21.0,2,0.0,4.0,10.0,1.0,12.0,1.0,0.0
2015-04-11 08:12:53,25,25.0,2,0.0,6.0,6.0,2.0,3.0,0.0,0.0
2015-04-11 08:17:53,24,22.0,0,0.0,6.0,6.0,2.0,5.0,0.0,0.0
2015-04-11 08:22:53,31,38.0,2,0.0,6.0,3.0,2.0,9.0,0.0,0.0
2015-04-11 08:27:53,18,23.0,1,0.0,6.0,9.0,1.0,8.0,1.0,0.0
2015-04-11 08:32:53,18,33.0,3,0.0,6.0,4.0,4.0,11.0,0.0,0.0
2015-04-11 08:37:53,29,34.0,1,0.0,3.0,16.0,3.0,3.0,0.0,0.0
2015-04-11 08:42:53,21,24.0,0,0.0,5.0,8.0,1.0,1.0,0.0,0.0
2015-04-11 08:47:53,22,28.0,1,0.0,13.0,5.0,0.0,4.0,0.0,0.0
2015-04-11 08:52:53,19,49.0,1,0.0,10.0,11.0,0.0,1.0,0.0,1.0
2015-04-11 08:57:53,19,48.0,0,0.0,3.0,18.0,0.0,9.0,0.0,0.0
2015-04-11 09:02:53,12,61.0,0,0.0,11.0,8.0,0.0,9.0,0.0,0.0
2015-04-11 09:07:53,15,29.0,1,0.0,13.0,12.0,0.0,1.0,0.0,1.0
2015-04-11 09:12:53,15,53.0,0,0.0,2.0,13.0,1.0,7.0,0.0,1.0
2015-04-11 09:17:53,12,44.0,0,0.0,12.0,11.0,2.0,2.0,0.0,2.0
2015-04-11 09:22:53,12,33.0,3,0.0,3.0,9.0,0.0,10.0,0.0,0.0
2015-04-11 09:27:53,11,33.0,2,0.0,5.0,2.0,3.0,13.0,0.0,1.0
2015-04-11 09:32:53,15,26.0,0,0.0,3.0,6.0,1.0,11.0,0.0,1.0
2015-04-11 09:37:53,12,26.0,0,0.0,3.0,8.0,0.0,8.0,1.0,0.0
2015-04-11 09:42:53,10,59.0,0,0.0,4.0,3.0,1.0,2.0,0.0,1.0
2015-04-11 09:47:53,33,37.0,1,0.0,10.0,4.0,1.0,2.0,0.0,0.0
2015-04-11 09:52:53,14,27.0,0,0.0,3.0,10.0,0.0,6.0,0.0,2.0
2015-04-11 09:57:53,21,19.0,1,0.0,12.0,5.0,1.0,3.0,3.0,0.0
2015-04-11 10:02:53,8,20.0,0,0.0,7.0,5.0,3.0,2.0,2.0,0.0
