"tmpID","ReligiousContributorInHome","PoliticalContributerInHome","DonatesEnvironmentCauseInHome","DonatesToCharityInHome","DonatestoAnimalWelfare","DonatestoArtsandCulture","DonatestoChildrensCauses","DonatestoHealthcare","DonatestoInternationalAidCauses","DonatestoVeteransCauses","DonatestoHealthcare1","DonatestoInternationalAidCauses1","DonatestoWildlifePreservation","DonatestoLocalCommunity"
1707,"","","Unknown","Unknown","","","","","","","","","",""
3299,"","","Unknown","Yes","Yes","","","","","","","","",""
2313,"","","Yes","Yes","","","","","","","","","",""
4097,"","","Unknown","Yes","Yes","","","Yes","","","Yes","","",""
4591,"","","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
543,"","","Unknown","Yes","","","","","","","","","",""
4613,"","1 political contribution  in home","Unknown","Yes","","","Yes","","","","","","Yes","Yes"
1813,"","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","",""
316,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
78,"","","Unknown","Yes","Yes","","","","","","","","",""
242,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
4380,"","","Unknown","Yes","","","","","","","","","",""
1016,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
1090,"","","Unknown","Yes","","","Yes","","","Yes","","","Yes","Yes"
258,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
3559,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
1463,"","","Unknown","Unknown","","","","","","","","","",""
3997,"","","Unknown","Unknown","","","","","","","","","",""
1013,"","","Unknown","Yes","","","","","","","","","",""
4012,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
5164,"","","Unknown","Unknown","","","Yes","Yes","","Yes","Yes","","Yes","Yes"
2561,"","","Unknown","Yes","","","","","","","","","",""
1812,"","","Unknown","Yes","","","Yes","Yes","","Yes","Yes","","","Yes"
3986,"","","Unknown","Yes","Yes","","","","","","","","",""
4121,"","","Unknown","Unknown","","","","","","","","","",""
4758,"1 religious contribution  in home","","Unknown","Yes","Yes","","","","","","","","",""
1334,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","","Yes"
1713,"","","Unknown","Yes","","","","","","","","","",""
198,"","","Unknown","Unknown","","","Yes","","","","","","","Yes"
159,"","","Unknown","Unknown","Yes","","","","","","","","",""
1563,"","","Unknown","Yes","","","","","","","","","","Yes"
2805,"","","Unknown","Unknown","","","","","","","","","",""
5639,"","","Yes","Unknown","","","","","","","","","",""
3585,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
4292,"","","Unknown","Yes","","","Yes","Yes","","","Yes","","Yes","Yes"
4670,"","","Unknown","Yes","","","","Yes","","","Yes","","",""
4072,"","","Unknown","Unknown","","","","","","","","","",""
2946,"1 religious contribution  in home","","Yes","Yes","","","","","","","","","",""
4645,"","","Unknown","Yes","","","","Yes","","","Yes","","",""
2718,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
305,"","","Unknown","Yes","","","","Yes","","","Yes","","Yes","Yes"
4302,"","1 political contribution  in home","Yes","Unknown","","","","Yes","","","Yes","","","Yes"
4007,"","","Unknown","Yes","","","","","","","","","",""
5025,"","","Unknown","Yes","","","","","","","","","",""
2600,"","","Yes","Yes","","","","","","","","","",""
1132,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
5402,"","","Unknown","Yes","","","","","","","","","",""
1614,"","","Unknown","Unknown","","","","","","","","","",""
301,"","","Unknown","Unknown","","","","","","","","","",""
4405,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","","Yes"
3817,"","","Unknown","Unknown","","","","","","","","","",""
2512,"","","Unknown","Unknown","","","","Yes","","Yes","Yes","","Yes","Yes"
1034,"","","Unknown","Unknown","","","","Yes","","","Yes","","Yes",""
1677,"","","Unknown","Unknown","","","","","","","","","",""
3341,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
4442,"","","Unknown","Unknown","","","","","","","","","",""
1998,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
2913,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","","Yes"
2819,"","","Unknown","Unknown","","","","","","","","","","Yes"
5611,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
1621,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
4862,"","","Unknown","Yes","","","","","","","","","","Yes"
4521,"","","Unknown","Yes","","","Yes","","","","","","","Yes"
4459,"","","Unknown","Unknown","","","","","","","","","",""
535,"","","Unknown","Unknown","","","","","","","","","","Yes"
5860,"","","Unknown","Yes","","","","","","","","","",""
2438,"1 religious contribution  in home","1 political contribution  in home","Yes","Unknown","","","","","","","","","",""
2169,"","","Unknown","Yes","","","","","","","","","",""
3580,"","","Unknown","Yes","","","Yes","","","","","","","Yes"
1104,"","","Unknown","Unknown","","","","","","","","","",""
3303,"","","Yes","Yes","","","","","","","","","","Yes"
2942,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
1422,"","","Unknown","Yes","","","","","","","","","",""
475,"","","Unknown","Unknown","","","","","","","","","",""
1122,"","","Unknown","Unknown","","","","","","","","","",""
2563,"","","Unknown","Unknown","","","","","","","","","",""
5374,"","","Unknown","Yes","","","Yes","","","","","","","Yes"
824,"","","Unknown","Unknown","","","","","","","","","",""
1295,"","","Unknown","Yes","Yes","","Yes","Yes","","Yes","Yes","","","Yes"
4572,"","","Unknown","Yes","","","","","","","","","",""
1293,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","","Yes"
636,"","","Unknown","Unknown","","","","","","","","","",""
2241,"","1 political contribution  in home","Unknown","Yes","","","","","","Yes","","","",""
1791,"","","Unknown","Unknown","","","","","","","","","",""
174,"","","Unknown","Unknown","","","Yes","","","","","","","Yes"
5706,"","","Unknown","Unknown","","","","Yes","","","Yes","","Yes","Yes"
3385,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","","Yes"
3673,"","","Unknown","Unknown","","","","","","","","","",""
5470,"","","Unknown","Yes","","","","","","","","","","Yes"
826,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
5851,"","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
5003,"","1 political contribution  in home","Yes","Yes","","","","","","","","","",""
5459,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
1435,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
3358,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","Yes","Yes"
4976,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","","Yes"
5779,"","","Unknown","Yes","","","","Yes","","","Yes","","",""
2935,"","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
5896,"","","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
488,"","","Unknown","Yes","Yes","","","","","","","","",""
1850,"","","Unknown","Yes","","","","","","","","","",""
4349,"","","Unknown","Yes","","","","Yes","","","Yes","","Yes","Yes"
4249,"","","Unknown","Yes","Yes","","","","","","","","",""
2408,"","","Unknown","Yes","","","","","","","","","",""
1197,"","","Unknown","Unknown","","","","","","","","","",""
3340,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","Yes","Yes"
1156,"1 religious contribution  in home","","Unknown","Yes","","","Yes","Yes","","Yes","Yes","","","Yes"
4571,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
1821,"","","Unknown","Unknown","","","","","","","","","",""
2445,"","","Unknown","Yes","","","","","","","","","",""
3718,"","","Unknown","Yes","","","","","","","","","Yes","Yes"
5560,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
5941,"","","Unknown","Yes","","","","","","","","","",""
3513,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
2066,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
2237,"","","Unknown","Unknown","","","","","","","","","","Yes"
710,"","","Unknown","Unknown","","","","","","","","","",""
1801,"","","Unknown","Unknown","","","","","","","","","","Yes"
418,"","","Unknown","Yes","","","","","","","","","","Yes"
2367,"","","Unknown","Yes","","","","","","","","","",""
2675,"","","Unknown","Yes","Yes","","","","","","","","","Yes"
1337,"","","Unknown","Unknown","","","","","","","","","",""
510,"1 religious contribution  in home","1 political contribution  in home","Yes","Yes","","","","","","","","","",""
2196,"","","Yes","Unknown","","","","Yes","","","Yes","","",""
228,"","","Unknown","Unknown","","","","","","","","","",""
424,"","","Unknown","Unknown","","","","Yes","","Yes","Yes","","","Yes"
1181,"","","Unknown","Unknown","","","","","","","","","",""
812,"","","Unknown","Yes","","","","","","","","","",""
1188,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","","Yes"
5372,"","","Unknown","Unknown","","","","","","","","","","Yes"
2525,"","","Unknown","Yes","","","","","","","","","",""
1775,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
1633,"1 religious contribution  in home","","Unknown","Yes","","","Yes","Yes","","Yes","Yes","","","Yes"
919,"1 religious contribution  in home","2 political contributions in home","Unknown","Unknown","","","","","","","","","",""
1646,"","","Unknown","Unknown","","","","","","","","","",""
5383,"","","Unknown","Unknown","","","","","","","","","",""
4231,"","","Unknown","Yes","","","","","","","","","",""
1021,"4 religious contributions in home","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
5324,"","","Unknown","Unknown","","","","","","","","","",""
1359,"","","Unknown","Yes","","","","","","","","","",""
2302,"","1 political contribution  in home","Unknown","Unknown","","","Yes","Yes","","","Yes","","","Yes"
2161,"","","Unknown","Yes","","","","","","","","","",""
5902,"","","Unknown","Yes","","","","","","","","","","Yes"
3477,"","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
2073,"","","Unknown","Yes","","","","","","","","","",""
2159,"","","Unknown","Unknown","","","","","","","","","",""
1849,"","","Unknown","Unknown","","","","","","","","","",""
5394,"","","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
5399,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
2789,"","2 political contributions in home","Unknown","Yes","","","","","","","","","",""
4581,"","","Unknown","Yes","","","","","","","","","",""
4943,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
209,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
1454,"","","Unknown","Yes","","","","","","","","","",""
3804,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
1114,"","","Unknown","Unknown","","","","","","","","","Yes","Yes"
1025,"","1 political contribution  in home","Unknown","Unknown","","","","Yes","","","Yes","","",""
5016,"","","Unknown","Yes","","","","","","","","","",""
4843,"","","Unknown","Unknown","","","","","","","","","",""
1388,"","","Unknown","Unknown","","","","Yes","","Yes","Yes","","","Yes"
40,"","","Unknown","Unknown","","","","","","","","","Yes","Yes"
5199,"","1 political contribution  in home","Yes","Unknown","","","","","","","","","",""
568,"","","Unknown","Unknown","","","","","","","","","",""
4043,"2 religious contributions in home","","Unknown","Unknown","","","","","","","","","","Yes"
1349,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
2259,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
2261,"","","Unknown","Unknown","","","","","","","","","",""
5409,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
3973,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
5936,"","1 political contribution  in home","Unknown","Unknown","Yes","","","Yes","","","Yes","","Yes","Yes"
3662,"","","Yes","Unknown","","","","","","","","","",""
2105,"1 religious contribution  in home","1 political contribution  in home","Yes","Unknown","Yes","","","","","","","","",""
219,"","","Yes","Yes","","","","","","","","","","Yes"
1876,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
5890,"","","Unknown","Yes","","","","","","","","","","Yes"
5688,"","5 political contributions in home","Unknown","Yes","","","","","","","","","",""
1150,"","","Unknown","Yes","","","","","","","","","",""
524,"","","Unknown","Unknown","","","","","","","","","",""
4956,"","","Yes","Unknown","","","","","","","","","Yes","Yes"
1401,"","","Unknown","Unknown","","","","","","","","","",""
1653,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","","Yes"
1884,"","","Unknown","Yes","","","","","","","","","",""
4469,"","1 political contribution  in home","Yes","Unknown","","","","","","","","","",""
2218,"","","Yes","Unknown","","","","","","","","","",""
3873,"","","Unknown","Yes","","","","","","","","","",""
980,"","","Unknown","Yes","","","Yes","Yes","","","Yes","","","Yes"
614,"","","Yes","Yes","","","","","","","","","",""
1351,"","","Unknown","Unknown","","","","","","","","","",""
481,"","1 political contribution  in home","Unknown","Unknown","","","","Yes","","","Yes","","",""
3332,"","","Unknown","Unknown","","","","","","","","","",""
3157,"","","Unknown","Unknown","","","","","","","","","",""
2665,"","2 political contributions in home","Unknown","Unknown","","","","","","","","","",""
3484,"","","Unknown","Unknown","","","Yes","Yes","","Yes","Yes","","Yes","Yes"
1217,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
3618,"","1 political contribution  in home","Yes","Yes","","","","","","","","","",""
1237,"","","Unknown","Yes","","","","","","","","","",""
3854,"","","Unknown","Yes","","","","","","","","","",""
1269,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
366,"","","Unknown","Yes","","","","","","","","","",""
3186,"","","Unknown","Unknown","","","Yes","","","","","","Yes","Yes"
3894,"","","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
4092,"","","Unknown","Unknown","Yes","","","","","","","","",""
5127,"","1 political contribution  in home","Unknown","Yes","","","Yes","Yes","","","Yes","","","Yes"
26,"","","Unknown","Yes","","","","","","","","","Yes",""
5432,"","","Unknown","Unknown","","","","","","","","","",""
5229,"","","Unknown","Unknown","","","","","","","","","",""
817,"","","Unknown","Unknown","","","","","","","","","",""
5115,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
5751,"","","Unknown","Unknown","","","","Yes","","Yes","Yes","","","Yes"
3109,"","","Unknown","Unknown","","","","","","","","","Yes","Yes"
5704,"","","Unknown","Unknown","","","","","","","","","",""
4229,"","","Unknown","Unknown","","","Yes","","","","","","","Yes"
5847,"","","Unknown","Unknown","","","Yes","Yes","","Yes","Yes","","Yes","Yes"
863,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
3781,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
4158,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
5021,"","","Unknown","Yes","","","","","","","","","",""
5204,"","","Unknown","Yes","","","Yes","Yes","","","Yes","","","Yes"
5964,"","","Unknown","Yes","","Yes","","","","","","","",""
3933,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
5807,"","","Unknown","Yes","","","","Yes","","","Yes","","",""
743,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
1342,"","","Unknown","Unknown","","","","","","","","","",""
1446,"","","Unknown","Yes","","","","","","","","","",""
1774,"","","Unknown","Yes","","","","","","","","","","Yes"
1564,"","","Unknown","Unknown","","","Yes","Yes","","","Yes","","","Yes"
4635,"","","Unknown","Unknown","","","","","","","","","","Yes"
4005,"","","Unknown","Unknown","","","","","","","","","",""
756,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
3925,"","","Unknown","Yes","","","","","","","","","",""
3948,"","","Unknown","Yes","","","","","","","","","",""
2785,"1 religious contribution  in home","","Unknown","Unknown","","","","Yes","","","Yes","","",""
4256,"","","Unknown","Unknown","","","","","","","","","","Yes"
4328,"","","Unknown","Unknown","","","","","","","","","",""
3787,"","","Unknown","Yes","","","","Yes","","","Yes","","",""
4666,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
2382,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","","Yes"
111,"","","Unknown","Yes","","","Yes","Yes","","","Yes","","","Yes"
4449,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
5368,"","","Unknown","Unknown","","","","","","","","","",""
5693,"1 religious contribution  in home","","Yes","Unknown","","","","","","","","","",""
375,"","","Unknown","Yes","","Yes","","","","","","","",""
996,"1 religious contribution  in home","","Unknown","Yes","","","Yes","Yes","","Yes","Yes","","","Yes"
1586,"","","Unknown","Yes","","","Yes","Yes","","Yes","Yes","","Yes","Yes"
4937,"","","Unknown","Yes","","","","","","","","","",""
2883,"","","Unknown","Yes","Yes","","","Yes","","","Yes","","",""
870,"1 religious contribution  in home","","Unknown","Unknown","","","","Yes","","","Yes","","Yes","Yes"
2686,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
2183,"","","Unknown","Unknown","","","","Yes","","","Yes","","Yes","Yes"
1028,"","1 political contribution  in home","Unknown","Yes","","","Yes","Yes","","Yes","Yes","","","Yes"
5833,"","1 political contribution  in home","Unknown","Unknown","","","","Yes","","","Yes","","Yes","Yes"
1159,"","","Unknown","Unknown","","","","","","","","","",""
4517,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
2761,"","","Unknown","Yes","Yes","","","","","","","","",""
2085,"","","Unknown","Yes","","","","","","","","","",""
4127,"","1 political contribution  in home","Yes","Unknown","","","","","","","","","",""
5029,"","","Unknown","Yes","","","","","","","","","",""
4153,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
125,"","","Unknown","Yes","","","","","","","","","",""
1041,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","","Yes"
3747,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
5469,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
2803,"","","Unknown","Yes","","","","","","","","","","Yes"
2551,"","","Unknown","Yes","","","","","","","","","",""
2389,"1 religious contribution  in home","","Unknown","Unknown","","","Yes","Yes","","Yes","Yes","","Yes","Yes"
5454,"","","Unknown","Yes","","","","","","","","","",""
771,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
1632,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
2391,"","","Unknown","Unknown","","","","","","","","","",""
871,"","","Unknown","Unknown","","","","","","","","","",""
3771,"","","Yes","Unknown","","","","","","","","","",""
2224,"","","Unknown","Unknown","","","","","","","","","","Yes"
3991,"","","Unknown","Unknown","","","","","","","","","",""
466,"","","Unknown","Yes","","","","","","","","","",""
4401,"","","Unknown","Unknown","","","","Yes","","","Yes","","Yes","Yes"
3684,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
4392,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
2095,"","","Unknown","Yes","","","","Yes","","","Yes","","Yes","Yes"
3038,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
1077,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","","Yes"
4335,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
1155,"","","Unknown","Unknown","","","Yes","Yes","","","Yes","","","Yes"
2031,"1 religious contribution  in home","","Yes","Yes","","","","","","","","","",""
2042,"","","Unknown","Yes","","","","","","","","","","Yes"
3895,"","","Unknown","Unknown","","","","","","Yes","","","","Yes"
5761,"","","Unknown","Unknown","","","","","","","","","",""
106,"","","Unknown","Unknown","","","","","","","","","",""
2562,"","","Unknown","Yes","","","","","","","","","",""
5862,"","","Unknown","Unknown","","","","Yes","","","Yes","","Yes","Yes"
3705,"","","Unknown","Unknown","","","","Yes","","","Yes","","",""
4321,"","1 political contribution  in home","Unknown","Unknown","","","","","","Yes","","","Yes","Yes"
3682,"1 religious contribution  in home","","Unknown","Yes","","","","Yes","","Yes","Yes","","","Yes"
4879,"","1 political contribution  in home","Unknown","Yes","Yes","","","","","","","","",""
2002,"","","Yes","Unknown","","","","","","","","","","Yes"
1525,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
3989,"","","Unknown","Unknown","","","Yes","","","","","","Yes","Yes"
4920,"","","Unknown","Yes","","","","","","","","","",""
2748,"","","Unknown","Yes","","","","","","","","","",""
1510,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
3312,"","1 political contribution  in home","Unknown","Yes","","","Yes","Yes","","","Yes","","","Yes"
2203,"","1 political contribution  in home","Unknown","Unknown","","","","Yes","","","Yes","","",""
4633,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
370,"","","Unknown","Yes","","","","","","","","","","Yes"
3728,"","1 political contribution  in home","Unknown","Yes","Yes","","","","","","","","",""
4757,"","","Unknown","Yes","","","","","","","","","",""
3448,"","","Unknown","Unknown","","","Yes","Yes","","","Yes","","Yes","Yes"
122,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
3465,"","","Unknown","Unknown","","","","","","","","","","Yes"
4110,"","","Unknown","Yes","","","","","","","","","",""
1724,"","","Unknown","Yes","","","","","","","","","",""
4482,"","","Unknown","Unknown","","","","","","","","","",""
4078,"","","Unknown","Unknown","Yes","","","Yes","","","Yes","","",""
1242,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
645,"","","Unknown","Unknown","","","","","","","","","",""
4769,"","","Unknown","Unknown","","","","","","","","","",""
2204,"","","Unknown","Unknown","","","","","","","","","",""
1594,"","","Yes","Yes","","","","","","","","","",""
3119,"","","Unknown","Unknown","","","","Yes","","","Yes","","Yes",""
1604,"","","Unknown","Unknown","","","","Yes","","Yes","Yes","","","Yes"
2877,"","","Unknown","Yes","","","","","","","","","",""
2479,"","1 political contribution  in home","Unknown","Unknown","","","Yes","","","","","","Yes","Yes"
1718,"","","Unknown","Unknown","Yes","","","","","","","","",""
811,"","","Unknown","Yes","","","","","","","","","",""
1749,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
1962,"","","Unknown","Yes","","","","","","","","","",""
287,"1 religious contribution  in home","","Unknown","Yes","Yes","","","","","","","","",""
5347,"1 religious contribution  in home","","Unknown","Unknown","Yes","","","","","","","","",""
1234,"","","Unknown","Unknown","","","","","","","","","",""
2626,"","","Unknown","Yes","","","","","","","","","",""
2772,"","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
3444,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
1373,"","1 political contribution  in home","Unknown","Unknown","","","","Yes","","","Yes","","Yes","Yes"
3511,"1 religious contribution  in home","","Unknown","Yes","","","","Yes","","","Yes","","",""
2763,"","","Unknown","Yes","","","","","","","","","",""
254,"","","Unknown","Yes","","","","","","","","","",""
4557,"","","Unknown","Yes","","","","","","","","","",""
143,"","","Unknown","Unknown","","","","","","","","","",""
4123,"","","Unknown","Unknown","","","","","","","","","",""
1228,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
4415,"","1 political contribution  in home","Unknown","Unknown","","","","Yes","","Yes","Yes","","","Yes"
186,"","","Unknown","Yes","","","","","","","","","",""
3730,"","","Unknown","Unknown","","","","","","","","","","Yes"
816,"1 religious contribution  in home","","Unknown","Yes","","","Yes","Yes","","","Yes","","","Yes"
1591,"","","Unknown","Unknown","","","","","","","","","",""
2912,"","","Unknown","Yes","Yes","","","","","","","","",""
879,"","","Unknown","Unknown","","","","","","","","","Yes","Yes"
2075,"","","Unknown","Yes","","","","","","","","","",""
4379,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","","Yes"
5481,"1 religious contribution  in home","","Unknown","Unknown","","","","Yes","","Yes","Yes","","Yes","Yes"
1158,"","","Unknown","Unknown","","","","","","","","","",""
2688,"","","Yes","Yes","","","","Yes","","","Yes","","Yes","Yes"
1476,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
399,"","","Unknown","Unknown","","","","","","","","","","Yes"
3887,"","","Unknown","Unknown","","","","","","","","","",""
5291,"","","Unknown","Unknown","","","","Yes","","","Yes","","","Yes"
3689,"","","Unknown","Unknown","","","","","","","","","",""
4282,"","","Unknown","Yes","","","","","","","","","",""
2454,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
4579,"","","Unknown","Unknown","","","","","","","","","","Yes"
736,"","1 political contribution  in home","Unknown","Unknown","","","","Yes","","","Yes","","",""
5954,"","2 political contributions in home","Unknown","Yes","","","Yes","Yes","","Yes","Yes","","","Yes"
3498,"","2 political contributions in home","Unknown","Unknown","Yes","","","","","","","","",""
5478,"","","Unknown","Unknown","","","","","","","","","","Yes"
2583,"","","Unknown","Unknown","","","","","","","","","",""
5910,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","","Yes"
2235,"","","Unknown","Yes","","","Yes","Yes","","","Yes","","","Yes"
2058,"","","Unknown","Yes","","","","","","","","","",""
4162,"","","Unknown","Yes","","","","","","","","","Yes",""
2903,"","","Unknown","Unknown","","","","","","","","","",""
1179,"","","Unknown","Yes","","","","","","","","","",""
2992,"","","Unknown","Yes","","","Yes","Yes","","","Yes","","Yes","Yes"
4619,"","1 political contribution  in home","Unknown","Unknown","","","","","","","","","",""
3388,"","1 political contribution  in home","Unknown","Unknown","","","Yes","Yes","","","Yes","","Yes","Yes"
2757,"","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
1241,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
1596,"","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
5823,"","","Yes","Yes","","","","Yes","","","Yes","","Yes","Yes"
5346,"","","Unknown","Unknown","","","Yes","Yes","","Yes","Yes","","Yes","Yes"
5524,"","","Unknown","Yes","","","","Yes","","","Yes","","Yes","Yes"
625,"","","Unknown","Unknown","","","","","","","","","",""
5746,"","","Unknown","Unknown","","","","","","","","","","Yes"
437,"","","Unknown","Unknown","","","","","","","","","","Yes"
4978,"","","Unknown","Yes","","","","","","","","","",""
2319,"","","Unknown","Unknown","","","","","","","","","",""
3002,"","","Unknown","Unknown","","","","","","","","","","Yes"
346,"","","Unknown","Unknown","","","","Yes","Yes","","Yes","Yes","Yes","Yes"
3766,"","","Unknown","Unknown","","","","Yes","","Yes","Yes","","","Yes"
4139,"1 religious contribution  in home","","Unknown","Unknown","","","","Yes","","Yes","Yes","","","Yes"
3856,"","","Unknown","Yes","","","","","","","","","",""
2048,"","","Unknown","Unknown","","","","","","","","","",""
2892,"","1 political contribution  in home","Unknown","Yes","","Yes","","","","","","","",""
3693,"","","Unknown","Yes","","","","","","","","","",""
3268,"","","Unknown","Yes","","","","","","","","","",""
5588,"","","Unknown","Yes","","","","","","","","","",""
5077,"","","Unknown","Yes","","","","","","","","","",""
1651,"","","Yes","Unknown","","","","","","","","","","Yes"
67,"1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","",""
1822,"1 religious contribution  in home","","Unknown","Yes","","","Yes","","","","","","","Yes"
4602,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
2592,"","","Unknown","Unknown","","","","","","","","","",""
4286,"","","Unknown","Yes","","","","","","","","","Yes","Yes"
4115,"","1 political contribution  in home","Unknown","Yes","","","Yes","Yes","","","Yes","","","Yes"
48,"","","Unknown","Yes","","","","","","","","","",""
3621,"","","Unknown","Yes","","","","Yes","","","Yes","","Yes","Yes"
5286,"","","Unknown","Unknown","","","","Yes","","","Yes","","Yes","Yes"
987,"","","Unknown","Yes","","","","","","","","","",""
3185,"","","Unknown","Yes","","","","","","","","","",""
5362,"","","Unknown","Yes","","","","","","","","","",""
3723,"1 religious contribution  in home","","Unknown","Yes","","","","","","","","","",""
3818,"","","Unknown","Unknown","","","Yes","Yes","","","Yes","","Yes","Yes"
5852,"","","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
2706,"","","Unknown","Yes","","","","Yes","","","Yes","","Yes","Yes"
1581,"","1 political contribution  in home","Unknown","Yes","","","","Yes","","","Yes","","","Yes"
2191,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","","","","","","","Yes"
542,"1 religious contribution  in home","1 political contribution  in home","Unknown","Yes","","","","","","","","","",""
56,"","","Unknown","Yes","","","","","","","","","","Yes"
2826,"","","Unknown","Unknown","","","","","","","","","",""
