"tmpID","PartiesDescription","ReligionsDescription","LikelyUnionMember","GunOwner","Veteran","supportsAffordableCareAct","supportsGayMarriage","supportsGunControl","supportsTaxesRaise","overallsocialviews","DonatestoConservativeCauses","DonatestoLiberalCauses"
1974,"Democratic","","","Unknown","Unknown","","","","","","",""
936,"Republican","Jewish","","Unknown","Unknown","","","","","","",""
5815,"Republican","","","Unknown","Unknown","","","","","","",""
4076,"Democratic","Jewish","","Yes","Unknown","","","","","","",""
1824,"Republican","","","Unknown","Unknown","","","","","","",""
4808,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2515,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4082,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1165,"Democratic","","","Unknown","Unknown","","","","","","",""
2308,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3127,"Republican","","Yes","Unknown","Unknown","","","","","","",""
880,"Democratic","","","Yes","Unknown","","","","","","",""
4633,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4790,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
2854,"Democratic","Jewish","Yes","Unknown","Unknown","","","","","","",""
1714,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
3846,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1187,"Non-Partisan","Protestant","","Yes","Unknown","","","","","","",""
1306,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4419,"Republican","Protestant","Yes","Yes","Unknown","","","","","","",""
5050,"Republican","Christian","","Yes","Unknown","","","","","","",""
2728,"Democratic","","","Unknown","Unknown","","","","","","",""
4483,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
118,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
5423,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
1168,"Republican","","","Unknown","Unknown","","","","","","",""
1529,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3302,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
3767,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
161,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3829,"Republican","Catholic","","Yes","Unknown","","","","","","",""
3958,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1609,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2810,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
4053,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
1522,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3516,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
2126,"Republican","","","Yes","Unknown","","","","","","",""
3653,"Republican","","","Unknown","Unknown","","","","","","",""
5039,"Democratic","","","Unknown","Unknown","","","","","","",""
5125,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3180,"Non-Partisan","Protestant","","Yes","Unknown","","","","","","",""
3727,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
5382,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
172,"Republican","","","Unknown","Unknown","","","","","","",""
1643,"Republican","","","Unknown","Unknown","","","","","","",""
2287,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5424,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3497,"Republican","","","Unknown","Unknown","","","","","","",""
4748,"Democratic","","","Unknown","Unknown","","","","","","",""
1829,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
4141,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
429,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2826,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
847,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
2354,"Democratic","","","Unknown","Unknown","","","","","","",""
110,"Democratic","","","Unknown","Unknown","","","","","","",""
1196,"Republican","Protestant","Yes","Yes","Unknown","","","","","","",""
240,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
3279,"Non-Partisan","Protestant","","Yes","Unknown","","","","","Liberal","",""
1031,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4078,"Republican","Protestant","","Yes","Yes","","","","","","",""
4801,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
354,"Republican","Hindu","","Unknown","Yes","","","","","","",""
3496,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
2766,"Republican","","","Unknown","Unknown","","","","","","",""
2153,"Democratic","","","Unknown","Unknown","","","","","","",""
2329,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
5370,"Republican","Protestant","","Unknown","Yes","","","","","","","Yes"
580,"Republican","","","Unknown","Unknown","","","","","","",""
1313,"Republican","Protestant","","Yes","Unknown","","","","","","",""
4549,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1274,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4544,"Democratic","","","Yes","Unknown","","","","","","",""
5110,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5769,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
107,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5329,"Democratic","","","Unknown","Unknown","","","","","","",""
3400,"Republican","","","Yes","Unknown","","","","","","",""
2475,"Democratic","","Yes","Unknown","Unknown","","","","","","",""
2902,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
2268,"Democratic","","","Unknown","Unknown","","","","","","",""
5979,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
1292,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
3768,"Republican","","","Unknown","Unknown","","","","","","",""
1794,"Democratic","","","Unknown","Yes","","","","","","",""
189,"Non-Partisan","Catholic","","Unknown","Unknown","","","","","","",""
1145,"Republican","","","Unknown","Unknown","","Oppose","","Oppose","","",""
2431,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3295,"Democratic","","","Unknown","Unknown","","","","","","",""
4985,"Republican","","","Yes","Unknown","","","","","","",""
710,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
1146,"Republican","","","Unknown","Unknown","","","","","","",""
159,"Democratic","","","Unknown","Unknown","","","","","","",""
5445,"Republican","Protestant","Yes","Yes","Unknown","","","","","","",""
4046,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
1715,"Democratic","","","Unknown","Unknown","","","","","","",""
5741,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
981,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
2940,"Democratic","","","Unknown","Unknown","","","","","","",""
3102,"Democratic","Catholic","","Yes","Unknown","","","","","","",""
2752,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
2014,"Republican","Protestant","","Unknown","Unknown","","","","","","Yes",""
4011,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5341,"Republican","","","Unknown","Unknown","","","","","","",""
2582,"Republican","Jewish","","Unknown","Unknown","","","","","","",""
2450,"Republican","","","Yes","Yes","","","","","","",""
3110,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4989,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
1636,"Republican","","Yes","Unknown","Unknown","","","","","","",""
3387,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4830,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
887,"Republican","Jewish","","Yes","Yes","","","","","","",""
1123,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
3234,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3947,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
2780,"Republican","Jewish","","Yes","Unknown","","","","","","",""
2077,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
285,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
3564,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3261,"Republican","","","Unknown","Unknown","","","","","","",""
3269,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2594,"Republican","Islamic","","Unknown","Yes","","","","","","",""
2517,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1700,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
380,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4351,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
2947,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2415,"Republican","Protestant","","Unknown","Yes","","","","","","",""
5303,"Democratic","","","Unknown","Unknown","","","","","","",""
2259,"Democratic","","","Yes","Unknown","","","","","","",""
1184,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
3785,"Democratic","Christian","","Unknown","Unknown","","","","","","",""
1135,"Democratic","","","Unknown","Unknown","","","","","","",""
2807,"Democratic","","","Unknown","Unknown","","","","","","",""
5149,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4042,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
1880,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
2824,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2914,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2238,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
9,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
1691,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3913,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5350,"Republican","Catholic","","Yes","Unknown","","","","","","",""
4107,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2352,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
1147,"Non-Partisan","","","Yes","Unknown","","","","","","",""
2541,"Democratic","","","Unknown","Unknown","","","","","","",""
505,"Democratic","","","Yes","Unknown","","","","","","",""
1986,"Republican","","","Unknown","Unknown","","","","","","",""
1720,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
915,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
1309,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
1456,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4130,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
2266,"Republican","Protestant","","Yes","Yes","","","","","","",""
2678,"Republican","","","Unknown","Unknown","","","","","","",""
1249,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1775,"Republican","Catholic","Yes","Unknown","Unknown","","","","","","",""
3136,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
4370,"Democratic","","","Unknown","Unknown","","","","","","",""
5504,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
5972,"Republican","","","Unknown","Unknown","","","","","","",""
300,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
954,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
537,"Republican","","","Unknown","Unknown","","","","","","",""
3266,"Democratic","","","Unknown","Unknown","","","","","","",""
4438,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3253,"Democratic","Jewish","Yes","Unknown","Unknown","","","","","","",""
3783,"Republican","","","Unknown","Unknown","","","","","","",""
3863,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
3037,"Democratic","","","Yes","Unknown","","","","","","",""
5943,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
3515,"Republican","Protestant","","Yes","Yes","","","","","","",""
2256,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3670,"Republican","Jewish","","Unknown","Unknown","","","","","","",""
4708,"Republican","","","Unknown","Unknown","","","","","","",""
4017,"Democratic","","","Unknown","Unknown","","","","","","",""
2190,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
4553,"Democratic","","","Unknown","Unknown","","","","","","",""
3623,"Republican","Catholic","","Yes","Yes","","","","","","",""
5049,"Republican","","","Unknown","Unknown","","","","","","",""
1859,"Republican","Protestant","","Unknown","Yes","","","","","","",""
1429,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
4535,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
916,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1805,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2337,"Republican","Protestant","","Yes","Unknown","","","","","","",""
5875,"Republican","","","Unknown","Unknown","","","","","","",""
1084,"Republican","","","Unknown","Unknown","","","","","","",""
2112,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
5481,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1353,"Republican","Shinto","","Unknown","Unknown","","","","","","",""
4470,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2941,"Non-Partisan","Protestant","","Yes","Unknown","","","","","","",""
1908,"Democratic","","","Unknown","Unknown","","","","","","",""
187,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
4991,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
3924,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
1795,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2500,"Republican","Protestant","","Yes","Unknown","","","","","","",""
4407,"Republican","","","Unknown","Unknown","","","","","","",""
3780,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2192,"Republican","Protestant","","Unknown","Yes","","","","","","",""
2217,"Republican","Protestant","","Yes","Unknown","","","","","","",""
1280,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5697,"Democratic","","","Unknown","Unknown","","","","","","",""
1050,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3880,"Republican","Catholic","Yes","Unknown","Unknown","","","","","","",""
2184,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
2493,"Democratic","","","Yes","Yes","","","","","","",""
5537,"Democratic","","","Unknown","Unknown","","","","","","",""
130,"Democratic","Protestant","","Unknown","Yes","","","","","","",""
3834,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
619,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
4884,"Republican","Jewish","","Unknown","Unknown","","","","","","",""
2311,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5705,"Republican","Catholic","","Unknown","Unknown","","","","","","","Yes"
4832,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
4208,"Democratic","Protestant","","Unknown","Yes","","","","","","",""
4227,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3842,"Democratic","","","Unknown","Unknown","","","","","","",""
133,"Democratic","Catholic","","Yes","Yes","","","","","","",""
1841,"Republican","","","Unknown","Unknown","","","","","","",""
4919,"Democratic","","","Unknown","Unknown","","","","","","",""
1,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1264,"Republican","","","Yes","Unknown","","","","","","",""
5210,"Republican","","","Unknown","Unknown","","","","","","",""
4797,"Democratic","Protestant","Yes","Yes","Unknown","","","","","","",""
376,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
2373,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
737,"Democratic","","","Unknown","Unknown","","","","","","",""
4283,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2457,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
554,"Republican","","","Unknown","Unknown","","","","","","",""
3777,"Democratic","","","Unknown","Unknown","","","","","","",""
5509,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1889,"Democratic","","","Unknown","Unknown","","","","","","",""
3762,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
820,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1536,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1912,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
3527,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1541,"Democratic","","","Yes","Unknown","","","","","","",""
787,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
382,"Democratic","Catholic","","Yes","Unknown","","","","","","",""
533,"Republican","","","Unknown","Unknown","","","","","","",""
3256,"Democratic","","","Unknown","Unknown","","","","","","",""
1454,"Republican","","","Unknown","Unknown","","","","","","",""
1501,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1561,"Republican","Protestant","","Unknown","Yes","","","","","","",""
294,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3910,"Democratic","","","Unknown","Yes","","","","","","",""
573,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
4139,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
921,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5137,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
411,"Democratic","Hindu","","Yes","Unknown","","","","","","",""
4326,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
971,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
95,"Republican","","","Unknown","Unknown","","","","","","",""
3619,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
282,"Democratic","Jewish","","Yes","Yes","","","","","","",""
3328,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1105,"Republican","Buddhist","","Unknown","Unknown","","","","","","",""
1301,"Democratic","","","Unknown","Unknown","","","","","","",""
4519,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4624,"Democratic","","","Unknown","Yes","","","","","","",""
3146,"Non-Partisan","Protestant","","Yes","Unknown","","","","","","",""
5277,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
3787,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
2646,"Democratic","Buddhist","","Unknown","Unknown","","","","","","",""
3335,"Republican","","","Unknown","Unknown","","","","","","",""
2425,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
5176,"Non-Partisan","","","Yes","Unknown","","","","","","",""
3718,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5713,"Republican","","","Unknown","Unknown","","","","","","",""
1110,"Republican","Protestant","","Yes","Unknown","","","","","","",""
3441,"Republican","","","Unknown","Unknown","","","","","","",""
1302,"Democratic","Protestant","","Unknown","Unknown","","Oppose","Oppose","Oppose","Conservative","",""
3895,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
1315,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2649,"Republican","Jewish","","Unknown","Unknown","","","","","","",""
4547,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4717,"Republican","Protestant","","Unknown","Unknown","","","","","","","Yes"
2328,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
3153,"Democratic","","","Unknown","Unknown","","","","","","",""
3988,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4401,"Democratic","","","Unknown","Yes","","","","","","",""
3567,"Democratic","","","Unknown","Unknown","","","","","","",""
4779,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5104,"Democratic","Protestant","","Yes","Yes","","","","","","",""
4842,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
2390,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
1750,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
10,"Democratic","","","Unknown","Unknown","","","","","","",""
1265,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
523,"Republican","","","Yes","Unknown","","","","","","",""
2145,"Republican","","Yes","Unknown","Unknown","","","","","","",""
629,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
219,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
1744,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2342,"Republican","","","Unknown","Unknown","","","","","","",""
1029,"Democratic","","","Yes","Unknown","","","","","","",""
5290,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4056,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5410,"Democratic","","","Unknown","Unknown","","","","","","",""
2516,"Democratic","","","Yes","Unknown","","","","","","",""
1344,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3163,"Democratic","","","Unknown","Unknown","","","","","","",""
5739,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
5436,"Democratic","Jewish","Yes","Unknown","Unknown","","","","","","",""
340,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4308,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
2067,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3043,"Republican","","","Unknown","Unknown","","","","","","",""
2526,"Republican","Protestant","Yes","Unknown","Unknown","","","","","","",""
2423,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
1942,"Republican","Catholic","","Yes","Unknown","","","","","","",""
1526,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3651,"Republican","","","Unknown","Unknown","","","","","","",""
3553,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2081,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1511,"Democratic","Jewish","","Unknown","Unknown","","","","","","",""
3643,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2753,"Republican","Catholic","","Unknown","Yes","","","","","","",""
1525,"Non-Partisan","Protestant","Yes","Unknown","Unknown","","","","","","",""
1284,"Republican","Protestant","","Yes","Unknown","","","","","","",""
5763,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
62,"Democratic","","","Yes","Unknown","","","","","","",""
613,"Republican","","","Unknown","Yes","","","","","","",""
3025,"Democratic","","","Unknown","Unknown","","","","","","",""
1061,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4751,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2995,"Democratic","Jewish","","Unknown","Unknown","","","","","","","Yes"
1631,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
3604,"Democratic","","","Unknown","Yes","","","","","","",""
1127,"Republican","Jewish","Yes","Unknown","Unknown","","","","","","",""
2959,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5710,"Democratic","","","Unknown","Unknown","","","","","","",""
1925,"Republican","","","Unknown","Unknown","","","","","","",""
3928,"Republican","","","Unknown","Unknown","","","","","","",""
5774,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3595,"Democratic","","","Unknown","Unknown","","","","","","",""
4237,"Democratic","","","Unknown","Unknown","","","","","","",""
3755,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
721,"Democratic","","","Unknown","Unknown","","","","","","",""
2281,"Republican","","","Unknown","Unknown","","","","","","",""
33,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5407,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
527,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4849,"Democratic","","","Unknown","Unknown","","","","","","",""
2230,"Democratic","","","Unknown","Unknown","","","","","","",""
5019,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
4041,"Democratic","","Yes","Unknown","Yes","","","","","","",""
4371,"Democratic","","","Unknown","Unknown","","","","","","",""
5222,"Republican","Protestant","","Yes","Unknown","","","","","","",""
3887,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2346,"Democratic","","","Yes","Unknown","","","","","","",""
2321,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3704,"Democratic","","","Unknown","Unknown","","","","","","",""
5266,"Republican","","","Unknown","Unknown","","","","","","",""
4181,"Democratic","Catholic","Yes","Unknown","Unknown","","","","","","",""
3773,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
3333,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
3011,"Democratic","","","Unknown","Unknown","","","","","","",""
251,"Republican","","","Unknown","Unknown","","","","","","",""
1044,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5234,"Republican","Hindu","","Yes","Unknown","","","","","","",""
1307,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
1478,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
2874,"Non-Partisan","Protestant","","Unknown","Unknown","","","","","","",""
2356,"Democratic","","","Unknown","Unknown","","","","","","",""
2395,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5748,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
4103,"Republican","Protestant","","Yes","Unknown","","","","","","",""
1987,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
4690,"Non-Partisan","","","Unknown","Unknown","","","","","","",""
3857,"Democratic","","","Unknown","Unknown","","","","","","",""
3254,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3425,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3096,"Republican","","","Unknown","Unknown","","","","","","",""
5552,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
1283,"Democratic","Protestant","Yes","Unknown","Unknown","","","","","","",""
703,"Republican","Protestant","","Yes","Unknown","","","","","","",""
578,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4091,"Non-Partisan","Protestant","Yes","Unknown","Unknown","","","","","","",""
2224,"Democratic","Catholic","","Unknown","Unknown","","","","","","",""
32,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
1047,"Republican","","","Unknown","Unknown","","","","","","",""
3813,"Republican","","","Unknown","Unknown","","","","","","",""
2688,"Democratic","","","Yes","Unknown","","","","","","",""
2327,"Democratic","","Yes","Unknown","Unknown","","","","","","",""
1970,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
508,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
3500,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5535,"Republican","Protestant","","Yes","Unknown","","","","","","",""
20,"Republican","","","Unknown","Unknown","","","","","","",""
4655,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2315,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3410,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4963,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
582,"Republican","","","Unknown","Unknown","","","","","","",""
477,"Democratic","","","Unknown","Unknown","","","","","","",""
5241,"Democratic","","","Unknown","Unknown","","","","","","",""
2929,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
4183,"Democratic","","","Unknown","Unknown","","","","","","",""
1590,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
2513,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5349,"Democratic","","","Unknown","Unknown","","","","","","",""
5122,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
1595,"Democratic","","","Unknown","Unknown","","","","","","",""
5712,"Democratic","Protestant","","Yes","Yes","","","","","","",""
2670,"Republican","","","Unknown","Unknown","","","","","","",""
5695,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2895,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
5905,"Democratic","Protestant","","Yes","Unknown","","","","","","",""
2366,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4967,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
5916,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3965,"Republican","Catholic","","Unknown","Unknown","","","","","","Yes",""
1062,"Republican","Jewish","","Unknown","Unknown","","","","","","",""
458,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
25,"Republican","Catholic","","Unknown","Unknown","","","","","","",""
3688,"Democratic","","","Unknown","Unknown","","","","","","",""
5976,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
867,"Republican","","","Yes","Unknown","","","","","","",""
5396,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4945,"Republican","","","Unknown","Unknown","","","","","","",""
1780,"Democratic","","","Unknown","Unknown","","","","","","",""
4753,"Republican","Protestant","Yes","Yes","Unknown","","","","","","",""
668,"Republican","Protestant","Yes","Yes","Unknown","","","","","","",""
2578,"Republican","Protestant","","Unknown","Unknown","","","","","","",""
639,"Democratic","Protestant","","Unknown","Yes","","","","","","",""
50,"Republican","","","Unknown","Unknown","","","","","","",""
3900,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5096,"Republican","","","Unknown","Unknown","","","","","","",""
4880,"Republican","","","Unknown","Unknown","","","","","","",""
3218,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
4895,"Republican","","","Yes","Unknown","","","","","","",""
316,"Democratic","Protestant","","Unknown","Unknown","","","","","","",""
