"tmpID","ResidenceHHGenderDescription","EthnicDescription","BroadEthnicGroupings","PresenceOfChildrenCode","ISPSA","HomeOwnerRenter","MosaicZ4","MedianEducationYears","NetWorth","Investor","BusinessOwner","Education","OccupationIndustry","HorseOwner","CatOwner","DogOwner","OtherPetOwner","HomeOffice","BookBuyerInHome","UpscaleBuyerInHome","BuyerofAntiquesinHousehold","BuyerofArtinHousehold","GeneralCollectorinHousehold","BooksAudioReadinginHousehold","ComputerOwnerInHome"
8127,"Female Only Household","Italian","Irish","Not Likely to have a child",9,"","Aging in Place",16,"","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
11796,"Female Only Household","Irish","Likely Af-Am (Modeled)","Known Data",9,"Likely Homeowner","",12,"$1-4999","","","Unknown","Unknown","","","","","","","","","","","","Yes"
12919,"Mixed Gender Household","","","Not Likely to have a child",8,"Likely Homeowner","",13,"$250000-499999","Yes","","HS Diploma - Likely","Other","","","","","","","","","","","","Unknown"
4193,"Mixed Gender Household","Dutch (Netherlands)","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",13,"$100000-249999","Yes","","Grad Degree - Likely","Unknown","","","","","Yes","","","","","Yes","","Yes"
3508,"Female Only Household","Hispanic","English/Welsh","Modeled Likely to have a child",7,"Likely Homeowner","",15,"$100000-249999","","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
304,"Mixed Gender Household","English/Welsh","English/Welsh","Modeled Likely to have a child",9,"Likely Homeowner","",14,"","Yes","","Unknown","Clerical/Office","","","","","","1 book purchase in home ","","","","","","Yes"
8144,"Mixed Gender Household","Irish","Likely Af-Am (Modeled)","Known Data",9,"Likely Homeowner","",15,"$25000-49999","","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
6352,"Mixed Gender Household","Scots","French","",5,"","",15,"","Yes","","Some College -Extremely Likely","Management","","","","","","","","","","","","Yes"
7713,"Mixed Gender Household","Scots","Likely Af-Am (Modeled)","Not Likely to have a child",8,"Likely Renter","",15,"$25000-49999","","","Grad Degree - Extremely Likely","Unknown","","Yes","","","","","","","","","","Yes"
5739,"Mixed Gender Household","Lithuanian","","Not Likely to have a child",9,"Likely Homeowner","Silver Sophisticates",15,"$50000-99999","Yes","","Grad Degree - Extremely Likely","Unknown","","","Yes","Yes","","1 book purchase in home ","","","","","","Yes"
8180,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",6,"Likely Homeowner","",15,"","Yes","","Unknown","Unknown","","","","","","3 book purchases in home","","","Yes","","","Unknown"
4521,"Male Only Household","Greek","English/Welsh","Known Data",5,"","Bohemian Groove",12,"","","","Unknown","Unknown","","","","","","","","","Yes","Yes","","Yes"
10268,"Mixed Gender Household","English/Welsh","English/Welsh","Known Data",8,"Likely Renter","",13,"","","","Bach Degree - Extremely Likely","Unknown","","Yes","","","","","","","","","","Yes"
3771,"Female Only Household","English/Welsh","Scots","Not Likely to have a child",7,"Likely Homeowner","Reaping Rewards",16,"","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
2676,"Female Only Household","English/Welsh","English/Welsh","",9,"Likely Homeowner","",15,"$50000-99999","Yes","","Unknown","Unknown","","","Yes","","","","","","","","","Unknown"
13234,"Male Only Household","Likely Af-Am (Modeled)","German","Not Likely to have a child",7,"Likely Homeowner","",13,"$25000-49999","","","Bach Degree - Extremely Likely","Unknown","","","","Yes","","3 book purchases in home","","","","","","Unknown"
12262,"Mixed Gender Household","English/Welsh","English/Welsh","Modeled Not as Likely to have a child",8,"Likely Homeowner","",15,"$250000-499999","Yes","","HS Diploma - Extremely Likely","Unknown","","","Yes","","","","","","Yes","Yes","","Yes"
10011,"Mixed Gender Household","English/Welsh","Irish","Known Data",6,"Likely Homeowner","",14,"$100000-249999","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
13696,"Mixed Gender Household","German","English/Welsh","Modeled Not as Likely to have a child",9,"Likely Homeowner","",15,"$50000-99999","","","Grad Degree - Likely","Unknown","","","Yes","","Yes","1 book purchase in home ","","","","Yes","","Yes"
12918,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",12,"$100000-249999","Yes","","HS Diploma - Likely","Unknown","","","","Yes","Yes","","","","","","","Yes"
6595,"Mixed Gender Household","","German","Not Likely to have a child",8,"Likely Homeowner","",14,"$25000-49999","","","Grad Degree - Extremely Likely","Education","","","","","","7 book purchases in home","","","","","","Yes"
1441,"Female Only Household","Scots","English/Welsh","Known Data",7,"Likely Homeowner","",13,"$250000-499999","Yes","","Grad Degree - Extremely Likely","Unknown","Yes","","","","","1 book purchase in home ","","","","","","Unknown"
3895,"Mixed Gender Household","English/Welsh","Arab","Not Likely to have a child",8,"Likely Homeowner","",13,"$250000-499999","Yes","","Unknown","Unknown","","","Yes","","","","","","","","","Yes"
3034,"Mixed Gender Household","","English/Welsh","Not Likely to have a child",9,"Likely Renter","",15,"","Yes","","HS Diploma - Likely","Other","","","","","","","","","","","","Yes"
8662,"Mixed Gender Household","German","Irish","Known Data",3,"Likely Renter","",16,"$100000-249999","","","Unknown","Financial Services","","","","Yes","Yes","","","","","Yes","Yes","Yes"
14155,"Male Only Household","German","Irish","Known Data",9,"Likely Homeowner","Aging of Aquarius",12,"","","","Grad Degree - Likely","Medical","","","","","","1 book purchase in home ","","","","","","Unknown"
12740,"Mixed Gender Household","English/Welsh","English/Welsh","Known Data",7,"Likely Homeowner","",14,"$50000-99999","Yes","","Grad Degree - Likely","Unknown","","","","","","1 book purchase in home ","","","","Yes","","Yes"
14741,"Mixed Gender Household","English/Welsh","English/Welsh","",8,"Likely Homeowner","",15,"$250000-499999","","","HS Diploma - Likely","Unknown","","","","","Yes","1 book purchase in home ","","","","","","Yes"
10405,"Male Only Household","French","German","",8,"Likely Homeowner","",15,"$499999+","","","HS Diploma - Extremely Likely","Unknown","","Yes","","","","","","","","","","Yes"
6698,"Male Only Household","French","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","Gospel and Grits",15,"$50000-99999","","","Bach Degree - Extremely Likely","Unknown","","","","","","1 book purchase in home ","","","Yes","Yes","","Yes"
10937,"Mixed Gender Household","English/Welsh","English/Welsh","Modeled Not as Likely to have a child",9,"Likely Renter","",12,"","Yes","","Grad Degree - Extremely Likely","Financial Services","","","","Yes","","","","","","","","Yes"
3454,"Mixed Gender Household","German","Irish","Not Likely to have a child",8,"Likely Homeowner","",14,"$50000-99999","","","Grad Degree - Extremely Likely","Unknown","","","","","Yes","3 book purchases in home","","","","Yes","","Unknown"
9284,"Mixed Gender Household","English/Welsh","English/Welsh","",7,"Likely Homeowner","Aging in Place",15,"$100000-249999","Yes","","Grad Degree - Likely","Medical","","","","","","","","","","","","Yes"
8661,"Mixed Gender Household","English/Welsh","Scots","Modeled Not as Likely to have a child",NA,"Likely Homeowner","",12,"$50000-99999","Yes","","Unknown","Unknown","Yes","","Yes","","","","","","Yes","Yes","","Yes"
1452,"Mixed Gender Household","Scots","Irish","Not Likely to have a child",9,"Likely Homeowner","",15,"","Yes","","Unknown","Unknown","","","","Yes","","3 book purchases in home","","","","Yes","","Unknown"
10872,"Mixed Gender Household","German","Irish","Not Likely to have a child",7,"Likely Homeowner","Silver Sophisticates",16,"$100000-249999","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","","2 book purchases in home","","","","","","Yes"
11075,"Mixed Gender Household","","Czech","",8,"Likely Renter","",NA,"$5000-9999","","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
1607,"Mixed Gender Household","Irish","English/Welsh","Modeled Likely to have a child",9,"Likely Homeowner","",12,"$25000-49999","Yes","","Unknown","Unknown","","","","","","","","","","","","Yes"
5226,"Female Only Household","Swedish","English/Welsh","Not Likely to have a child",8,"Likely Homeowner","",13,"","","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Unknown"
8355,"Female Only Household","English/Welsh","English/Welsh","Not Likely to have a child",6,"Likely Homeowner","",12,"$250000-499999","Yes","","Some College - Likely","Skilled Trades","","","","Yes","","","","","Yes","Yes","","Yes"
10754,"Mixed Gender Household","Likely Af-Am (Modeled)","English/Welsh","",7,"Likely Homeowner","",12,"","","","HS Diploma - Likely","Unknown","","","","","","","","","Yes","Yes","","Yes"
9033,"Mixed Gender Household","Scots","Swedish","Known Data",2,"Likely Homeowner","",13,"$250000-499999","Yes","","HS Diploma - Extremely Likely","Unknown","","","","Yes","","","","","","","","Unknown"
2832,"Mixed Gender Household","English/Welsh","","Not Likely to have a child",7,"Likely Homeowner","",15,"$50000-99999","Yes","","Grad Degree - Extremely Likely","Education","","","","Yes","","2 book purchases in home","","","","","","Unknown"
2978,"Mixed Gender Household","Irish","English/Welsh","Known Data",8,"Likely Homeowner","Settled in Suburbia",13,"","","","Bach Degree - Likely","Unknown","","","","","","","","","","","","Yes"
9667,"Mixed Gender Household","German","","Not Likely to have a child",6,"Likely Homeowner","No Place like Home",15,"$100000-249999","","","HS Diploma - Likely","Legal","","","","","","9 book purchases in home","5 upscale merchandise purchases","","Yes","","","Yes"
6964,"Mixed Gender Household","English/Welsh","English/Welsh","",9,"Likely Homeowner","",15,"$250000-499999","Yes","","HS Diploma - Extremely Likely","Education","","","","Yes","","","","","","","","Yes"
649,"Mixed Gender Household","Irish","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","Bohemian Groove",16,"$100000-249999","Yes","","Bach Degree - Extremely Likely","Education","","","","","","1 book purchase in home ","","","","","","Unknown"
7480,"Mixed Gender Household","English/Welsh","Polish","Not Likely to have a child",7,"Likely Homeowner","",14,"$250000-499999","Yes","","Grad Degree - Likely","Unknown","","","","Yes","","1 book purchase in home ","","","Yes","Yes","","Yes"
5842,"Mixed Gender Household","English/Welsh","German","Not Likely to have a child",7,"Likely Homeowner","Silver Sophisticates",15,"$100000-249999","","","Grad Degree - Likely","Other","","","","","","","","","Yes","Yes","","Unknown"
11167,"Female Only Household","German","English/Welsh","Not Likely to have a child",5,"Likely Homeowner","No Place like Home",15,"$250000-499999","Yes","","Some College - Likely","Unknown","","","","","","","","","","","","Yes"
2462,"Male Only Household","English/Welsh","","Known Data",5,"Likely Homeowner","",14,"$250000-499999","","","Some College -Extremely Likely","Unknown","","","","","Yes","","","","","","","Unknown"
5807,"Mixed Gender Household","English/Welsh","English/Welsh","Known Data",7,"Likely Homeowner","",16,"$50000-99999","","","Unknown","Unknown","","","Yes","","","2 book purchases in home","","","Yes","","","Yes"
8436,"Mixed Gender Household","","Likely Af-Am (Modeled)","",8,"Likely Homeowner","",15,"$250000-499999","","","Some College - Likely","Unknown","","","","","","1 book purchase in home ","","","","","","Yes"
9355,"Male Only Household","English/Welsh","English/Welsh","Not Likely to have a child",7,"Likely Homeowner","",14,"","","","Grad Degree - Likely","Unknown","","","","","","1 book purchase in home ","","","","","","Yes"
1210,"Mixed Gender Household","English/Welsh","","",7,"Likely Homeowner","Rooted Flower Power",12,"$100000-249999","Yes","","Bach Degree - Likely","Unknown","","","","Yes","","","","","","","","Yes"
12521,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",14,"","Yes","","Unknown","Unknown","","","","","","8 book purchases in home","","","","","","Unknown"
8634,"Mixed Gender Household","","Belgian","Known Data",8,"Likely Homeowner","",15,"$50000-99999","","","Unknown","Unknown","","","","","","","","","Yes","","","Yes"
960,"Female Only Household","","Irish","Known Data",9,"Likely Homeowner","Aging of Aquarius",15,"$50000-99999","","","Unknown","Unknown","","","","","","2 book purchases in home","","","","","","Yes"
12332,"Mixed Gender Household","German","Swedish","Not Likely to have a child",9,"Likely Homeowner","Rooted Flower Power",12,"$250000-499999","Yes","","Grad Degree - Likely","Unknown","","","","","Yes","","","","","","","Yes"
720,"Mixed Gender Household","Polish","English/Welsh","Not Likely to have a child",7,"Likely Homeowner","",15,"$50000-99999","Yes","","HS Diploma - Extremely Likely","Other","","","","","Yes","","","","","","","Yes"
2938,"Mixed Gender Household","Irish","English/Welsh","Modeled Likely to have a child",7,"Likely Homeowner","",12,"$25000-49999","Yes","","HS Diploma - Extremely Likely","Financial Services","","","","Yes","","2 book purchases in home","","","","","","Yes"
2989,"Mixed Gender Household","","English/Welsh","Not Likely to have a child",7,"Likely Homeowner","",16,"$50000-99999","","","Grad Degree - Extremely Likely","Skilled Trades","","","","Yes","","1 book purchase in home ","","","","","","Yes"
13237,"Female Only Household","English/Welsh","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",17,"$25000-49999","Yes","","Grad Degree - Likely","Other","","","","","","","","","","","","Unknown"
3472,"Mixed Gender Household","English/Welsh","Scots","Not Likely to have a child",8,"Likely Homeowner","Rooted Flower Power",15,"$250000-499999","","","Unknown","Unknown","","","","","","7 book purchases in home","","","","","","Yes"
3959,"Mixed Gender Household","Swedish","English/Welsh","Known Data",7,"Likely Homeowner","",12,"$50000-99999","","","HS Diploma - Likely","Unknown","","Yes","","","","","","","","","","Yes"
6874,"Mixed Gender Household","German","","Not Likely to have a child",7,"Likely Homeowner","",13,"$50000-99999","","","HS Diploma - Likely","Computer Professional","","","","","","1 book purchase in home ","","","","","","Yes"
12325,"Mixed Gender Household","Irish","English/Welsh","Known Data",NA,"Likely Homeowner","",14,"$25000-49999","Yes","","Unknown","Unknown","","","","","","2 book purchases in home","","","Yes","Yes","","Yes"
9387,"Mixed Gender Household","English/Welsh","English/Welsh","Modeled Not as Likely to have a child",9,"Likely Homeowner","",16,"","","","Bach Degree - Extremely Likely","Unknown","","","Yes","","","","","","","","","Yes"
10072,"Mixed Gender Household","English/Welsh","Scots","Modeled Not as Likely to have a child",9,"Likely Renter","",15,"","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
3287,"Mixed Gender Household","French","Likely Af-Am (Modeled)","Modeled Not as Likely to have a child",6,"Likely Renter","",13,"","","","Grad Degree - Extremely Likely","Medical","","","","","","","","","","","","Unknown"
2426,"Mixed Gender Household","Scots","Danish","Not Likely to have a child",8,"Likely Homeowner","",16,"$100000-249999","","","Bach Degree - Likely","Medical","","","","Yes","Yes","2 book purchases in home","4 upscale merchandise purchases","","Yes","Yes","","Yes"
9596,"Mixed Gender Household","English/Welsh","Swedish","Known Data",4,"Likely Homeowner","",12,"$50000-99999","","","Some College -Extremely Likely","Unknown","","Yes","","Yes","","1 book purchase in home ","","","Yes","","","Yes"
9896,"Mixed Gender Household","Irish","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",16,"$250000-499999","Yes","","Unknown","Management","","","","","","","","","","","","Unknown"
10142,"Male Only Household","Irish","German","",9,"Likely Homeowner","",15,"$50000-99999","","","Unknown","Unknown","","","","Yes","","3 book purchases in home","","","","Yes","","Unknown"
7812,"Mixed Gender Household","English/Welsh","Irish","Not Likely to have a child",8,"Likely Homeowner","",12,"$50000-99999","","","HS Diploma - Extremely Likely","Medical","","","","Yes","","2 book purchases in home","","","Yes","Yes","","Yes"
4401,"Male Only Household","Irish","English/Welsh","Not Likely to have a child",8,"Likely Homeowner","",14,"","","","Grad Degree - Extremely Likely","Unknown","","","","","Yes","","","","","","","Unknown"
2440,"Male Only Household","German","","Modeled Likely to have a child",1,"Likely Homeowner","Fast Track Couples",17,"","Yes","Yes","Some College - Likely","Unknown","","","","","Yes","","","","","Yes","","Yes"
12447,"Mixed Gender Household","Scots","Irish","Not Likely to have a child",9,"Likely Renter","",16,"$250000-499999","","","Grad Degree - Extremely Likely","Unknown","","","","","Yes","","","","","","","Yes"
7859,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",3,"Likely Homeowner","Aging of Aquarius",16,"$250000-499999","Yes","","HS Diploma - Extremely Likely","Education","","","","","","1 book purchase in home ","","","","Yes","","Unknown"
13537,"Female Only Household","English/Welsh","Scots","",9,"Likely Homeowner","Stock Cars and State Parks",14,"$50000-99999","Yes","","Unknown","Unknown","","","","","","","","","","","","Yes"
766,"Mixed Gender Household","","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",14,"$50000-99999","Yes","","HS Diploma - Extremely Likely","Medical","","","","","Yes","","","","","Yes","","Unknown"
11202,"Male Only Household","English/Welsh","Dutch (Netherlands)","Not Likely to have a child",6,"Likely Homeowner","",17,"","","","HS Diploma - Extremely Likely","Unknown","","","Yes","","","","","","","Yes","","Yes"
10069,"Male Only Household","Irish","German","Not Likely to have a child",8,"Likely Homeowner","Senior Discounts",14,"$100000-249999","Yes","","HS Diploma - Extremely Likely","Unknown","","Yes","","","","","","","","","","Unknown"
3124,"Mixed Gender Household","English/Welsh","Likely Af-Am (Modeled)","Modeled Not as Likely to have a child",1,"Likely Renter","",15,"","","","HS Diploma - Extremely Likely","Unknown","","","Yes","","Yes","","","","","","","Yes"
832,"Female Only Household","Dutch (Netherlands)","German","Not Likely to have a child",4,"Likely Homeowner","Silver Sophisticates",12,"$50000-99999","","","Bach Degree - Extremely Likely","Unknown","","","","","Yes","6 book purchases in home","","","","","","Yes"
2942,"Female Only Household","English/Welsh","English/Welsh","Modeled Not as Likely to have a child",8,"Likely Homeowner","",13,"$250000-499999","Yes","","Bach Degree - Extremely Likely","Financial Services","","","","","","","","","","","","Unknown"
7649,"Mixed Gender Household","Irish","Indian/Hindu","Known Data",2,"Likely Homeowner","",16,"","","","Some College -Extremely Likely","Unknown","","","","","","","","","","","","Unknown"
6031,"Female Only Household","Likely Af-Am (Modeled)","English/Welsh","",NA,"Likely Homeowner","",13,"$50000-99999","","","HS Diploma - Extremely Likely","Financial Services","","","","","Yes","1 book purchase in home ","","","","","","Yes"
565,"Mixed Gender Household","English/Welsh","English/Welsh","Modeled Likely to have a child",9,"Likely Homeowner","",15,"$50000-99999","","","Bach Degree - Extremely Likely","Unknown","","","","Yes","","1 book purchase in home ","","","","","","Yes"
12813,"Mixed Gender Household","Arab","English/Welsh","Modeled Not as Likely to have a child",9,"Likely Homeowner","Colleges and Cafes",15,"$250000-499999","","","Grad Degree - Likely","Unknown","","","","","","2 book purchases in home","","","","","","Yes"
608,"Mixed Gender Household","English/Welsh","English/Welsh","",8,"Likely Homeowner","Digital Dependents",12,"$250000-499999","Yes","","Grad Degree - Likely","Skilled Trades","","","","","","","","","","","","Unknown"
6754,"Male Only Household","English/Welsh","English/Welsh","",7,"","",15,"","Yes","","Bach Degree - Likely","Unknown","","","","","","","","","","","","Yes"
13642,"Mixed Gender Household","German","Irish","Modeled Not as Likely to have a child",6,"Likely Homeowner","",15,"","","","Bach Degree - Extremely Likely","Unknown","","","","Yes","Yes","","","","Yes","Yes","","Yes"
4900,"Mixed Gender Household","Hispanic","English/Welsh","Not Likely to have a child",9,"","",15,"","","","Unknown","Skilled Trades","","","","","","4 book purchases in home","","","","Yes","","Yes"
3225,"Female Only Household","English/Welsh","","Modeled Likely to have a child",NA,"Likely Homeowner","",12,"$250000-499999","Yes","","HS Diploma - Extremely Likely","Unknown","","","Yes","","","","","","","Yes","","Unknown"
3014,"Mixed Gender Household","English/Welsh","German","Known Data",4,"Likely Homeowner","",14,"","","","Unknown","Medical","","","Yes","Yes","Yes","","","","","","","Yes"
13066,"Female Only Household","Scots","Irish","Known Data",9,"Likely Homeowner","",16,"$10000-24999","Yes","","Grad Degree - Likely","Unknown","","","","","","","","","Yes","Yes","","Yes"
613,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",8,"Likely Homeowner","No Place like Home",13,"","","","HS Diploma - Extremely Likely","Unknown","","","","","","","","","","Yes","","Unknown"
1773,"Mixed Gender Household","English/Welsh","German","Modeled Not as Likely to have a child",9,"Likely Homeowner","",15,"","","","Bach Degree - Extremely Likely","Unknown","","","","","Yes","","","","","","","Yes"
9074,"Mixed Gender Household","","English/Welsh","Modeled Not as Likely to have a child",8,"Likely Homeowner","",16,"$100000-249999","","","Grad Degree - Extremely Likely","Unknown","","Yes","","","","2 book purchases in home","","","","","","Unknown"
12493,"Mixed Gender Household","Polish","English/Welsh","Not Likely to have a child",8,"","",12,"","","","Bach Degree - Likely","Unknown","","","","","","1 book purchase in home ","","","","","","Yes"
1989,"Mixed Gender Household","Dutch (Netherlands)","English/Welsh","Not Likely to have a child",8,"","",14,"","","","Some College - Likely","Unknown","","","","","Yes","","1 upscale merchandise purchase ","","","Yes","","Yes"
13343,"Female Only Household","English/Welsh","Swedish","",8,"Likely Homeowner","",16,"","","","Bach Degree - Likely","Unknown","","","Yes","","","","","","","Yes","","Yes"
14554,"Mixed Gender Household","Likely Af-Am (Modeled)","French","Modeled Not as Likely to have a child",9,"Likely Homeowner","",14,"$100000-249999","Yes","","Unknown","Unknown","","","","","","2 book purchases in home","","","Yes","Yes","","Yes"
6389,"Mixed Gender Household","German","French","Known Data",7,"Likely Homeowner","Rooted Flower Power",15,"$250000-499999","Yes","","Some College - Likely","Unknown","","","","Yes","","2 book purchases in home","","","","Yes","","Unknown"
10397,"Mixed Gender Household","Scots","Swedish","",9,"Likely Renter","",13,"$100000-249999","Yes","","Grad Degree - Extremely Likely","Education","","","","","","","","","Yes","","","Yes"
7561,"Male Only Household","Likely Af-Am (Modeled)","Swedish","",1,"Likely Homeowner","",14,"$100000-249999","","","Unknown","Management","","","Yes","","","","","","Yes","","","Yes"
13172,"Female Only Household","Indian/Hindu","Scots","Modeled Not as Likely to have a child",8,"Likely Homeowner","",14,"$100000-249999","","","Grad Degree - Extremely Likely","Education","","","Yes","","Yes","","","","","","","Yes"
8395,"Female Only Household","English/Welsh","Italian","Not Likely to have a child",6,"Likely Renter","",14,"","Yes","","HS Diploma - Extremely Likely","Skilled Trades","","","","","","","","","","Yes","","Yes"
12208,"Female Only Household","French","","Modeled Not as Likely to have a child",9,"Likely Renter","",15,"","","","Bach Degree - Extremely Likely","Unknown","","","","Yes","","","","","","","","Yes"
1604,"Male Only Household","Scots","Likely Af-Am (Modeled)","Known Data",NA,"Likely Homeowner","",13,"$50000-99999","Yes","","Grad Degree - Likely","Military","","","","","","","","","","Yes","","Yes"
443,"Mixed Gender Household","Irish","English/Welsh","Not Likely to have a child",6,"Likely Homeowner","",15,"$250000-499999","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","","Yes","","Yes"
2255,"Male Only Household","English/Welsh","German","Not Likely to have a child",9,"Likely Homeowner","",16,"$100000-249999","Yes","","Unknown","Unknown","","","","","Yes","","","","Yes","Yes","","Yes"
9967,"Male Only Household","Italian","Scots","Not Likely to have a child",1,"Likely Homeowner","",13,"$50000-99999","","","Some College - Likely","Unknown","","","","","","1 book purchase in home ","","","","","","Yes"
5970,"Mixed Gender Household","English/Welsh","Irish","Known Data",6,"Likely Homeowner","",12,"$250000-499999","","","Unknown","Unknown","","","Yes","","","2 book purchases in home","","","","","","Yes"
178,"Female Only Household","Scots","Italian","Modeled Not as Likely to have a child",7,"Likely Renter","",12,"$250000-499999","","","Bach Degree - Extremely Likely","Medical","","","","","Yes","","","","","Yes","","Yes"
7275,"Mixed Gender Household","Scots","English/Welsh","Not Likely to have a child",8,"Likely Homeowner","",15,"","","","Less than HS Diploma - Likely","Unknown","","","","","","","","","","","","Yes"
6702,"Mixed Gender Household","French","Irish","Known Data",7,"Likely Homeowner","",16,"$50000-99999","Yes","","Unknown","Unknown","","","","","Yes","5 book purchases in home","","","","Yes","","Unknown"
12623,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",NA,"Likely Homeowner","",17,"$50000-99999","Yes","","Some College - Likely","Unknown","","","","","","","","","Yes","","","Yes"
12650,"Female Only Household","English/Welsh","German","Not Likely to have a child",6,"Likely Homeowner","",15,"$50000-99999","","Yes","HS Diploma - Extremely Likely","Unknown","","","","","","","","","Yes","Yes","","Yes"
12636,"Mixed Gender Household","Irish","","",9,"Likely Homeowner","",15,"$50000-99999","Yes","","Grad Degree - Extremely Likely","Clerical/Office","","","","","","","","","","Yes","","Yes"
12553,"Mixed Gender Household","Likely Af-Am (Modeled)","Dutch (Netherlands)","Not Likely to have a child",2,"Likely Homeowner","",12,"$100000-249999","","","Grad Degree - Extremely Likely","Manufacturing","","","","","Yes","2 book purchases in home","","","","Yes","","Yes"
14792,"Male Only Household","Austrian","English/Welsh","",1,"Likely Homeowner","",12,"$100000-249999","","","Bach Degree - Likely","Unknown","","","","","","8 book purchases in home","","","","Yes","","Yes"
2122,"Female Only Household","Ukrainian","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","Rooted Flower Power",13,"$50000-99999","Yes","","Grad Degree - Extremely Likely","Unknown","","Yes","Yes","","","2 book purchases in home","","","","","","Unknown"
6436,"Female Only Household","German","Likely Af-Am (Modeled)","Known Data",7,"Likely Homeowner","",14,"","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
5785,"Female Only Household","German","English/Welsh","Known Data",1,"Likely Renter","",15,"$50000-99999","","","Grad Degree - Extremely Likely","Medical","","","","","Yes","","","","","Yes","","Unknown"
3209,"Female Only Household","English/Welsh","English/Welsh","Known Data",8,"Likely Homeowner","",13,"$25000-49999","","","Grad Degree - Extremely Likely","Management","","","","","","","","","","","","Unknown"
7191,"Mixed Gender Household","Hispanic","Likely Af-Am (Modeled)","Known Data",9,"Likely Homeowner","",14,"$50000-99999","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","","1 book purchase in home ","","","","","","Yes"
4738,"Female Only Household","English/Welsh","English/Welsh","Not Likely to have a child",5,"Likely Homeowner","",13,"$100000-249999","Yes","Yes","Bach Degree - Likely","Clerical/Office","","","","","","","","","","Yes","","Unknown"
6470,"Mixed Gender Household","Hispanic","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","Aging of Aquarius",13,"$25000-49999","","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
7830,"Mixed Gender Household","Scots","Scots","",7,"","",17,"","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","","2 book purchases in home","5 upscale merchandise purchases","","Yes","","","Yes"
11058,"Mixed Gender Household","","Likely Af-Am (Modeled)","Modeled Likely to have a child",9,"Likely Renter","",17,"$25000-49999","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","","1 book purchase in home ","","","","","","Yes"
5972,"Mixed Gender Household","Lithuanian","Likely Af-Am (Modeled)","Modeled Not as Likely to have a child",9,"Likely Homeowner","No Place like Home",13,"$25000-49999","","","Grad Degree - Extremely Likely","Other","","","","Yes","","","","","Yes","Yes","","Unknown"
7686,"Mixed Gender Household","English/Welsh","English/Welsh","Known Data",9,"Likely Homeowner","Aging in Place",16,"$50000-99999","Yes","","Unknown","Unknown","","","","","","3 book purchases in home","","","","Yes","","Unknown"
3878,"Mixed Gender Household","Hispanic","German","Known Data",9,"Likely Renter","",15,"","","","HS Diploma - Likely","Medical","","","","","","3 book purchases in home","","","Yes","Yes","","Yes"
13920,"Mixed Gender Household","English/Welsh","German","",7,"Likely Homeowner","",12,"$50000-99999","","","Unknown","Unknown","Yes","","Yes","","Yes","2 book purchases in home","","","","","","Yes"
4593,"Mixed Gender Household","English/Welsh","German","Not Likely to have a child",7,"Likely Homeowner","",12,"$250000-499999","Yes","","Bach Degree - Extremely Likely","Unknown","Yes","","","","","","","","","","","Yes"
9335,"Mixed Gender Household","English/Welsh","English/Welsh","Modeled Not as Likely to have a child",8,"Likely Renter","",15,"$5000-9999","Yes","","Bach Degree - Extremely Likely","Unknown","","Yes","","","","","","","","","","Unknown"
5886,"Mixed Gender Household","Irish","English/Welsh","Modeled Not as Likely to have a child",9,"Likely Renter","",16,"$50000-99999","","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","Yes","","","Unknown"
