row#,user_id,vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date,to_date,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,Car_Cancellation
8423,43185,89,NULL,2,1108,393,15,NULL,41570.19,41570.22943,0,0,41569.65764,13.00097,77.65079,13.19956,77.70688,0
8424,45876,85,NULL,2,142,585,15,NULL,41569.79,41569.85304,0,0,41569.67569,12.91281,77.60923,12.97677,77.5727,0
8425,30716,12,1,3,376,NULL,NULL,NULL,41570.40,41570.60417,0,0,41569.75417,12.90245,77.66081,NULL,NULL,0
8426,45890,12,NULL,2,149,585,15,NULL,41570.21,41570.23171,1,0,41569.76806,12.93022,77.56039,12.97677,77.5727,0
8427,40448,89,NULL,2,1141,393,15,NULL,41570.21,41570.25935,1,0,41569.78403,12.91028,77.64512,13.19956,77.70688,0
8428,32675,12,NULL,2,625,393,15,NULL,41572.13,41572.18485,0,0,41569.80139,12.95431,77.6553,13.19956,77.70688,0
8429,45898,12,NULL,2,541,393,15,NULL,41570.17,41570.22138,1,0,41569.80625,12.93524,77.61997,13.19956,77.70688,0
8430,45899,12,NULL,2,730,393,15,NULL,41578.17,41578.19838,1,0,41569.80903,13.03386,77.51269,13.19956,77.70688,0
8431,45901,12,NULL,2,590,585,15,NULL,41570.21,41570.22573,0,0,41569.81528,13.00826,77.56433,12.97677,77.5727,0
8432,45903,12,NULL,2,393,149,15,NULL,41569.97,41570.01813,0,1,41569.82292,13.19956,77.70688,12.93022,77.56039,0
8433,45908,12,NULL,2,1312,393,15,NULL,41570.13,41570.19001,1,0,41569.86111,12.839879,77.658145,13.19956,77.70688,0
8434,45912,12,NULL,2,393,763,15,NULL,41583.85,41583.99231,1,0,41569.88194,13.19956,77.70688,12.96155,77.61572,0
8435,45914,89,NULL,2,393,483,15,NULL,41582.35,41582.43574,1,0,41569.88889,13.19956,77.70688,12.95302,77.56333,0
8436,45919,65,NULL,1,NULL,NULL,15,55,41572.54,41572,1,0,41569.94236,NULL,NULL,NULL,NULL,0
8437,32534,12,NULL,2,393,484,15,NULL,41570.51,41570.58763,1,0,41569.96875,13.19956,77.70688,12.90013,77.48279,0
8438,26084,12,NULL,2,363,293,15,NULL,41570.47,41570.5381,1,0,41570.11667,12.99287,77.71662,12.849482,77.663187,1
8439,45923,12,NULL,2,2,393,15,NULL,41570.38,41570.44692,1,0,41570.15833,12.99212,77.67218,13.19956,77.70688,0
8440,45925,12,1,3,540,NULL,NULL,NULL,41571.42,41571.625,0,1,41570.37708,12.92768,77.62664,NULL,NULL,0
8441,43896,89,3,3,1054,NULL,NULL,NULL,41570.54,41570.83333,0,0,41570.38125,12.90184,77.581587,NULL,NULL,0
8442,45933,12,NULL,2,625,393,15,NULL,41570.58,41570.65309,1,0,41570.44514,12.95431,77.6553,13.19956,77.70688,0
8443,45839,12,1,3,296,NULL,NULL,NULL,41570.58,41570.74809,1,0,41570.49028,12.96662,77.59868,NULL,NULL,0
8444,45941,12,6,3,1053,NULL,NULL,NULL,41570.69,41570.85417,1,0,41570.50417,12.912799,77.589784,NULL,NULL,0
8445,45944,12,NULL,2,1096,585,15,NULL,41570.67,41570.72887,0,0,41570.53194,12.96519,77.71932,12.97677,77.5727,0
8446,45945,12,NULL,2,393,1010,15,NULL,41572.35,41572.45181,0,0,41570.55625,13.19956,77.70688,12.96691,77.74935,0
8447,45950,12,NULL,2,484,585,15,NULL,41570.68,41570.71715,1,0,41570.57917,12.90013,77.48279,12.97677,77.5727,0
8448,45969,89,NULL,2,466,168,15,NULL,41570.77,41570.8059,0,0,41570.65833,13.017436,77.64458,12.99313,77.59828,0
8449,45973,12,NULL,1,571,NULL,15,55,41572.17,41575,0,0,41570.69375,12.95185,77.69642,NULL,NULL,0
8450,17543,24,NULL,2,293,585,15,NULL,41571.69,41571.71716,0,0,41570.69514,12.849482,77.663187,12.97677,77.5727,0
8451,41939,12,NULL,2,393,452,15,NULL,41573.77,41573.85722,0,0,41570.69931,13.19956,77.70688,12.95278,77.59088,0
8452,44562,12,NULL,1,1091,NULL,15,192,41572.21,41572.99931,1,0,41570.70833,12.96124,77.53051,NULL,NULL,0
8453,45977,89,NULL,2,292,393,15,NULL,41571.25,41571.28688,1,0,41570.73681,12.93944,77.62923,13.19956,77.70688,0
8454,30716,12,1,3,784,NULL,NULL,NULL,41571.44,41571.64583,0,0,41570.74028,12.96634,77.60709,NULL,NULL,0
8455,45987,89,NULL,2,393,905,15,NULL,41570.98,41571.0359,1,0,41570.80139,13.19956,77.70688,13.00645,77.55748,0
8456,45991,12,NULL,2,1181,393,15,NULL,41573.46,41573.51662,0,0,41570.81736,12.97896,77.67345,13.19956,77.70688,0
8457,45994,12,NULL,2,1248,452,15,NULL,41570.96,41571.0038,0,0,41570.82847,12.978945,77.574849,12.95278,77.59088,0
8458,15563,12,NULL,2,1365,585,15,NULL,41571.50,41571.55333,1,0,41570.83819,12.845653,77.677925,12.97677,77.5727,0
8459,32041,24,NULL,2,376,393,15,NULL,41571.15,41571.20479,1,0,41570.85903,12.90245,77.66081,13.19956,77.70688,0
8460,39741,28,NULL,2,1278,585,15,NULL,41571.24,41571.31456,1,0,41570.86528,12.927772,77.669469,12.97677,77.5727,0
8461,46000,12,NULL,2,1153,392,15,NULL,41571.32,41571.39998,0,0,41570.86597,12.87153,77.60206,12.986284,77.735245,1
8462,41535,12,NULL,2,1121,768,15,NULL,41571.17,41571.22367,1,0,41570.89931,13.02622,77.70143,12.98999,77.55332,0
8463,46009,12,NULL,2,1063,590,15,NULL,41571.54,41571.58672,1,0,41570.91458,12.934477,77.611284,13.00826,77.56433,0
8464,46015,12,NULL,2,571,393,15,NULL,41571.27,41571.32179,0,0,41570.92708,12.95185,77.69642,13.19956,77.70688,0
8465,31150,12,NULL,2,571,1193,15,NULL,41571.31,41571.37414,1,0,41570.93542,12.95185,77.69642,13.00446,77.56923,1
8466,46018,30,NULL,1,571,NULL,15,147,41573.21,NULL,1,0,41570.94653,12.95185,77.69642,NULL,NULL,0
8467,46019,90,NULL,2,1058,393,15,NULL,41572.17,41572.20931,1,0,41570.97361,12.914535,77.631658,13.19956,77.70688,0
8468,45911,12,NULL,2,393,293,15,NULL,41572.97,41573.02995,0,1,41571.07986,13.19956,77.70688,12.849482,77.663187,0
8469,46030,12,NULL,2,393,994,NULL,NULL,41571.31,41571.52083,1,0,41571.14028,13.19956,77.70688,12.93965,77.74657,1
8470,45630,12,1,3,1147,NULL,NULL,NULL,41571.33,41571.54167,1,0,41571.19722,13.03064,77.6491,NULL,NULL,0
8471,46033,89,NULL,2,58,393,15,NULL,41572.29,41572.39938,1,0,41571.30694,12.88963,77.60119,13.19956,77.70688,0
8472,46035,12,NULL,2,410,478,15,NULL,41571.64,41571.67589,0,0,41571.35972,13.05121,77.54113,12.9221,77.55263,0
8473,45996,12,2,3,1317,NULL,NULL,NULL,41571.45,41571.82292,0,0,41571.41111,12.980419,77.604514,NULL,NULL,0
8474,19920,12,NULL,2,458,1371,15,NULL,41571.92,41571.94332,1,0,41571.41458,13.00037,77.72746,13.000418,77.674835,0
8475,867,12,NULL,2,1320,572,15,NULL,41571.78,41571.81763,1,0,41571.44861,12.840674,77.65966,12.91873,77.61494,1
8476,46050,85,2,3,571,NULL,NULL,NULL,41571.50,41571.95451,0,0,41571.46944,12.95185,77.69642,NULL,NULL,0
8477,44505,24,NULL,2,1040,393,15,NULL,41572.16,41572.18868,1,0,41571.52569,12.920078,77.583432,13.19956,77.70688,0
8478,46063,12,NULL,2,83,393,15,NULL,41572.54,41572.58381,1,0,41571.54931,12.92415,77.67229,13.19956,77.70688,0
8479,45955,12,NULL,2,167,609,15,NULL,41571.76,41571.77603,1,0,41571.61181,12.99036,77.58913,13.01452,77.58393,0
8480,46075,12,NULL,2,1083,393,15,NULL,41572.17,41572.20199,0,0,41571.6375,12.900648,77.589183,13.19956,77.70688,0
8481,18590,12,NULL,2,1069,452,15,NULL,41577.73,41577.75993,0,0,41571.64931,12.949764,77.643524,12.95278,77.59088,1
8482,46078,12,NULL,1,393,NULL,15,32,41572.54,41574,1,0,41571.65903,13.19956,77.70688,NULL,NULL,0
8483,30716,12,NULL,1,396,NULL,15,41,41572.38,41572.99931,0,0,41571.72153,12.92073,77.66482,NULL,NULL,0
8484,46084,89,2,3,396,NULL,NULL,NULL,41572.54,41572.91667,1,0,41571.75486,12.92073,77.66482,NULL,NULL,0
8485,45839,12,3,3,296,NULL,NULL,NULL,41572.44,41572.72917,1,0,41571.75486,12.96662,77.59868,NULL,NULL,0
8486,45533,12,2,3,601,NULL,NULL,NULL,41572.46,41572.83333,0,0,41571.76111,13.02434,77.56593,NULL,NULL,0
8487,46089,87,NULL,1,793,NULL,15,69,41571.88,41574,0,0,41571.77153,13.02239,77.59492,NULL,NULL,0
8488,37059,12,NULL,2,393,149,15,NULL,41571.85,41571.97837,0,0,41571.77569,13.19956,77.70688,12.93022,77.56039,0
8489,4870,12,NULL,2,1330,1166,15,NULL,41572.82,41572.87631,0,0,41571.78194,12.953434,77.70651,12.997198,77.669514,1
8490,45804,12,NULL,2,358,393,15,NULL,41588.71,41588.76947,0,0,41571.8125,13.13785,77.47725,13.19956,77.70688,0
8491,33981,89,NULL,2,1309,689,15,NULL,41571.99,41572.01071,0,0,41571.81458,12.973111,77.621267,12.97672,77.64927,0
8492,46097,12,1,3,200,NULL,NULL,NULL,41572.40,41572.60417,0,1,41571.85417,13.00212,77.60281,NULL,NULL,1
8493,33084,12,NULL,2,1133,393,15,NULL,41572.32,41572.40206,1,0,41571.91042,12.9744,77.69183,13.19956,77.70688,0
8494,46111,12,NULL,2,393,115,15,NULL,41584.39,41584.49519,0,0,41571.96528,13.19956,77.70688,12.99319,77.54472,0
8495,46112,89,3,3,1280,NULL,NULL,NULL,41572.36,41572.65625,1,0,41571.97014,12.966054,77.717837,NULL,NULL,1
8496,46118,12,7,3,1333,NULL,NULL,NULL,41572.38,41572.79167,0,0,41571.99306,12.895675,77.602293,NULL,NULL,0
8497,46122,89,NULL,2,363,393,15,NULL,41572.29,41572.37748,1,0,41572.01736,12.99287,77.71662,13.19956,77.70688,0
8498,46124,12,NULL,2,168,147,15,NULL,41572.29,41572.33637,1,0,41572.04444,12.99313,77.59828,12.977544,77.6688,0
8499,42665,12,NULL,2,689,1089,15,NULL,41572.44,41572.48245,0,0,41572.04722,12.97672,77.64927,12.99517,77.731147,1
8500,43000,12,NULL,2,515,585,15,NULL,41572.39,41572.45028,1,0,41572.31458,12.97896,77.67345,12.97677,77.5727,0
8501,34593,12,6,3,1359,NULL,NULL,NULL,41573.39,41573.55208,1,0,41572.40347,12.949644,77.702913,NULL,NULL,0
8502,46142,12,NULL,2,184,393,15,NULL,41572.65,41572.70638,1,0,41572.40903,12.95871,77.56337,13.19956,77.70688,0
8503,24898,12,NULL,2,396,393,15,NULL,41572.66,41572.73093,1,0,41572.42847,12.92073,77.66482,13.19956,77.70688,0
8504,46148,12,2,3,1248,NULL,NULL,NULL,41572.46,41572.83333,0,0,41572.42917,12.978945,77.574849,NULL,NULL,0
8505,46149,89,NULL,2,1391,151,15,NULL,41574.29,41574.36306,0,0,41572.44097,12.970926,77.647321,12.89406,77.56452,0
8506,46149,12,NULL,2,151,1391,15,NULL,41573.67,41573.71938,0,0,41572.44722,12.89406,77.56452,12.970926,77.647321,1
8507,46157,90,2,3,1340,NULL,NULL,NULL,41572.65,41573.02083,1,0,41572.45347,13.049165,77.593189,NULL,NULL,0
8508,46158,65,NULL,2,585,373,15,NULL,41573.25,41573.28505,0,0,41572.45833,12.97677,77.5727,12.87153,77.60206,0
8509,46159,12,NULL,2,293,393,15,NULL,41572.73,41572.82242,1,0,41572.47847,12.849482,77.663187,13.19956,77.70688,0
8510,46161,65,NULL,1,NULL,NULL,15,69,41572.61,41573.99931,1,0,41572.48681,NULL,NULL,NULL,NULL,0
8511,31957,12,1,3,1069,NULL,NULL,NULL,41572.63,41572.83333,1,0,41572.48819,12.949764,77.643524,NULL,NULL,0
8512,46166,12,2,3,393,NULL,NULL,NULL,41573.52,41573.89583,1,0,41572.50139,13.19956,77.70688,NULL,NULL,0
8513,46168,12,NULL,2,542,393,15,NULL,41574.17,41574.21948,0,0,41572.50556,12.93823,77.62289,13.19956,77.70688,0
8514,46169,12,NULL,2,585,58,15,NULL,41581.56,41581.58331,1,0,41572.50833,12.97677,77.5727,12.88963,77.60119,0
8515,46170,91,NULL,2,393,466,15,NULL,41574.16,41574.19495,1,0,41572.52153,13.19956,77.70688,13.017436,77.64458,0
8516,46172,12,NULL,2,393,1147,15,NULL,41572.80,41572.88362,1,0,41572.52431,13.19956,77.70688,13.03064,77.6491,0
8517,46170,28,NULL,2,393,466,15,NULL,41574.16,41574.19495,1,0,41572.52639,13.19956,77.70688,13.017436,77.64458,0
8518,46184,12,NULL,1,273,NULL,15,108,41573.25,41573.99931,1,0,41572.62153,13.00775,77.67357,NULL,NULL,0
8519,44035,12,NULL,2,1096,393,15,NULL,41573.10,41573.15213,0,0,41572.62917,12.96519,77.71932,13.19956,77.70688,0
8520,21334,12,NULL,2,176,458,15,NULL,41574.80,41574.87575,1,0,41572.64028,12.9073,77.69512,13.00037,77.72746,0
8521,46187,89,NULL,2,625,1192,15,NULL,41572.79,41572.85353,1,0,41572.65556,12.95431,77.6553,12.97677,77.5727,0
8522,46189,65,NULL,2,625,168,15,NULL,41572.72,41572.7545,0,0,41572.66806,12.95431,77.6553,12.99313,77.59828,0
8523,46191,89,NULL,2,1089,571,15,NULL,41572.86,41572.91186,1,0,41572.67847,12.99517,77.731147,12.95185,77.69642,1
8524,46202,89,NULL,2,217,393,15,NULL,41574.40,41574.46829,1,0,41572.71875,13.0011,77.6235,13.19956,77.70688,0
8525,27595,89,NULL,2,269,393,15,NULL,41573.39,41573.46456,0,0,41572.72014,12.9744,77.69183,13.19956,77.70688,0
8526,46210,12,NULL,2,603,393,15,NULL,41572.84,41572.94656,1,0,41572.79792,12.97357,77.61043,13.19956,77.70688,0
8527,32515,12,1,3,92,NULL,NULL,NULL,41573.40,41573.60417,1,0,41572.80417,12.99569,77.6835,NULL,NULL,0
8528,46213,12,NULL,2,1365,393,15,NULL,41574.13,41574.18784,0,0,41572.81875,12.845653,77.677925,13.19956,77.70688,0
8529,44552,12,NULL,2,731,590,15,NULL,41573.39,41573.41294,0,0,41572.83611,13.04937,77.51179,13.00826,77.56433,0
8530,46216,12,NULL,2,585,1017,15,NULL,41573.31,41573.3606,0,0,41572.83681,12.97677,77.5727,13.11084,77.60074,0
8531,46215,12,NULL,2,393,212,15,NULL,41585.46,41585.52058,1,0,41572.84375,13.19956,77.70688,12.99474,77.60797,0
8532,38897,90,NULL,2,269,1384,15,NULL,41572.88,41573.21664,0,0,41572.85694,12.9744,77.69183,13.02853,77.54625,0
8533,46221,12,NULL,2,292,393,15,NULL,41573.21,41573.26633,0,1,41572.88681,12.93944,77.62923,13.19956,77.70688,0
8534,46227,12,NULL,2,432,1010,15,NULL,41573.67,41573.72274,0,0,41572.93403,12.90163,77.582,12.96691,77.74935,1
8535,46228,89,3,3,478,NULL,NULL,NULL,41573.60,41573.79292,0,0,41572.95139,12.9221,77.55263,NULL,NULL,0
8536,46238,12,NULL,2,171,393,15,NULL,41573.42,41573.49729,0,0,41573.00694,12.98479,77.66128,13.19956,77.70688,0
8537,42205,12,NULL,2,1365,293,15,NULL,41573.41,41573.4331,0,0,41573.11667,12.845653,77.677925,12.849482,77.663187,1
8538,46245,12,6,3,1112,NULL,NULL,NULL,41598.25,41598.41667,1,0,41573.16944,12.91281,77.60923,NULL,NULL,0
8539,27521,12,2,3,363,NULL,NULL,NULL,41573.40,41573.77083,1,0,41573.30694,12.99287,77.71662,NULL,NULL,0
8540,16146,12,NULL,2,363,339,15,NULL,41573.53,41573.57458,0,0,41573.36736,12.99287,77.71662,12.91028,77.64512,0
8541,46255,12,NULL,2,1026,1192,15,NULL,41573.94,41573.98181,1,0,41573.44444,13.10482,77.57631,12.97677,77.5727,0
8542,45963,90,NULL,2,105,393,15,NULL,41573.75,41573.78894,0,0,41573.47361,13.01766,77.64503,13.19956,77.70688,0
8543,46271,12,NULL,2,1166,1147,15,NULL,41573.76,41573.81219,1,0,41573.53542,12.997198,77.669514,13.03064,77.6491,0
8544,46272,12,NULL,1,393,NULL,15,32,41573.58,41573,0,0,41573.53958,13.19956,77.70688,NULL,NULL,0
8545,46203,12,NULL,2,768,149,15,NULL,41573.67,41573.6992,0,0,41573.62222,12.98999,77.55332,12.93022,77.56039,0
8546,46282,12,NULL,2,393,488,15,NULL,41574.33,41574.44766,0,0,41573.63333,13.19956,77.70688,12.959979,77.647998,0
8547,3173,90,NULL,2,393,1281,15,NULL,41589.97,41590.01929,1,0,41573.65069,13.19956,77.70688,12.934634,77.611283,0
8548,25655,65,7,3,571,NULL,NULL,NULL,41574.40,41574.8125,0,0,41573.66389,12.95185,77.69642,NULL,NULL,0
8549,35371,12,NULL,2,949,142,15,NULL,41574.33,41574.37859,0,0,41573.67222,12.98275,77.61582,12.91281,77.60923,0
8550,46289,65,3,3,776,NULL,NULL,NULL,41574.42,41574.70833,0,0,41573.69167,13.01508,77.67796,NULL,NULL,0
8551,18572,12,NULL,2,1150,585,15,NULL,41574.19,41574.22806,1,0,41573.71458,12.99287,77.71662,12.97677,77.5727,0
8552,44489,89,NULL,2,330,83,15,NULL,41578.68,41578.71912,0,0,41573.72153,12.858833,77.589127,12.92415,77.67229,0
8553,46298,12,NULL,2,1353,393,15,NULL,41576.30,41576.39407,1,0,41573.72986,12.966545,77.711639,13.19956,77.70688,0
8554,46302,12,1,3,87,NULL,NULL,NULL,41573.84,41574.05208,1,0,41573.75347,12.97003,77.60658,NULL,NULL,0
8555,44955,12,6,3,308,NULL,NULL,NULL,41573.93,41574.09375,1,0,41573.75417,12.99049,77.69798,NULL,NULL,0
8556,46315,12,6,3,142,NULL,NULL,NULL,41574.20,41574.36458,0,0,41573.82986,12.91281,77.60923,NULL,NULL,0
8557,46318,89,NULL,2,625,585,15,NULL,41574.20,41574.22891,0,0,41573.84931,12.95431,77.6553,12.97677,77.5727,0
8558,14924,12,NULL,2,603,393,15,NULL,41573.92,41573.98252,1,0,41573.86806,12.97357,77.61043,13.19956,77.70688,0
8559,46328,12,1,3,87,NULL,NULL,NULL,41574.65,41574.85417,1,0,41573.89653,12.97003,77.60658,NULL,NULL,0
8560,46227,90,NULL,2,1058,432,15,NULL,41574.33,41574.35605,0,0,41573.98472,12.914535,77.631658,12.90163,77.582,0
8561,44247,24,NULL,2,1017,393,15,NULL,41574.17,41574.19243,0,0,41573.98681,13.11084,77.60074,13.19956,77.70688,0
8562,46354,12,NULL,2,393,293,15,NULL,41575.13,41575.1862,1,0,41574.36875,13.19956,77.70688,12.849482,77.663187,0
8563,46336,24,NULL,2,363,1384,15,NULL,41574.46,41574.51961,1,0,41574.39444,12.99287,77.71662,13.02853,77.54625,0
8564,32612,12,NULL,2,1056,393,15,NULL,41575.19,41575.23193,1,0,41574.42361,12.919199,77.60931,13.19956,77.70688,0
8565,5532,65,4,3,1095,NULL,NULL,NULL,41574.50,41574.91667,0,0,41574.44167,12.92415,77.67229,NULL,NULL,0
8566,46368,12,NULL,2,1198,293,15,NULL,41575.47,41575.52287,1,0,41574.47917,12.95431,77.6553,12.849482,77.663187,0
8567,44489,12,1,3,83,NULL,NULL,NULL,41574.56,41574.77083,0,0,41574.50347,12.92415,77.67229,NULL,NULL,0
8568,46374,12,NULL,2,363,393,15,NULL,41574.72,41574.78572,1,0,41574.50972,12.99287,77.71662,13.19956,77.70688,0
8569,46377,12,NULL,2,393,1391,15,NULL,41575.31,41575.39836,1,0,41574.51944,13.19956,77.70688,12.970926,77.647321,0
8570,46378,12,NULL,2,1365,585,15,NULL,41574.67,41574.72,0,0,41574.53403,12.845653,77.677925,12.97677,77.5727,0
8571,46379,65,NULL,2,105,393,15,NULL,41574.75,41574.82966,0,1,41574.53611,13.01766,77.64503,13.19956,77.70688,0
8572,46381,12,NULL,2,1096,1263,15,NULL,41574.56,41574.58972,0,0,41574.55208,12.96519,77.71932,12.96897,77.59456,0
8573,36762,12,NULL,2,192,1330,15,NULL,41575.29,41575.37767,1,0,41574.67917,13.07799,77.50576,12.953434,77.70651,0
8574,42434,12,NULL,2,297,393,15,NULL,41576.77,41576.8588,0,0,41574.71528,12.99789,77.61488,13.19956,77.70688,0
8575,46397,90,NULL,2,85,393,15,NULL,41575.19,41575.24227,0,0,41574.72917,12.95755,77.71803,13.19956,77.70688,0
8576,43068,12,NULL,2,363,393,15,NULL,41575.70,41575.76488,0,0,41574.74306,12.99287,77.71662,13.19956,77.70688,0
8577,46400,12,6,3,1068,NULL,NULL,NULL,41576.25,41576.41667,0,0,41574.75069,13.044009,77.606805,NULL,NULL,0
8578,46406,89,NULL,2,846,393,15,NULL,41575.18,41575.21587,1,0,41574.78264,12.98635,77.58203,13.19956,77.70688,0
8579,29334,12,NULL,2,1056,393,15,NULL,41575.17,41575.20869,0,0,41574.80139,12.919199,77.60931,13.19956,77.70688,0
8580,46412,89,NULL,2,1193,585,15,NULL,41585.85,41585.87865,1,0,41574.83819,13.00446,77.56923,12.97677,77.5727,1
8581,40064,12,NULL,2,353,963,15,NULL,41575.32,41575.35519,0,0,41574.86319,13.03241,77.59914,12.99111,77.59204,0
8582,46423,12,NULL,2,393,1280,15,NULL,41575.48,41575.53703,1,0,41574.87153,13.19956,77.70688,12.966054,77.717837,0
8583,46425,12,NULL,2,308,1384,15,NULL,41577.35,41577.4131,1,0,41574.88264,12.99049,77.69798,13.02853,77.54625,0
8584,46426,12,NULL,2,1322,585,15,NULL,41575.21,41575.24336,1,0,41574.88611,12.889133,77.639811,12.97677,77.5727,1
8585,46431,12,NULL,2,417,393,15,NULL,41575.55,41575.63188,1,0,41574.94514,12.96539,77.65863,13.19956,77.70688,0
8586,29648,12,6,3,1010,NULL,NULL,NULL,41575.33,41575.4673,0,0,41574.94583,12.96691,77.74935,NULL,NULL,0
8587,29648,12,6,3,150,NULL,NULL,NULL,41575.31,41575.47917,0,0,41574.95,12.89724,77.61065,NULL,NULL,1
8588,29648,12,6,3,953,NULL,NULL,NULL,41575.30,41575.46875,0,0,41574.95486,12.90536,77.54309,NULL,NULL,1
8589,29648,90,6,3,570,NULL,NULL,NULL,41575.33,41575.40469,0,0,41574.95694,12.94832,77.5882,NULL,NULL,0
8590,46434,12,NULL,2,393,433,15,NULL,41578.19,41578.24236,0,1,41574.97986,13.19956,77.70688,12.91226,77.59773,0
8591,46437,89,NULL,2,572,141,15,NULL,41575.26,41575.2817,1,0,41575.00556,12.91873,77.61494,12.97119,77.61477,1
8592,46441,12,NULL,2,393,1084,15,NULL,41575.52,41575.60184,1,0,41575.08333,13.19956,77.70688,12.892657,77.581866,1
8593,46444,12,NULL,2,1218,1039,15,NULL,41575.46,41575.47881,1,0,41575.35,12.96155,77.61572,12.979949,77.642913,0
8594,46342,89,NULL,2,625,393,15,NULL,41576.14,41576.18713,1,0,41575.35,12.95431,77.6553,13.19956,77.70688,0
8595,19489,12,NULL,2,308,393,15,NULL,41579.67,41579.72688,1,0,41575.38403,12.99049,77.69798,13.19956,77.70688,0
8596,46449,12,1,3,768,NULL,NULL,NULL,41575.46,41575.66667,1,0,41575.40556,12.98999,77.55332,NULL,NULL,0
8597,44168,12,NULL,2,1147,112,15,NULL,41575.54,41575.59022,0,0,41575.41042,13.03064,77.6491,12.93331,77.56666,0
8598,46452,12,NULL,2,271,1395,15,NULL,41575.79,41575.8266,0,0,41575.425,12.95641,77.64076,13.005603,77.628214,0
8599,46454,12,1,3,1248,NULL,NULL,NULL,41575.48,41575.62461,0,0,41575.43264,12.978945,77.574849,NULL,NULL,0
8600,44549,12,NULL,2,1084,767,15,NULL,41576.39,41576.41795,0,0,41575.43472,12.892657,77.581866,12.9122,77.51043,0
8601,27059,12,NULL,2,393,784,15,NULL,41576.67,41576.72036,0,0,41575.48194,13.19956,77.70688,12.96634,77.60709,0
8602,46459,12,NULL,2,1010,1096,15,NULL,41575.90,41575.92278,0,0,41575.49306,12.96691,77.74935,12.96519,77.71932,1
8603,46464,87,2,3,852,NULL,NULL,NULL,41576.25,41576.625,1,0,41575.51319,12.98758,77.60512,NULL,NULL,0
8604,40678,12,NULL,2,1021,1056,15,NULL,41575.59,41575.64306,1,0,41575.52083,13.02853,77.54625,12.919199,77.60931,0
8605,45463,12,NULL,1,373,NULL,15,29,41579.25,41582.99931,0,0,41575.52847,12.87153,77.60206,NULL,NULL,0
8606,46467,12,NULL,2,1165,585,15,NULL,41575.76,41575.85113,0,0,41575.54097,12.990947,77.687112,12.97677,77.5727,1
8607,26606,12,NULL,2,1150,393,15,NULL,41579.16,41579.20436,1,0,41575.55069,12.99287,77.71662,13.19956,77.70688,0
8608,45760,12,NULL,2,393,1091,15,NULL,41575.82,41575.83847,0,1,41575.60486,13.19956,77.70688,12.96124,77.53051,0
8609,46470,12,NULL,2,484,585,15,NULL,41578.40,41578.44579,1,0,41575.6125,12.90013,77.48279,12.97677,77.5727,0
8610,46472,12,NULL,2,1041,344,15,NULL,41576.15,41576.1686,1,0,41575.64583,12.974408,77.6648,12.94788,77.67092,0
8611,46135,12,NULL,2,1330,1384,15,NULL,41576.50,41576.55403,0,0,41575.66111,12.953434,77.70651,13.02853,77.54625,0
8612,46477,12,NULL,2,788,393,15,NULL,41577.17,41577.21303,0,0,41575.69861,12.92471,77.49867,13.19956,77.70688,0
8613,39511,24,NULL,2,1373,393,15,NULL,41576.27,41576.30274,0,0,41575.71528,13.037255,77.58166,13.19956,77.70688,0
8614,30057,12,2,3,1021,NULL,NULL,NULL,41576.33,41576.70833,0,0,41575.74167,13.02853,77.54625,NULL,NULL,0
8615,46483,12,NULL,2,376,585,15,NULL,41578.69,41578.74072,1,0,41575.75903,12.90245,77.66081,12.97677,77.5727,0
8616,42326,12,NULL,2,1365,1322,15,NULL,41576.77,41576.80758,0,0,41575.77569,12.845653,77.677925,12.889133,77.639811,1
8617,46489,12,3,3,1248,NULL,NULL,NULL,41576.35,41576.64583,1,0,41575.77917,12.978945,77.574849,NULL,NULL,0
8618,36209,12,NULL,2,393,293,15,NULL,41576.66,41576.73051,0,1,41575.78264,13.19956,77.70688,12.849482,77.663187,0
8619,44602,65,NULL,2,1349,393,15,NULL,41576.52,41576.57101,0,0,41575.79444,12.993686,77.587527,13.19956,77.70688,0
8620,29588,12,NULL,2,293,424,15,NULL,41576.83,41576.88623,0,0,41575.83472,12.849482,77.663187,12.93084,77.61883,1
8621,46502,89,NULL,2,393,1010,15,NULL,41575.98,41576.03319,1,0,41575.85,13.19956,77.70688,12.96691,77.74935,0
8622,30420,12,1,3,1010,NULL,NULL,NULL,41576.44,41576.53441,0,0,41575.85556,12.96691,77.74935,NULL,NULL,0
8623,31574,12,NULL,2,1005,393,15,NULL,41577.15,41577.20455,0,0,41575.86667,12.89096,77.60993,13.19956,77.70688,0
8624,46508,12,NULL,2,455,393,15,NULL,41578.17,41578.21675,0,0,41575.91042,12.999874,77.67812,13.19956,77.70688,0
8625,46514,12,NULL,2,171,637,15,NULL,41576.27,41576.30448,0,0,41575.93125,12.98479,77.66128,13.07951,77.55187,0
8626,46516,12,NULL,2,450,393,15,NULL,41577.24,41577.25433,1,0,41575.9375,12.9334,77.62652,13.19956,77.70688,0
8627,17698,12,NULL,2,142,393,15,NULL,41576.23,41576.30368,0,0,41576.00556,12.91281,77.60923,13.19956,77.70688,0
8628,18305,12,NULL,2,466,1071,15,NULL,41576.35,41576.40256,1,0,41576.29167,13.017436,77.64458,12.937585,77.694433,0
