Seller,Bidder
111760966,212492490
111760966,96008378
273252946,1068070
7026085,40149368
273252946,87206212
7026085,207578562
273252946,33786017
3779027,201743120
3779027,146796419
92661467,284823223
1283447,605097507
140821407,82502700
122400947,36477127
122400947,232034800
92661467,5332878
526786167,430080643
92661467,580827783
5341927,394874169
526786167,642032257
97787137,47997779
92661467,443282390
645743687,4681424
3779027,582320646
3779027,241270730
97787137,34321580
3779027,276094651
3779027,303543751
3779027,65076617
3779027,93016905
3779027,33171301
3779027,438098905
3779027,586263245
3779027,395017548
3779027,608559537
3779027,68069174
3779027,654630759
3779027,117479333
3779027,11569379
3779027,659003505
92661467,68482312
3779027,198679930
3779027,420190820
3779027,67366408
3779027,651910821
3779027,304167374
3779027,50239316
3779027,133380326
3779027,228031498
3779027,171202922
3779027,224633056
11808897,140735263
3779027,76060744
3779027,138609825
3779027,69528494
3779027,301919524
3779027,66120925
3779027,26821759
3779027,564787883
3779027,596018983
3779027,556560681
3779027,292594301
3779027,670558098
140821407,657302446
3779027,392733349
3779027,437979955
3779027,101664655
3779027,131802334
3779027,463978222
3779027,98040191
3779027,1314710
3779027,21417849
3779027,126696511
3779027,68482312
3779027,272503424
3779027,646743130
3779027,82174820
3779027,317926280
3779027,39704160
3779027,114919745
3779027,38600406
3779027,76081990
3779027,676750942
140821407,143917783
526786167,474414923
3779027,24479116
3779027,671713824
3779027,30470860
3779027,142252547
3779027,666439094
3779027,108341376
3779027,182516030
3779027,42989077
3779027,51905681
92661467,33601147
92661467,61584311
92661467,71755923
92661467,9226769
92661467,271764750
3779027,104339421
3779027,589459855
3779027,57869632
3779027,15011430
3779027,33815347
92661467,445068834
92661467,179437616
3779027,4681424
3779027,33109011
3779027,340758323
3779027,24217621
3779027,58143612
3779027,67358750
3779027,28168906
3779027,138102980
3779027,28613786
3779027,301669712
140821407,53140121
3779027,437615300
92661467,18281746
3779027,162706233
92661467,11630086
140821407,346744328
3779027,654737631
3779027,527374050
3779027,673435047
3779027,179062701
3779027,388275047
3779027,691878559
3779027,417816513
3779027,129110988
3779027,340177059
3779027,108007094
3779027,52169646
3779027,209792451
3779027,85791970
3779027,105117252
3779027,4248232
3779027,658673723
3779027,111704471
3779027,23062791
3779027,305778900
3779027,317989220
3779027,572337071
3779027,185673485
3779027,700089992
3779027,351997955
3779027,574787398
3779027,51628065
3779027,351582974
3779027,448715069
3779027,312994624
3779027,205372663
3779027,64007366
3779027,192841959
69331517,59320466
3779027,2875231
3779027,687963674
3779027,298831518
3779027,438809123
3779027,697761716
3779027,395193
69331517,29592329
3779027,72826106
3779027,66299693
3779027,693309675
3779027,15744778
3779027,691871997
3779027,47169465
3779027,546286043
525997228,716064566
3779027,380494610
3779027,680535599
3779027,115626165
3779027,224739175
3779027,104796121
3779027,495047039
3779027,6335906
3779027,57602458
3779027,647967043
3779027,715040222
3779027,582317091
3779027,113399644
3779027,716064566
3779027,304180812
3779027,160387724
3779027,205581411
3779027,187432198
3779027,711863521
3779027,223205168
3779027,84045939
3779027,69967478
3779027,186213834
3779027,3845812
3779027,191541975
3779027,188821626
3779027,19128186
3779027,235619763
3779027,35794248
3779027,522109989
3779027,715381629
3779027,18957788
3779027,36231737
3779027,278617800
3779027,700314047
3779027,721666623
3779027,652606705
3779027,638484119
3779027,161167854
3779027,393109511
3779027,115423202
3779027,719377678
3779027,722445654
3779027,426342112
720257061,311694
720257061,720303377
3779027,24233601
3779027,127201853
3779027,58105844
3779027,636715660
3779027,77691164
3779027,125143524
3779027,49613909
3779027,362634525
3779027,689453072
3779027,235562388
3779027,105300055
3779027,420956399
3779027,658721339
3779027,712430894
3779027,172844131
3779027,277061125
3779027,269711350
3779027,687714533
3779027,661395490
3779027,96666840
3779027,91254661
3779027,129258
3779027,49446820
3779027,91165043
3779027,285586032
3779027,680384363
3779027,79230460
3779027,652692541
179224237,24001025
164123867,54504512
164123867,331562831
164123867,125942573
164123867,109428203
622575297,3723437
164123867,660962991
181608947,28268861
163690417,394874169
164123867,241270730
94723397,715891775
164123867,26830137
203983167,117619946
181608947,311694
164123867,179381503
181608947,164123867
181608947,56408821
164123867,58143612
164123867,20146377
164123867,190743152
164123867,380458967
164123867,125876074
33826607,187802199
227462437,600216358
457701757,26116902
164123867,141165258
457701757,31312629
457701757,524202385
164123867,654034386
164123867,323560625
164123867,64707649
164123867,29514024
313811477,692091442
3779027,92685586
3779027,12149677
3779027,215981127
164123867,126778880
3779027,130784528
3779027,20912718
164123867,104585197
3779027,1595541
3779027,223962180
3779027,135789170
3779027,103226665
3779027,689149888
303788768,15974087
303788768,678166386
303788768,119589724
303788768,287952194
837968,651207801
837968,205372663
215940948,59320466
188392858,172783511
188392858,17062107
837968,551361859
837968,117750034
837968,418395815
837968,30879728
522550928,135671577
522550928,660413980
837968,17216821
837968,335797999
837968,43797972
837968,648717194
837968,435706684
188392858,20431866
188392858,59320466
837968,67099822
599421998,283419717
837968,437247357
837968,303543751
303788768,50239316
837968,536742993
837968,658464277
837968,149319662
837968,24479116
837968,98254668
837968,387680122
215940948,344213286
116342188,30772898
215940948,6413264
297620828,135671577
297620828,113379936
116342188,88106594
837968,365071394
116342188,64030697
837968,610441345
215940948,2585189
837968,610425905
837968,667248172
837968,27488767
837968,237700409
837968,99346127
116342188,113379936
837968,177015248
65753378,609470507
65753378,605117008
837968,684182370
837968,35794248
837968,96698251
837968,39865973
116342188,708298185
215973338,57866164
83503808,103255338
83503808,510401245
83503808,293023940
31873468,303787004
121712398,394874169
7392268,586263245
15350418,229152019
15350418,211769152
15350418,62671652
15350418,142252547
11588188,76079856
15350418,241270730
15350418,76696472
15350418,9543129
8569578,670552504
15350418,228535888
15350418,693623500
15350418,148339494
15350418,698161317
15350418,189835906
15350418,715134471
15350418,715040222
15350418,716064566
21023388,711863521
15350418,59320466
15350418,133074519
15350418,14695285
165484269,360036413
148016119,35718750
148016119,309469858
148016119,84103214
165484269,20378676
148016119,610988741
148016119,338140438
317659339,651707473
148016119,178938043
148016119,1169508
148016119,599870139
148016119,379932507
148016119,655317733
77263479,172783511
148016119,289135245
148016119,143917783
148016119,2143669
148016119,80136677
148016119,638338553
165484269,402641882
148016119,56697738
148016119,59946489
148016119,458476915
148016119,4081503
148016119,658705910
148016119,342632516
148016119,395491284
148016119,218310796
317659339,228834618
148016119,557656861
148016119,88007530
148016119,238966032
148016119,322146687
3390399,435706684
20890459,140048449
148016119,300401477
148016119,126857671
148016119,102217088
165484269,161282878
148016119,195962006
165484269,9041064
148016119,172645499
148016119,180102238
148016119,561690798
148016119,657890914
148016119,386542856
148016119,570044281
148016119,379926512
148016119,188192772
148016119,438191861
148016119,258340274
148016119,640496046
148016119,499965279
165484269,354780488
148496899,581349189
50088739,394874169
30934969,654981472
165484269,124312799
239836829,179612293
165316189,11612705
109281529,679455825
178576429,437615300
30934969,46928775
109281529,469052809
112445549,77089051
112445549,139875497
112445549,206376170
112445549,113379936
112445549,88106594
112445549,395193
112445549,22456720
112445549,357982891
112445549,59320466
112445549,241640836
77160019,65803396
109281529,23444177
30934969,536291715
30934969,122821663
112445549,141227213
109281529,394874169
109281529,104409812
112445549,217719483
177672499,59901763
299143719,126696511
165253679,654034386
299143719,39232410
299143719,685098052
165253679,693623500
112445549,215472290
77160019,14637528
111892089,372428900
84797359,68923860
77160019,48465795
165253679,176193073
332874919,474589295
332874919,475777541
332874919,96008378
233723319,724193462
233723319,68345123
332874919,38398554
332874919,189424464
332874919,622536435
233723319,59738374
332874919,263757993
332874919,49048632
332874919,3351627
332874919,56721535
390080399,334730402
233723319,63113049
233723319,211468737
332874919,215981127
332874919,47417819
233723319,5903613
332874919,73932817
332874919,91165043
233723319,36061542
233723319,724259585
233723319,718627869
233723319,213267560
332874919,693594634
332874919,142252547
233723319,113690859
233723319,136595698
233723319,264613667
233723319,334423046
233723319,102217088
22784329,201407137
233723319,600864453
233723319,522109989
233723319,462908959
233723319,160081652
233723319,107317644
233723319,619841539
233723319,641547755
233723319,43699823
233723319,117750034
233723319,658705910
233723319,651707473
233723319,124440380
233723319,63760813
233723319,62671652
26770179,642940474
26770179,510401245
26770179,543203063
26770179,44090203
26770179,585624851
26770179,147719066
26770179,172783511
233723319,653943849
233723319,287723411
233723319,88007530
233723319,33693759
233723319,193137335
233723319,6215372
233723319,5483047
233723319,80894125
26770179,391172987
26770179,520967539
26770179,191687195
26770179,20431866
26770179,185803
26770179,30365645
233723319,59946489
233723319,657731126
233723319,31388184
233723319,57313662
233723319,644737695
233723319,540973438
233723319,200322050
26770179,59320466
26770179,1612182
26770179,239437806
26770179,3558954
26770179,2003575
233723319,589459855
26770179,1993379
26770179,440000605
26770179,658712365
26770179,424907406
26770179,4234367
26770179,1283447
26770179,372434528
233723319,450873517
233723319,233749187
233723319,437247357
233723319,368719137
233723319,188192772
26770179,27356138
26770179,10991668
233723319,1919915
233723319,168417317
233723319,105117252
233723319,48192063
233723319,158541128
26770179,230702797
26770179,129953590
26770179,146176951
26770179,12394952
26770179,566501026
26770179,283419717
26770179,394874169
26770179,6357234
26770179,50088739
233723319,126805536
233723319,102351806
233723319,133685338
233723319,580827783
233723319,59588549
233723319,463947434
233723319,124866979
233723319,243581372
233723319,50027582
233723319,73471288
26770179,638338553
26770179,47567786
26770179,527803112
26770179,211502546
26770179,126857671
26770179,10316152
26770179,99200849
26770179,137707047
26770179,28418574
233723319,283568232
233723319,235552255
233723319,179814005
233723319,338140438
233723319,241270730
233723319,148342623
233723319,149319662
394874169,174801262
233723319,11756517
233723319,582320646
233723319,663184762
233723319,667727376
26770179,485285145
233723319,271519548
26770179,205230516
26770179,17062107
26770179,183494948
26770179,68069174
26770179,270715284
26770179,113882448
26770179,125184939
26770179,141096520
26770179,663623964
26770179,204593380
316761359,149319662
233723319,60239884
24931539,13293762
233723319,448812314
26770179,132698306
43612669,205343109
26770179,88007530
26770179,4872513
26770179,93835304
26770179,129628477
26770179,177840381
26770179,643457148
26770179,85503266
233723319,23855046
233723319,105196353
165319869,669633761
233723319,147063392
233723319,601070028
26770179,216709742
233723319,36316692
233723319,670417483
332874919,76191683
332874919,161482872
332874919,445858158
332874919,551731745
332874919,175715870
951319,394874169
332874919,435224859
26770179,210541586
26770179,396357391
26770179,41965754
26770179,34647496
26770179,298538283
233723319,68069174
332874919,167304834
332874919,16811152
233723319,461692867
233723319,48833734
332874919,656864833
233723319,68482312
332874919,131035
332874919,72861180
332874919,481046963
332874919,20385932
22784329,2252226
22784329,671725519
332874919,669145108
233723319,4436818
3390399,296917086
43612669,70531370
26770179,42464836
26770179,55617562
233723319,205372663
26770179,64818235
26770179,4436818
26770179,72861180
332874919,148934451
332874919,253718575
332874919,180186958
332874919,315640093
332874919,425138355
233723319,474414923
233723319,134578443
332874919,134929776
332874919,331982628
332874919,283169925
233723319,419699543
233723319,650444789
332874919,66838194
233723319,158547979
26770179,206376170
26770179,22531189
26770179,7713259
26770179,311694
43612669,49605320
233723319,355345172
26770179,197594097
26770179,122807730
26770179,143917783
76676939,79230460
76676939,30772898
76676939,197594097
76676939,272182892
233723319,4936517
332874919,365188702
332874919,121173699
233723319,204997806
233723319,554730641
332874919,130654781
332874919,51905681
76676939,394874169
76676939,87305502
233723319,662031580
233723319,106851263
332874919,270893102
332874919,7151720
332874919,9014598
332874919,679445900
332874919,326259784
332874919,119872152
332874919,563904322
332874919,211277380
332874919,270109572
26770179,123207833
26770179,145344090
26770179,303081644
26770179,226965032
26770179,228031498
26770179,344213286
332874919,15673301
26770179,658705910
26770179,356025819
233723319,691450275
233723319,388313110
233723319,543374168
233723319,395178243
233723319,87739887
332874919,39615846
332874919,106440859
233723319,35111618
26770179,129457491
332874919,129436748
233723319,395319068
26770179,405157002
332874919,134111739
332874919,459485068
332874919,64818235
332874919,675312856
332874919,57258038
26770179,25230197
26770179,115074331
233723319,91751052
233723319,8622700
332874919,48833734
332874919,597467443
233723319,106737959
233723319,103646747
332874919,410866909
26770179,119589724
26770179,21469187
26770179,77089051
26770179,21417849
332874919,61665314
332874919,33758862
332874919,689243559
332874919,674319133
332874919,6007406
233723319,235134899
332874919,679455825
332874919,102364320
332874919,27563906
332874919,680403516
332874919,635959953
332874919,366363191
26770179,33196911
26770179,19687562
26770179,51905681
26770179,296142720
26770179,217719483
332874919,2237286
332874919,65803396
332874919,4927102
332874919,528093429
26770179,34361507
26770179,689985380
332874919,689331349
332874919,138122283
332874919,36130020
332874919,109076468
316761359,666953012
233723319,4488919
332874919,83960471
332874919,688189783
332874919,113390191
332874919,691388614
332874919,89770532
332874919,9543129
233723319,108706811
394874169,77089051
394874169,53140121
332874919,289788962
332874919,392467406
233723319,659317037
332874919,88007530
316761359,154051675
233723319,328141217
233723319,29805238
332874919,201759703
26770179,6567974
26770179,174801262
26770179,217084634
26770179,4801415
26770179,111875584
26770179,694137685
233723319,205987877
233723319,694137685
233723319,3837400
332874919,1922768
332874919,26165591
332874919,351709339
233723319,667248172
233723319,142252547
233723319,341916298
332874919,3837400
332874919,60998061
233723319,8326986
233723319,16424795
233723319,125309991
233723319,130633606
233723319,383978931
233723319,69634653
332874919,228984018
233723319,268524760
332874919,543216680
332874919,388275047
233723319,686119038
332874919,69967478
233723319,70414967
233723319,13595922
233723319,193119107
332874919,327964319
332874919,20089888
332874919,608068541
233723319,76085570
332874919,135626641
332874919,636640971
332874919,704517689
332874919,667248172
332874919,136226151
316761359,227480409
332874919,357133515
332874919,95399918
332874919,450873517
332874919,449430627
233723319,171256488
233723319,47169465
332874919,418395815
332874919,298672565
332874919,685098052
233723319,261598860
233723319,697761716
233723319,438809123
233723319,208539246
332874919,298831518
316761359,667248172
332874919,285125992
332874919,513987320
332874919,48577536
394874169,54425632
332874919,10280902
332874919,25332115
332874919,174488293
332874919,105530612
31802629,641488831
332874919,28962600
233723319,32090772
233723319,212437588
332874919,672677320
233723319,21685723
332874919,383978931
233723319,27516711
233723319,449430627
332874919,196775377
332874919,165153857
332874919,449911372
332874919,704769840
233723319,716064566
233723319,113399644
233723319,704769840
233723319,689149888
233723319,419578802
233723319,708410237
233723319,84661168
233723319,386544795
134092149,4436818
134092149,304180812
134092149,712268952
332874919,472577255
332874919,328423518
332874919,78835537
233723319,510635860
332874919,35794248
332874919,28168906
332874919,718577508
332874919,590457777
332874919,280178724
332874919,696238628
233723319,652606705
332874919,2475519
134092149,715040222
332874919,688419752
233723319,282589132
332874919,520730218
233723319,38864121
233723319,352283840
332874919,12149677
332874919,724193462
233723319,285024912
233723319,161795986
332874919,724919360
233723319,671643724
13441509,120292892
332874919,55111128
332874919,96666840
233723319,280178724
134092149,285586032
332874919,49446820
332874919,718627869
94870114,354438508
26770179,102866445
26770179,691730715
26770179,8402502
26770179,115324256
26770179,113379936
26770179,288449174
26770179,314129708
26770179,71784460
26770179,29514024
26770179,650249532
676290124,141227213
26770179,300973344
26770179,273401407
26770179,686792322
26770179,4276704
26770179,21108858
676290124,20690216
26770179,136102383
26770179,122493928
26770179,18728370
317672001,404015311
94870114,122399877
317672001,686000058
317672001,236692931
26770179,35794248
26770179,12312578
26770179,181977646
26770179,201407137
94870114,111386672
94870114,13284405
317672001,99346127
219032011,19018914
219032011,623716250
317672001,177138695
219032011,285586032
26770179,449266571
219032011,36875504
219032011,15873627
317672001,609470507
7026085,15682047
7026085,133074519
7026085,193293043
7026085,602972028
7026085,45114564
7026085,494683
7026085,100385560
7026085,213933357
7026085,110487523
7026085,96558064
7026085,2705199
7026085,244920378
7026085,144472128
7026085,108211228
7026085,101068175
7026085,127147752
7026085,40222690
7026085,177359870
7026085,91261796
7026085,175075996
7026085,418395815
7026085,117925588
7026085,125861924
7026085,988579
7026085,344992319
7026085,28502429
7026085,87777270
7026085,392733349
7026085,30222009
7026085,16161623
7026085,173387200
7026085,135006212
235805525,503974066
235805525,198259044
235805525,219622851
7026085,42335404
7026085,206021761
7026085,475882585
235805525,28095810
235805525,198949435
235805525,124440380
7026085,116345293
7026085,9923182
7026085,523373
235805525,148984803
235805525,137567123
7026085,172503500
235805525,238966032
235805525,105117252
7026085,11756517
235805525,635154720
235805525,50030679
235805525,611477039
235805525,590050076
235805525,651707473
7026085,638338553
235805525,26860445
7026085,21354098
7026085,301920604
7026085,3062163
7026085,122817238
7026085,214325082
7026085,129186153
7026085,83872598
7026085,395974151
7026085,115972566
7026085,116940166
7026085,206585118
7026085,376505896
7026085,342632516
7026085,172783511
7026085,526042378
7026085,372036200
195738265,480480543
7026085,657075494
235805525,20351771
235805525,252613817
7026085,651707473
235805525,424907406
235805525,238048666
235805525,653943849
7026085,45575282
7026085,218310796
7026085,211788873
235805525,169707655
235805525,287952194
7026085,205515821
235805525,508633048
235805525,4289958
235805525,240815692
7026085,445045029
7026085,311694
235805525,172783511
235805525,656221573
235805525,643142499
235805525,395491284
235805525,655886697
7026085,594639144
7026085,95387932
235805525,610648751
235805525,56877715
235805525,473398860
7026085,82879473
235805525,172163034
235805525,331982628
235805525,398906767
7026085,175715870
7026085,100735033
7026085,133380326
235805525,111375382
7026085,121041772
235805525,157388371
235805525,88971967
235805525,392733349
235805525,188192772
235805525,589459855
235805525,300401477
235805525,133333527
235805525,8948443
235805525,393360753
235805525,660894973
235805525,656864833
235805525,67366408
235805525,135006212
235805525,326977791
235805525,68150174
7026085,110474531
7026085,6062281
235805525,51302309
7026085,95695393
7026085,92397841
235805525,182410331
235805525,437511850
235805525,161282878
235805525,2705199
235805525,2812488
235805525,153213734
235805525,298620294
235805525,349559516
235805525,634839158
235805525,14423870
235805525,169393315
235805525,453143383
235805525,35843885
235805525,18237950
235805525,642032257
235805525,223294277
85304245,6822469
7026085,188192772
7026085,333615614
235805525,47567786
235805525,648717194
235805525,206944253
7026085,558175008
7026085,307670714
235805525,98289318
235805525,100099334
235805525,379926512
235805525,657383579
7026085,89047
7026085,339861477
7026085,121993355
7026085,73421430
235805525,185545138
7026085,1919915
7026085,172367466
7026085,44244623
7026085,536291715
235805525,4081503
235805525,526748801
235805525,197063575
7026085,133333527
7026085,612597926
235805525,307365564
235805525,88975754
7026085,206743841
235805525,210850094
7026085,138958619
7026085,141054344
235805525,658372073
7026085,163603876
7026085,44879064
235805525,87589775
235805525,56079037
235805525,588592691
235805525,601082831
7026085,160387724
7026085,195776367
235805525,10279172
235805525,326068835
235805525,6062302
235805525,119195804
7026085,124023987
19759105,394874169
7026085,12546376
7026085,55715743
7026085,54582623
7026085,2654639
235805525,556560681
235805525,124866979
235805525,370414130
235805525,136799593
235805525,289135245
7026085,661291766
235805525,26628401
7026085,206967711
235805525,200864979
7026085,694560
7026085,100850224
7026085,238038
235805525,125768955
235805525,38445312
7026085,182211377
235805525,651084629
235805525,659003505
235805525,663184762
235805525,82105286
7026085,62671652
19759105,658712365
7026085,4023672
7026085,14148072
235805525,392467406
235805525,10505090
7026085,70880286
7026085,12069689
235805525,303543751
235805525,74020400
235805525,166891055
235805525,344497635
235805525,67331924
235805525,55182404
7026085,39731675
235805525,212791079
235805525,582320646
235805525,149319662
7026085,88007530
7026085,582046397
235805525,242182782
235805525,66666050
235805525,453360485
235805525,417344951
81466715,7821743
116340115,605097507
235805525,271519548
235805525,51905681
7026085,227483708
235805525,26384981
7026085,50239316
7026085,525624271
7026085,203434943
235805525,654630759
19759105,174801262
7026085,2223259
7026085,7045674
235805525,425892947
235805525,9041064
235805525,351582974
235805525,122994299
7026085,2626697
235805525,266709825
235805525,394874169
235805525,202397351
235805525,671354494
235805525,28873113
7026085,307012058
7026085,1064739
7026085,70595341
7026085,30897063
235805525,85619354
7026085,670219982
235805525,448801328
7026085,6398722
81466715,215981127
81466715,80795304
7026085,123529138
7026085,215689790
235805525,1314710
7026085,223294277
235805525,636185433
235805525,201629391
235805525,212726674
235805525,608981368
235805525,210250559
7026085,3634491
7026085,95548705
235805525,20669363
235805525,239872415
7026085,334423046
235805525,179814005
235805525,672605262
235805525,312195183
235805525,29013914
235805525,600864453
7026085,353563081
7026085,223239385
7026085,13935649
19759105,67121237
7026085,29601442
7026085,115147248
235805525,183494948
7026085,220290371
7026085,597913188
7026085,147305700
7026085,21429443
235805525,29321149
235805525,334730402
235805525,76081990
235805525,79230460
235805525,671713824
7026085,283167015
235805525,187089085
7026085,216505889
7026085,29359182
7026085,166805567
235805525,672842436
7026085,93032167
7026085,131035
7026085,74531425
235805525,287689524
235805525,209555821
235805525,365828901
7026085,149319662
235805525,341858773
235805525,677743885
19759105,589534969
7026085,650444789
7026085,132006027
7026085,139580431
7026085,445068834
7026085,310466022
235805525,78781097
7026085,202397351
235805525,145509896
235805525,285665488
7026085,24403555
7026085,675509409
7026085,8569973
7026085,33786017
235805525,25918840
235805525,58158122
7026085,4681424
7026085,56729921
235805525,6641437
235805525,409341706
235805525,270060490
7026085,395178243
235805525,97793875
235805525,27692220
7026085,104409812
7026085,130783633
7026085,9354911
7026085,101266592
7026085,597956227
235805525,544269600
235805525,679445900
235805525,112515406
235805525,673433174
7026085,175355228
328144965,117619946
7026085,99731393
7026085,195005
7026085,622536435
235805525,129110988
235805525,103153461
235805525,148833464
235805525,126232574
7026085,656741299
7026085,419289579
7026085,681209685
7026085,204997806
7026085,250581366
7026085,13310667
55447695,661841644
235805525,276260948
235805525,85178207
55447695,23146254
7026085,205981904
55447695,24403555
235805525,10734155
7026085,113384569
7026085,114933314
7026085,83960471
7026085,131680760
7026085,126878812
7026085,417654726
235805525,139875497
235805525,654696992
235805525,678743194
235805525,2875231
235805525,684351850
7026085,110827308
7026085,603472201
235805525,669027264
7026085,41502342
235805525,134929776
235805525,672677320
7026085,82029229
7026085,639620
235805525,641472456
235805525,283680221
235805525,215876075
7026085,52169646
235805525,168694897
7026085,4606458
7026085,334115759
7026085,655532430
12718065,146191656
12718065,113708929
235805525,671814653
235805525,326024715
235805525,347757919
235805525,519644407
7026085,164178915
7026085,109200943
235805525,126116022
235805525,80699698
14965155,668988390
7026085,635959953
219807155,469052809
7026085,76060744
7026085,152377271
7026085,384735320
7026085,53783302
235805525,164412310
235805525,372434528
235805525,223555125
7026085,9226769
235805525,308722449
235805525,105268592
235805525,104449076
7026085,652137489
235805525,115741351
235805525,187707216
235805525,171327668
235805525,503098919
7026085,692293715
235805525,17551020
235805525,689243559
235805525,7638784
7026085,47567786
7026085,42244724
7026085,208539246
235805525,652137489
235805525,404638219
7026085,286800205
7026085,108706811
26207405,120385419
7026085,18279817
7026085,83599400
69044725,351997955
69044725,20089888
7026085,20615677
7026085,308744644
7026085,684364303
7026085,188321352
7026085,646384225
235805525,684364303
7026085,213180347
7026085,39232410
7026085,537814878
7026085,688217573
7026085,675312856
7026085,65208342
7026085,159327251
7026085,119278373
235805525,90643876
7026085,667248172
235805525,441789867
7026085,646031332
235805525,188321352
7026085,178454741
7026085,5772609
7026085,62082500
7026085,10865352
235805525,142252547
235805525,88007530
235805525,59320466
235805525,81968565
94870114,187802199
235805525,137258533
235805525,16388472
235805525,283831571
235805525,335990739
235805525,177204596
235805525,41965754
235805525,56392493
235805525,93671536
235805525,82695173
131319485,282589132
235805525,703713648
425138355,718616437
425138355,304180812
425138355,636715660
94870114,103504561
94870114,183447978
94870114,87074403
94870114,86423241
94870114,459907002
94870114,499160200
94870114,636715660
7026085,636715660
55559375,113960358
7026085,112515406
55559375,541829771
7026085,181895350
7026085,3419268
94870114,304836003
55559375,545899006
94870114,198585388
94870114,96008378
7026085,162421312
5069275,152648864
183563096,2654639
134189646,241257615
134189646,652606705
359524316,338140438
359524316,23062791
359524316,335797999
359524316,462231196
359524316,589027952
359524316,18237950
359524316,651207801
359524316,796435
8678736,271862343
3380836,2705199
3380836,211997865
359524316,59771699
359524316,169707655
134189646,127633594
359524316,202684087
134189646,218310796
359524316,85802573
359524316,148937925
359524316,337640230
359524316,13867345
3380836,214325082
3380836,13555245
359524316,43699823
359524316,370642254
134189646,338140438
8678736,113379936
8678736,437247357
49978896,21346375
134189646,205156730
134189646,659301155
134189646,359653166
134189646,65076617
3380836,149319662
134189646,235552255
134189646,603393347
134189646,197062328
8678736,424907406
134189646,6536551
8678736,22456720
3380836,208439842
3380836,677743885
7121856,1310708
7121856,87337168
117270766,30772898
117619946,394874169
133601216,104409812
7121856,204997806
7121856,87074403
7121856,37142582
7121856,143921691
7121856,680889381
7121856,427775610
7121856,134791690
453555776,96832123
7121856,145347976
7121856,107599042
7121856,173735964
7121856,261598860
7121856,107390267
134189646,105530612
57887336,135671577
359030456,51415197
117619946,267039318
117619946,343309380
5945416,164633342
5945416,221374763
11330686,117619946
117270766,303081644
112490216,368564860
117619946,21291248
8678736,77089051
20690216,508378825
11263826,143124274
3115846,79230460
618615476,430080643
273252946,146544064
273252946,613029677
68486686,189424464
517242736,129850865
273252946,9559371
20690216,713917574
22784329,31388184
112490216,79023829
112490216,25776382
165248363,54425632
165248363,44603205
165248363,458953174
20690216,175092822
20690216,52347752
165248363,270715284
165248363,12149677
3390399,7821743
165248363,76765339
165248363,96008378
71811722,729749337
71811722,223962180
71811722,355523080
71811722,23442417
71811722,30403740
71811722,718627869
71811722,724241312
71811722,488246291
71811722,225604173
71811722,606261841
71811722,5772609
20890459,661395490
77544468,62671652
77544468,692091442
77544468,116714769
77544468,44603205
24018514,2343054
20890459,667248172
122960459,122493928
122960459,100468346
122960459,280553791
274570583,87091860
367802419,724241312
274570583,68880410
68486686,716064566
68486686,117846503
68486686,613029677
68486686,110487523
24018514,568406982
445666464,27286983
274570583,225604173
43612669,668390839
309608641,110022333
309608641,66935286
309608641,26740422
309608641,600159420
309608641,68282700
309608641,182231799
309608641,703161372
9468643,14559882
309608641,112348732
309608641,103607870
309608641,234089685
309608641,220485536
309608641,595975328
309608641,211468737
309608641,724241312
309608641,241447579
309608641,136226151
309608641,674851884
309608641,70622786
