"tmpID","ResidenceHHGenderDescription","EthnicDescription","BroadEthnicGroupings","PresenceOfChildrenCode","ISPSA","HomeOwnerRenter","MosaicZ4","MedianEducationYears","NetWorth","Investor","BusinessOwner","Education","OccupationIndustry","HorseOwner","CatOwner","DogOwner","OtherPetOwner","HomeOffice","BookBuyerInHome","UpscaleBuyerInHome","BuyerofAntiquesinHousehold","BuyerofArtinHousehold","GeneralCollectorinHousehold","BooksAudioReadinginHousehold","ComputerOwnerInHome"
397,"Mixed Gender Household","German","English/Welsh","Not Likely to have a child",8,"Likely Renter","",14,"","Yes","","Grad Degree - Likely","Management","","","","","","","","","","","","Yes"
2701,"Female Only Household","Swedish","English/Welsh","Known Data",NA,"Likely Renter","",15,"$5000-9999","","","Grad Degree - Likely","Unknown","","","","","Yes","2 book purchases in home","","","","","","Yes"
131,"Mixed Gender Household","English/Welsh","English/Welsh","",4,"Likely Renter","Aging of Aquarius",12,"$100000-249999","","","HS Diploma - Extremely Likely","Unknown","","","","Yes","","1 book purchase in home ","2 upscale merchandise purchases","","Yes","Yes","","Yes"
976,"Mixed Gender Household","English/Welsh","Likely Af-Am (Modeled)","Modeled Not as Likely to have a child",7,"Likely Homeowner","",15,"$50000-99999","Yes","","Unknown","Unknown","","Yes","","","Yes","","","","","Yes","","Yes"
5909,"Mixed Gender Household","English/Welsh","English/Welsh","Known Data",8,"Likely Homeowner","",13,"","Yes","","Bach Degree - Extremely Likely","Unknown","","","","Yes","Yes","6 book purchases in home","","","","Yes","","Unknown"
1891,"Mixed Gender Household","German","Scots","Not Likely to have a child",7,"Likely Homeowner","Rooted Flower Power",16,"$100000-249999","","","Bach Degree - Extremely Likely","Unknown","","Yes","","","","4 book purchases in home","","","","Yes","","Unknown"
5192,"Male Only Household","Austrian","English/Welsh","Not Likely to have a child",8,"Likely Homeowner","",16,"","Yes","","Some College -Extremely Likely","Unknown","","","","","Yes","","","","","Yes","","Yes"
2066,"Female Only Household","German","German","Known Data",9,"Likely Homeowner","Aging of Aquarius",13,"$250000-499999","Yes","","Unknown","Skilled Trades","","Yes","","","","","","","","","","Unknown"
779,"Mixed Gender Household","Scots","Irish","Known Data",6,"Likely Homeowner","",16,"$250000-499999","Yes","","Unknown","Clerical/Office","","","","Yes","","","","","","","","Unknown"
1344,"Female Only Household","English/Welsh","Likely Af-Am (Modeled)","Not Likely to have a child",8,"Likely Homeowner","",12,"$50000-99999","","","Grad Degree - Extremely Likely","Medical","","","","Yes","Yes","","","","Yes","Yes","","Yes"
3830,"Female Only Household","Scots","German","Not Likely to have a child",9,"Likely Homeowner","",14,"$50000-99999","","","Some College - Likely","Unknown","","","","","","","","","","","","Unknown"
622,"Mixed Gender Household","English/Welsh","","Not Likely to have a child",8,"Likely Homeowner","",14,"$10000-24999","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","","1 book purchase in home ","","","","Yes","","Unknown"
3345,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",7,"Likely Homeowner","",15,"$50000-99999","Yes","","Grad Degree - Likely","Skilled Trades","","","","","","1 book purchase in home ","","","","","","Yes"
3957,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",1,"Likely Homeowner","No Place like Home",15,"$100000-249999","Yes","","HS Diploma - Extremely Likely","Medical","","","Yes","","","3 book purchases in home","","","Yes","Yes","","Unknown"
4223,"Male Only Household","Danish","Greek","Known Data",7,"Likely Homeowner","",12,"$250000-499999","","","HS Diploma - Extremely Likely","Management","","","Yes","Yes","","","","","","","","Yes"
2783,"Mixed Gender Household","Swedish","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",12,"$50000-99999","Yes","","Unknown","Clerical/Office","","","","","","","","","Yes","","","Yes"
4723,"Mixed Gender Household","German","English/Welsh","Known Data",8,"Likely Homeowner","",14,"$25000-49999","","","Grad Degree - Extremely Likely","Other","","Yes","","","Yes","","1 upscale merchandise purchase ","","","","","Unknown"
4069,"Mixed Gender Household","German","Indian/Hindu","Not Likely to have a child",8,"","",16,"$50000-99999","Yes","","Grad Degree - Likely","Medical","","","","","","","","","","","","Yes"
4095,"Female Only Household","English/Welsh","English/Welsh","Known Data",8,"Likely Homeowner","",17,"$100000-249999","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","Yes","3 book purchases in home","","","","","","Unknown"
2275,"Mixed Gender Household","French","German","Known Data",8,"","",15,"","Yes","","Some College - Likely","Unknown","","","","","","1 book purchase in home ","","","Yes","","","Yes"
1162,"Mixed Gender Household","English/Welsh","German","Not Likely to have a child",7,"Likely Homeowner","",15,"","","","Some College - Likely","Management","","","","","","","","","","","","Yes"
1536,"Female Only Household","German","Swedish","Modeled Not as Likely to have a child",9,"Likely Homeowner","",13,"$499999+","Yes","","Grad Degree - Extremely Likely","Other","","","","","Yes","","1 upscale merchandise purchase ","","","","","Unknown"
3022,"Female Only Household","German","Scots","Known Data",NA,"Likely Homeowner","",16,"","","","Bach Degree - Likely","Unknown","","","","","Yes","","","","Yes","Yes","","Unknown"
5259,"Mixed Gender Household","Hispanic","Likely Af-Am (Modeled)","Modeled Likely to have a child",6,"Likely Homeowner","",13,"$50000-99999","","","Some College -Extremely Likely","Other","","","Yes","","","1 book purchase in home ","","","","","","Yes"
5543,"Female Only Household","Likely Af-Am (Modeled)","Austrian","Not Likely to have a child",7,"Likely Renter","",15,"$250000-499999","","","HS Diploma - Extremely Likely","Medical","","","Yes","","","2 book purchases in home","","","Yes","Yes","","Yes"
1477,"Mixed Gender Household","Dutch (Netherlands)","English/Welsh","Modeled Not as Likely to have a child",6,"Likely Homeowner","",16,"$100000-249999","Yes","","Some College - Likely","Unknown","","","","","","","","","","","","Yes"
5584,"Mixed Gender Household","English/Welsh","Scots","",8,"Likely Homeowner","",15,"$100000-249999","Yes","","Some College -Extremely Likely","Financial Services","","","","","Yes","","","","Yes","Yes","","Yes"
1413,"Mixed Gender Household","English/Welsh","Scots","Not Likely to have a child",9,"Likely Homeowner","",13,"$250000-499999","","","Some College - Likely","Unknown","","","","","","","1 upscale merchandise purchase ","","","","","Yes"
3906,"Mixed Gender Household","Irish","English/Welsh","Not Likely to have a child",7,"Likely Homeowner","",12,"$50000-99999","Yes","","HS Diploma - Extremely Likely","Skilled Trades","","","","","","","","","","","","Yes"
549,"Male Only Household","Swedish","English/Welsh","Known Data",8,"Likely Homeowner","",14,"","","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
5095,"Female Only Household","Dutch (Netherlands)","English/Welsh","Not Likely to have a child",8,"Likely Renter","",16,"$10000-24999","","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","Yes","Yes","","Yes"
4640,"Mixed Gender Household","German","English/Welsh","Not Likely to have a child",8,"Likely Renter","",15,"","Yes","","Unknown","Medical","","","","","","4 book purchases in home","","","","","","Yes"
4225,"Mixed Gender Household","English/Welsh","English/Welsh","Modeled Not as Likely to have a child",5,"Likely Homeowner","Unspoiled Splendor",13,"$100000-249999","","","Grad Degree - Extremely Likely","Medical","","","","","","","","","","","","Yes"
3698,"Mixed Gender Household","","Likely Af-Am (Modeled)","Known Data",8,"Likely Homeowner","",16,"$100000-249999","","","Grad Degree - Extremely Likely","Skilled Trades","","","","","","2 book purchases in home","","","","Yes","","Yes"
5214,"Mixed Gender Household","Korean","English/Welsh","Not Likely to have a child",5,"Likely Homeowner","",12,"$25000-49999","Yes","","Grad Degree - Extremely Likely","Unknown","","","","Yes","","","","","","","","Yes"
4832,"Male Only Household","Irish","English/Welsh","Modeled Likely to have a child",8,"Likely Homeowner","Rooted Flower Power",12,"$25000-49999","Yes","","Grad Degree - Likely","Management","","","","Yes","","","","","Yes","Yes","","Yes"
4751,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",8,"Likely Homeowner","",13,"$25000-49999","","","Some College - Likely","Unknown","","","","","Yes","2 book purchases in home","","","Yes","","","Unknown"
722,"Mixed Gender Household","Likely Af-Am (Modeled)","Likely Af-Am (Modeled)","Not Likely to have a child",9,"Likely Homeowner","Generational Soup",16,"$250000-499999","","","Unknown","Unknown","","","","","","4 book purchases in home","","","","","","Yes"
5639,"Mixed Gender Household","English/Welsh","","Not Likely to have a child",8,"Likely Renter","",13,"$50000-99999","Yes","","Some College - Likely","Unknown","","","","","","4 book purchases in home","","","","","","Unknown"
1815,"Mixed Gender Household","English/Welsh","Irish","Not Likely to have a child",7,"","",15,"","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","Yes","","","Yes"
5219,"Mixed Gender Household","Likely Af-Am (Modeled)","Scots","Modeled Likely to have a child",3,"","",15,"","","","Less than HS Diploma - Likely","Unknown","","","","","Yes","1 book purchase in home ","","","","","","Yes"
5804,"Mixed Gender Household","Likely Af-Am (Modeled)","Hungarian","",5,"Likely Homeowner","",13,"$100000-249999","","","HS Diploma - Extremely Likely","Unknown","","","","","","4 book purchases in home","","","","Yes","","Unknown"
4692,"Mixed Gender Household","Scots","English/Welsh","Not Likely to have a child",7,"Likely Homeowner","",16,"$100000-249999","","","Bach Degree - Extremely Likely","Financial Services","","","","","","2 book purchases in home","","","","Yes","","Unknown"
2181,"Mixed Gender Household","English/Welsh","Scots","Known Data",9,"Likely Homeowner","",17,"$250000-499999","","","Unknown","Unknown","","","","","Yes","3 book purchases in home","","","","Yes","","Yes"
742,"Male Only Household","","English/Welsh","Modeled Likely to have a child",7,"Likely Homeowner","",13,"","","","Bach Degree - Likely","Clerical/Office","","","","","","","","","Yes","Yes","","Yes"
330,"Mixed Gender Household","English/Welsh","","Known Data",8,"Likely Homeowner","",12,"","Yes","","Unknown","Unknown","","","","","","1 book purchase in home ","","","","","","Unknown"
3916,"Mixed Gender Household","English/Welsh","English/Welsh","Modeled Not as Likely to have a child",6,"Likely Homeowner","Aging in Place",14,"$250000-499999","","","Unknown","Financial Services","","","Yes","","","","","","","","","Unknown"
5769,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","Aging of Aquarius",17,"$25000-49999","Yes","","HS Diploma - Extremely Likely","Unknown","","","","","","2 book purchases in home","","","","Yes","","Unknown"
1793,"Mixed Gender Household","English/Welsh","German","Not Likely to have a child",8,"Likely Homeowner","",13,"$100000-249999","Yes","","Some College - Likely","Unknown","Yes","","","","","","","","Yes","Yes","","Yes"
113,"Mixed Gender Household","English/Welsh","Scots","",7,"Likely Renter","Silver Sophisticates",16,"$250000-499999","Yes","","Bach Degree - Extremely Likely","Other","","Yes","","","","","","","","","","Yes"
1582,"Mixed Gender Household","German","Scots","Modeled Not as Likely to have a child",9,"Likely Homeowner","",12,"$50000-99999","","","Bach Degree - Likely","Maintenance Services","","","Yes","","Yes","1 book purchase in home ","","","","","","Unknown"
4233,"Mixed Gender Household","German","","Not Likely to have a child",9,"Likely Homeowner","Picture Perfect Families",15,"$50000-99999","","","Grad Degree - Extremely Likely","Unknown","","","","","","2 book purchases in home","","","","","","Yes"
2082,"Mixed Gender Household","English/Welsh","German","Not Likely to have a child",7,"Likely Homeowner","",14,"$100000-249999","","","HS Diploma - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
5409,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",6,"Likely Homeowner","No Place like Home",12,"$50000-99999","","Yes","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
4342,"Mixed Gender Household","","Likely Af-Am (Modeled)","Not Likely to have a child",9,"Likely Homeowner","",12,"$100000-249999","","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
58,"Mixed Gender Household","English/Welsh","Likely Af-Am (Modeled)","Not Likely to have a child",8,"Likely Homeowner","",15,"","","","Some College - Likely","Unknown","","","","","","","","","","","","Unknown"
700,"Mixed Gender Household","","French","Known Data",8,"Likely Homeowner","",12,"$100000-249999","","","Bach Degree - Likely","Unknown","","","","","","2 book purchases in home","","","","","","Unknown"
3699,"Mixed Gender Household","German","German","Not Likely to have a child",7,"Likely Renter","",13,"$10000-24999","","Yes","Some College - Likely","Management","","","Yes","","","","","","","","","Unknown"
1952,"Mixed Gender Household","English/Welsh","Likely Af-Am (Modeled)","Known Data",9,"","",16,"","","","Bach Degree - Extremely Likely","Unknown","","","Yes","","Yes","","","","Yes","","","Yes"
303,"Mixed Gender Household","","Polish","Known Data",9,"Likely Homeowner","",12,"$50000-99999","","","Bach Degree - Extremely Likely","Computer Professional","","","Yes","","","","","","","Yes","","Yes"
396,"Mixed Gender Household","Italian","Norwegian","Not Likely to have a child",8,"Likely Renter","",13,"$100000-249999","","","Grad Degree - Likely","Manufacturing","","","","","","2 book purchases in home","","","","","","Yes"
4192,"Mixed Gender Household","German","German","Modeled Not as Likely to have a child",9,"Likely Homeowner","",16,"$499999+","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","","3 book purchases in home","","","Yes","Yes","","Yes"
5628,"Mixed Gender Household","German","English/Welsh","Not Likely to have a child",6,"Likely Renter","",14,"","","","HS Diploma - Likely","Medical","","","Yes","","","","","","","","","Yes"
4227,"Mixed Gender Household","German","Scots","Not Likely to have a child",8,"Likely Homeowner","",15,"$5000-9999","","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
4082,"Mixed Gender Household","Dutch (Netherlands)","","Not Likely to have a child",9,"Likely Homeowner","",13,"$100000-249999","Yes","","Grad Degree - Extremely Likely","Management","","","Yes","","","2 book purchases in home","","","Yes","Yes","","Yes"
1485,"Female Only Household","English/Welsh","English/Welsh","Not Likely to have a child",4,"Likely Homeowner","",12,"$250000-499999","","","HS Diploma - Extremely Likely","Unknown","","","","","Yes","","","","","","","Yes"
982,"Mixed Gender Household","English/Welsh","Scots","Known Data",7,"Likely Homeowner","",16,"$50000-99999","","","Unknown","Unknown","","","","","Yes","1 book purchase in home ","","","Yes","Yes","","Yes"
59,"Mixed Gender Household","English/Welsh","German","Not Likely to have a child",9,"","Reaping Rewards",16,"","","","Bach Degree - Extremely Likely","Unknown","","","","","","3 book purchases in home","1 upscale merchandise purchase ","","","","","Yes"
1411,"Mixed Gender Household","Likely Af-Am (Modeled)","English/Welsh","Not Likely to have a child",8,"Likely Homeowner","",15,"$25000-49999","Yes","","Unknown","Unknown","","","","","","4 book purchases in home","","","","","","Yes"
4167,"Mixed Gender Household","English/Welsh","English/Welsh","Modeled Likely to have a child",9,"Likely Homeowner","",16,"$250000-499999","","","Grad Degree - Likely","Unknown","","","","","","","","","","","","Yes"
487,"Mixed Gender Household","Hispanic","English/Welsh","Known Data",3,"Likely Homeowner","No Place like Home",16,"","Yes","","Some College -Extremely Likely","Management","","","Yes","","","","","","","Yes","","Yes"
1776,"Male Only Household","Indian/Hindu","Italian","Modeled Not as Likely to have a child",9,"Likely Homeowner","",15,"","Yes","Yes","Grad Degree - Likely","Unknown","","","","","Yes","1 book purchase in home ","","","","","","Yes"
5289,"Female Only Household","German","Scots","Known Data",2,"Likely Homeowner","",16,"$50000-99999","Yes","","Bach Degree - Extremely Likely","Unknown","Yes","","","","","","","","","","","Unknown"
5825,"Mixed Gender Household","English/Welsh","German","Known Data",6,"Likely Homeowner","Reaping Rewards",15,"$50000-99999","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","","","1 upscale merchandise purchase ","","","","","Yes"
1268,"Male Only Household","Arab","Indian/Hindu","Not Likely to have a child",8,"Likely Homeowner","",14,"$100000-249999","","","Grad Degree - Likely","Unknown","","","Yes","","","","","","","","","Yes"
4760,"Mixed Gender Household","Likely Af-Am (Modeled)","Swedish","Not Likely to have a child",6,"Likely Homeowner","Silver Sophisticates",14,"","Yes","","HS Diploma - Extremely Likely","Financial Services","","","","","Yes","","","","Yes","Yes","","Yes"
1987,"Female Only Household","English/Welsh","English/Welsh","Not Likely to have a child",6,"Likely Homeowner","",12,"$250000-499999","","","Some College -Extremely Likely","Management","","","","","","2 book purchases in home","","","","","","Yes"
4274,"Mixed Gender Household","English/Welsh","German","Modeled Likely to have a child",7,"Likely Homeowner","",17,"$50000-99999","Yes","","Grad Degree - Extremely Likely","Education","","","","","","1 book purchase in home ","","","","","","Yes"
3771,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",15,"","","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","Yes","","Unknown"
4191,"Mixed Gender Household","English/Welsh","English/Welsh","Known Data",8,"Likely Homeowner","",15,"","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","Yes","1 book purchase in home ","","","","","","Yes"
4103,"Mixed Gender Household","English/Welsh","English/Welsh","Modeled Not as Likely to have a child",7,"Likely Renter","",15,"$25000-49999","","","Grad Degree - Likely","Unknown","","","","","","","","","","Yes","","Unknown"
138,"Mixed Gender Household","English/Welsh","German","Known Data",7,"Likely Homeowner","",15,"$50000-99999","","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","","Yes","","Yes"
195,"Mixed Gender Household","English/Welsh","English/Welsh","Known Data",8,"Likely Homeowner","",15,"$250000-499999","","","Bach Degree - Likely","Medical","","","","","","","","","","","","Yes"
5553,"Mixed Gender Household","Irish","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",15,"$499999+","","","Grad Degree - Extremely Likely","Military","","","","","","","","","","","","Unknown"
3159,"Female Only Household","English/Welsh","English/Welsh","Not Likely to have a child",1,"Likely Homeowner","",12,"$25000-49999","","","Some College - Likely","Unknown","","","","","","","","","","Yes","","Yes"
1378,"Mixed Gender Household","English/Welsh","Hispanic","Known Data",0,"Likely Homeowner","",15,"","","","Some College - Likely","Unknown","","","","","Yes","","","","","","","Yes"
2193,"Female Only Household","Likely Af-Am (Modeled)","Austrian","Known Data",0,"Likely Homeowner","",12,"$100000-249999","Yes","","Some College - Likely","Unknown","","","","","Yes","","","","","","","Yes"
2068,"Mixed Gender Household","Scots","Scots","Known Data",8,"Likely Homeowner","",13,"$25000-49999","","","Bach Degree - Likely","Unknown","","","Yes","","","","","","","","","Unknown"
743,"Mixed Gender Household","Bulgarian","Irish","Not Likely to have a child",8,"Likely Homeowner","",13,"$50000-99999","","","Unknown","Other","","","","","Yes","1 book purchase in home ","","","","","","Yes"
3255,"Mixed Gender Household","Dutch (Netherlands)","English/Welsh","Known Data",6,"Likely Homeowner","",15,"$250000-499999","Yes","","HS Diploma - Extremely Likely","Unknown","","","","Yes","","","","","","","","Unknown"
340,"Mixed Gender Household","German","German","Known Data",7,"Likely Renter","",17,"$25000-49999","Yes","","Bach Degree - Extremely Likely","Management","","","","Yes","","","","","Yes","","","Yes"
3205,"Female Only Household","English/Welsh","Likely Af-Am (Modeled)","Known Data",7,"Likely Homeowner","",16,"$50000-99999","","","Some College -Extremely Likely","Clerical/Office","","","","","","1 book purchase in home ","","","","","","Yes"
472,"Mixed Gender Household","Laotian","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",16,"$250000-499999","Yes","","Bach Degree - Likely","Unknown","","","Yes","","Yes","","","","Yes","Yes","","Yes"
4430,"Male Only Household","Scots","Indian/Hindu","Known Data",8,"Likely Homeowner","",13,"$100000-249999","","","HS Diploma - Extremely Likely","Education","","","","","","","","","","","","Yes"
1466,"Female Only Household","Irish","Indian/Hindu","Known Data",3,"Likely Homeowner","",15,"$25000-49999","Yes","","HS Diploma - Likely","Unknown","","Yes","","","","","","","","","","Yes"
1955,"Male Only Household","Dutch (Netherlands)","Swedish","Known Data",5,"Likely Homeowner","",12,"","","","Some College - Likely","Education","","","","","","2 book purchases in home","","","Yes","Yes","","Yes"
5768,"Female Only Household","English/Welsh","English/Welsh","Known Data",4,"Likely Homeowner","",15,"$10000-24999","Yes","","Bach Degree - Likely","Unknown","","","","","","3 book purchases in home","","","Yes","","","Unknown"
1819,"Mixed Gender Household","English/Welsh","","Known Data",8,"Likely Homeowner","",13,"$250000-499999","Yes","","Bach Degree - Extremely Likely","Unknown","","","","Yes","","","","","","Yes","","Unknown"
790,"Mixed Gender Household","German","Scots","",8,"Likely Homeowner","",16,"$25000-49999","Yes","","Unknown","Financial Services","","","","","","","","","","","","Unknown"
3886,"Mixed Gender Household","English/Welsh","Arab","",1,"Likely Renter","",15,"$50000-99999","","","Grad Degree - Extremely Likely","Other","","","","Yes","Yes","","","","","","","Unknown"
4629,"Mixed Gender Household","","German","Not Likely to have a child",7,"Likely Homeowner","",13,"$50000-99999","","","Bach Degree - Likely","Unknown","","","","","","","","","Yes","","","Unknown"
1124,"Mixed Gender Household","Likely Af-Am (Modeled)","","Not Likely to have a child",8,"Likely Homeowner","",15,"$50000-99999","","","Bach Degree - Extremely Likely","Unknown","","","","","","1 book purchase in home ","","","","","","Yes"
3910,"Mixed Gender Household","German","Scots","Not Likely to have a child",8,"Likely Homeowner","",13,"$100000-249999","","","HS Diploma - Likely","Unknown","","","","Yes","","","","","","","","Yes"
3938,"Mixed Gender Household","English/Welsh","Scots","Not Likely to have a child",6,"Likely Homeowner","",15,"$25000-49999","","","Bach Degree - Likely","Clerical/Office","","","","","","3 book purchases in home","","","Yes","","","Yes"
2715,"Mixed Gender Household","Hispanic","","Not Likely to have a child",8,"Likely Homeowner","",15,"$250000-499999","","","Grad Degree - Likely","Education","","","","","","2 book purchases in home","","","","Yes","","Yes"
5560,"Mixed Gender Household","Italian","English/Welsh","Not Likely to have a child",8,"Likely Homeowner","",14,"$100000-249999","","","Grad Degree - Likely","Manufacturing","","","","","","","","","","","","Yes"
93,"Mixed Gender Household","English/Welsh","Scots","Not Likely to have a child",7,"Likely Homeowner","Platinum Prosperity",13,"$100000-249999","","","Grad Degree - Extremely Likely","Unknown","","","","","","1 book purchase in home ","","","","","","Unknown"
4303,"Mixed Gender Household","Likely Af-Am (Modeled)","English/Welsh","Not Likely to have a child",0,"Likely Homeowner","",13,"$50000-99999","Yes","Yes","HS Diploma - Extremely Likely","Sales/Marketing","","","Yes","","Yes","","","","","","","Yes"
5115,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",14,"$100000-249999","","","Some College - Likely","Unknown","","","","","Yes","2 book purchases in home","","","","","","Yes"
1671,"Mixed Gender Household","Scots","English/Welsh","Known Data",7,"Likely Homeowner","",15,"","Yes","","Bach Degree - Extremely Likely","Unknown","","","Yes","","","","","","","","","Unknown"
2918,"Mixed Gender Household","English/Welsh","English/Welsh","",7,"Likely Homeowner","",15,"$250000-499999","","","HS Diploma - Extremely Likely","Unknown","","","","","","","","","","","","Yes"
1439,"Mixed Gender Household","Scots","German","Not Likely to have a child",8,"Likely Homeowner","",16,"$250000-499999","","","HS Diploma - Likely","Unknown","","","","","","4 book purchases in home","","","","","","Yes"
802,"Mixed Gender Household","German","English/Welsh","Not Likely to have a child",7,"Likely Homeowner","Silver Sophisticates",15,"$50000-99999","Yes","","Some College - Likely","Unknown","","","","Yes","","3 book purchases in home","","","Yes","","","Yes"
1089,"Mixed Gender Household","English/Welsh","Czech","Not Likely to have a child",7,"Likely Homeowner","",NA,"$50000-99999","Yes","","Grad Degree - Likely","Management","","","","","","","","","","","","Yes"
3761,"Mixed Gender Household","","Irish","",8,"Likely Renter","",13,"$250000-499999","Yes","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","","","","Unknown"
5602,"Female Only Household","English/Welsh","Hispanic","Known Data",7,"Likely Homeowner","Silver Sophisticates",13,"$50000-99999","","","Unknown","Other","","","","","","","","","","","","Unknown"
4934,"Mixed Gender Household","Scots","","Not Likely to have a child",9,"Likely Homeowner","",14,"$100000-249999","Yes","","Unknown","Unknown","","","","","","","","","","Yes","","Unknown"
1682,"Female Only Household","German","English/Welsh","Known Data",2,"Likely Homeowner","",15,"$25000-49999","Yes","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","Yes","Yes","","Yes"
3066,"Mixed Gender Household","French","Likely Af-Am (Modeled)","Known Data",7,"Likely Homeowner","",13,"$100000-249999","Yes","","Bach Degree - Likely","Unknown","","","","","","","","","","Yes","","Unknown"
2968,"Mixed Gender Household","English/Welsh","Scots","Not Likely to have a child",7,"Likely Homeowner","Silver Sophisticates",15,"$250000-499999","","Yes","Some College -Extremely Likely","Unknown","","","Yes","","","","","","","","","Yes"
3559,"Male Only Household","German","Swedish","Not Likely to have a child",9,"Likely Homeowner","No Place like Home",15,"$250000-499999","Yes","","Grad Degree - Extremely Likely","Other","","","Yes","","","3 book purchases in home","","","Yes","Yes","","Yes"
144,"Female Only Household","Scots","Italian","Modeled Likely to have a child",9,"Likely Renter","",16,"$499999+","Yes","","Some College - Likely","Unknown","","","","","","","","","","Yes","","Yes"
850,"Male Only Household","English/Welsh","English/Welsh","Not Likely to have a child",1,"Likely Homeowner","",16,"$50000-99999","Yes","","HS Diploma - Extremely Likely","Unknown","","","","Yes","Yes","","","","","","","Yes"
5855,"Male Only Household","German","German","Not Likely to have a child",5,"Likely Homeowner","Rooted Flower Power",12,"$50000-99999","","","Unknown","Unknown","","","","","","","","","","","","Yes"
1199,"Female Only Household","Irish","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",15,"$50000-99999","","","Grad Degree - Extremely Likely","Management","","","","","","","","","","","","Yes"
2346,"Female Only Household","German","Italian","Not Likely to have a child",6,"Likely Homeowner","",16,"$250000-499999","","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","","","","Unknown"
4207,"Mixed Gender Household","English/Welsh","","Not Likely to have a child",9,"Likely Homeowner","",13,"$50000-99999","Yes","","Grad Degree - Likely","Unknown","","Yes","","","","","","","","Yes","","Yes"
3029,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",8,"Likely Homeowner","",14,"$25000-49999","","","Grad Degree - Extremely Likely","Medical","","","","","Yes","1 book purchase in home ","","","","","","Yes"
5370,"Mixed Gender Household","English/Welsh","Scots","Known Data",9,"Likely Homeowner","",13,"$50000-99999","","","Some College - Likely","Unknown","","","","","","2 book purchases in home","","","Yes","","","Unknown"
5607,"Mixed Gender Household","English/Welsh","German","",8,"Likely Homeowner","",15,"$50000-99999","Yes","","Bach Degree - Likely","Unknown","","","","","Yes","","","","Yes","Yes","","Yes"
3011,"Male Only Household","English/Welsh","Swedish","Known Data",8,"Likely Renter","",13,"","","","Bach Degree - Extremely Likely","Medical","","","","","","1 book purchase in home ","","","Yes","Yes","","Unknown"
3995,"Mixed Gender Household","Norwegian","English/Welsh","Not Likely to have a child",4,"Likely Homeowner","",14,"$50000-99999","","","HS Diploma - Extremely Likely","Financial Services","","","","","","1 book purchase in home ","","","","","","Yes"
442,"Mixed Gender Household","Scots","English/Welsh","Not Likely to have a child",7,"Likely Homeowner","",12,"$50000-99999","","","Grad Degree - Extremely Likely","Other","","","Yes","Yes","","","","","","","","Yes"
2121,"Mixed Gender Household","","Irish","Not Likely to have a child",9,"Likely Homeowner","Rooted Flower Power",15,"$50000-99999","","","Bach Degree - Extremely Likely","Other","","","","","","1 book purchase in home ","","","","","","Unknown"
4285,"Mixed Gender Household","Czech","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",13,"$50000-99999","","","HS Diploma - Extremely Likely","Management","","","","","","4 book purchases in home","","","Yes","Yes","","Unknown"
5595,"Female Only Household","Hispanic","Scots","Not Likely to have a child",8,"Likely Homeowner","Silver Sophisticates",12,"","","","Unknown","Unknown","","","","","","","","","Yes","Yes","","Yes"
2376,"Mixed Gender Household","Irish","Swedish","Known Data",8,"Likely Homeowner","Aging in Place",14,"$250000-499999","Yes","","Unknown","Medical","","","","","","","","","Yes","","","Unknown"
4551,"Female Only Household","English/Welsh","Likely Af-Am (Modeled)","Modeled Not as Likely to have a child",8,"Likely Renter","",16,"","","","Unknown","Skilled Trades","","","","","","5 book purchases in home","","","","","","Yes"
