HHuniqueID,headOfhouseholdGender,annualDonations,EstRace,PetsPurchases,DigitalHabits_5_AlwaysOn,AffluencePurchases,Age,Job,Marital,Education
HHd98914e169,F,,,TRUE,4,TRUE,33,technician,single,tertiary
HHaadb8df763,M,,Sioux,TRUE,5,FALSE,40,management,divorced,tertiary
HHef164cdebd,M,,Yakama,TRUE,2,FALSE,32,management,married,tertiary
HHbe072b4655,M,,,FALSE,1,TRUE,40,self-employed,married,secondary
HH547f60ce96,M,,,TRUE,2,TRUE,31,admin.,married,secondary
HHb10959a362,F,,,FALSE,4,TRUE,49,admin.,married,secondary
HH5c54f35976,M,,,FALSE,4,TRUE,34,admin.,divorced,secondary
HHcdacfe9f3b,M,,Dominican (Dominican Republic),FALSE,5,TRUE,45,management,married,tertiary
HH2e20dafba6,M,,,TRUE,4,TRUE,58,entrepreneur,married,tertiary
HH6beeb52f08,M,,,FALSE,4,FALSE,56,housemaid,divorced,primary
HHe4a34825c3,F,,,FALSE,1,FALSE,38,technician,single,secondary
HH4b700cd886,M,,Chinese,TRUE,2,FALSE,65,retired,married,primary
HHe4a46d9d8f,F,$24.77 ,Cuban,FALSE,2,TRUE,48,housemaid,married,secondary
HH2c43e05e2c,F,,,TRUE,1,TRUE,46,services,married,secondary
HH3929787af3,M,,,TRUE,5,FALSE,35,management,married,tertiary
HH4eaa8f4c9c,M,,,FALSE,2,FALSE,38,management,divorced,primary
HHe34a0b0eef,M,,Dominican (Dominican Republic),TRUE,2,TRUE,68,retired,married,secondary
HH9fb3ab7030,F,,,FALSE,5,FALSE,32,admin.,divorced,secondary
HH576e649800,M,,,TRUE,5,TRUE,31,services,single,secondary
HHdafc950ae6,F,,,FALSE,3,TRUE,54,blue-collar,divorced,secondary
HH7a190b7f31,F,,Native Hawaiian and Other Pacific Islander (NHPI),FALSE,4,FALSE,39,management,single,tertiary
HHfabe4e02f7,F,,,TRUE,2,TRUE,28,blue-collar,single,secondary
HH2587d2a838,M,,Taiwanese,TRUE,2,FALSE,32,blue-collar,married,primary
HH3c2c41f602,M,,,TRUE,2,FALSE,36,admin.,married,secondary
HHc283c56d6e,M,,,TRUE,4,TRUE,44,technician,divorced,secondary
HH571dc4ecb8,F,$509.09 ,,FALSE,1,TRUE,34,management,married,tertiary
HHf06ad05497,F,,,TRUE,5,FALSE,49,blue-collar,single,primary
HHe0cdbd58eb,M,,,TRUE,2,TRUE,33,entrepreneur,single,tertiary
HHd0bd8e58c7,M,,,FALSE,1,TRUE,53,technician,married,secondary
HHf1d8b2ff56,F,,,FALSE,1,TRUE,37,management,single,secondary
HH96077acaf5,F,,,TRUE,1,TRUE,28,services,single,secondary
HHe7f3fc009e,F,,,TRUE,3,FALSE,40,technician,married,primary
HHad0d7c38b1,M,,Lumbee,FALSE,4,TRUE,29,technician,single,secondary
HHc8c2cb88df,F,,,TRUE,4,FALSE,27,admin.,married,tertiary
HH840c9fad9d,F,,,TRUE,5,FALSE,78,retired,divorced,secondary
HH80a254f246,F,,,TRUE,5,TRUE,32,housemaid,married,primary
HH27fc8cdb15,M,,Sri Lankan,TRUE,2,TRUE,27,technician,single,secondary
HH69b9d195cd,M,,Cuban,FALSE,1,TRUE,55,unemployed,single,tertiary
HH55154a4544,F,$469.15 ,,FALSE,4,TRUE,34,technician,married,secondary
HH2fd5def452,F,,,FALSE,2,TRUE,42,technician,single,secondary
HH62ea5d7a34,F,,,FALSE,4,TRUE,48,blue-collar,married,secondary
HHfa6c83ed9f,M,,,FALSE,3,TRUE,28,technician,single,tertiary
HH44f61788f8,F,$779.11 ,,FALSE,3,FALSE,49,admin.,divorced,secondary
HH240f8403af,F,,,FALSE,3,TRUE,27,admin.,single,secondary
HHcc8046a791,F,,,TRUE,2,TRUE,36,entrepreneur,single,tertiary
HHc7e9160627,F,,Cuban,FALSE,5,TRUE,45,services,married,primary
HH0534604f12,F,,,TRUE,4,FALSE,25,admin.,single,secondary
HH5e71c6ec08,M,,,TRUE,4,FALSE,40,management,married,tertiary
HH4cd1f61b84,M,,,TRUE,4,TRUE,44,management,single,tertiary
HHf444cf2934,M,,,FALSE,2,TRUE,27,services,single,secondary
HHc78254e402,F,,,FALSE,5,FALSE,53,technician,married,secondary
HH4972605e6f,M,,Delaware,FALSE,3,TRUE,28,management,single,tertiary
HH9d29a91e46,F,,,FALSE,2,TRUE,39,blue-collar,married,secondary
HH438c6aaa95,M,,Menominee,TRUE,3,TRUE,50,management,married,tertiary
HH11e5115f7e,M,,,FALSE,2,FALSE,56,management,divorced,tertiary
HHd9cebc99b0,F,,,TRUE,2,FALSE,36,self-employed,married,secondary
HH678c529e67,M,,,FALSE,2,TRUE,45,self-employed,married,secondary
HH1805194517,M,,,TRUE,2,FALSE,38,technician,married,tertiary
HH5473b06c02,F,,,FALSE,1,TRUE,41,blue-collar,married,secondary
HHef2f1dfbaa,M,,,TRUE,5,FALSE,57,technician,married,secondary
HHedb9835ae9,M,$614.34 ,,FALSE,2,FALSE,29,management,married,tertiary
HH495acba15a,F,,Bolivian,FALSE,3,TRUE,38,technician,married,tertiary
HHf8eea611f6,F,,Indonesian,FALSE,1,FALSE,53,housemaid,married,primary
HH16cade64a9,M,,,TRUE,1,TRUE,60,retired,married,secondary
HHda5b2a12a9,M,"$1,230.37 ",,FALSE,2,TRUE,43,self-employed,married,tertiary
HH6758c17730,F,,Potawatomi,TRUE,2,TRUE,36,admin.,married,tertiary
HH8428b83d27,F,,,FALSE,5,FALSE,28,services,single,secondary
HH3accddf412,F,,,TRUE,1,FALSE,68,retired,married,secondary
HH176f843ff4,F,,,TRUE,2,FALSE,47,NA,married,NA
HH2a53a2358f,M,,,TRUE,2,TRUE,43,entrepreneur,married,secondary
HHeb21a65c6d,F,,,TRUE,3,FALSE,36,admin.,married,secondary
HHc55e075423,F,,,TRUE,5,TRUE,34,blue-collar,married,secondary
HH6b8e4fad14,F,,Vietnamese,TRUE,2,FALSE,31,management,married,tertiary
HH103148e4b5,F,,,TRUE,1,TRUE,59,technician,divorced,secondary
HHfbb5d4d146,F,,,FALSE,1,TRUE,40,blue-collar,married,secondary
HHa1cc03a9a0,F,,,TRUE,2,TRUE,46,admin.,married,secondary
HH3831fb3805,F,,Filipino,FALSE,3,FALSE,44,blue-collar,married,NA
HH02f5020ae3,M,,Sri Lankan,TRUE,2,FALSE,37,technician,single,secondary
HHf6488e19b7,M,,,FALSE,2,FALSE,41,services,married,secondary
HH780f8aecb1,F,,,FALSE,3,FALSE,32,technician,single,secondary
HH8517bf79bb,F,,,FALSE,5,TRUE,46,blue-collar,married,primary
HHc7a4a2c6e8,M,,,TRUE,4,FALSE,42,self-employed,married,primary
HHb721af2358,M,,,TRUE,1,TRUE,50,services,married,secondary
HH09cdde08cf,F,,,FALSE,1,FALSE,64,retired,married,tertiary
HH80dcaa77eb,M,,,TRUE,1,TRUE,46,blue-collar,married,NA
HH609f8f4f04,M,,,FALSE,3,FALSE,38,blue-collar,married,secondary
HHda374e4611,M,,,TRUE,3,TRUE,49,technician,divorced,secondary
HH6b11daa794,F,,,FALSE,2,TRUE,52,blue-collar,married,NA
HH7641d3c1a6,F,,,FALSE,3,TRUE,32,blue-collar,divorced,primary
HHe6fe60df83,M,,,FALSE,3,FALSE,59,admin.,married,secondary
HH2760e49773,M,,Sri Lankan,TRUE,2,FALSE,33,technician,single,tertiary
HH6bb61769d0,F,,,TRUE,1,FALSE,45,management,married,secondary
HHf70acd4c5e,M,,,TRUE,3,FALSE,60,retired,married,secondary
HH0f05d8eb6d,M,,Honduran,FALSE,4,FALSE,60,blue-collar,married,primary
HHd2568e3f03,M,,,TRUE,2,FALSE,47,admin.,divorced,secondary
HH218241e883,F,,,TRUE,2,FALSE,40,admin.,single,secondary
HHa2bf77ee73,F,,,TRUE,3,FALSE,34,technician,divorced,secondary
HH094872e0cc,F,,Seminole,TRUE,3,FALSE,37,admin.,divorced,secondary
HH7cc108f31c,M,$121.36 ,,TRUE,5,FALSE,37,admin.,divorced,secondary
HHf8203d299d,F,,,FALSE,1,TRUE,37,management,single,tertiary
HH00c2bb01af,M,,,FALSE,3,FALSE,33,technician,single,secondary
HH07d8cade5d,F,,,FALSE,5,TRUE,79,retired,married,secondary
HH842006bab1,F,$555.37 ,,TRUE,1,FALSE,61,admin.,married,secondary
HH41f40125b9,M,,,FALSE,3,TRUE,34,unemployed,single,tertiary
HH43dc53ed08,F,,Osage,TRUE,1,TRUE,33,entrepreneur,single,tertiary
HHe608891cc4,M,,Chickasaw,FALSE,3,TRUE,35,self-employed,married,secondary
HH5938b7aac3,F,,,FALSE,4,TRUE,34,management,single,tertiary
HH73ebaa9902,M,,,TRUE,5,TRUE,41,blue-collar,single,primary
HHb3c96ec104,M,,,TRUE,2,TRUE,25,services,married,secondary
HH3a1af27751,F,,,TRUE,1,TRUE,40,management,single,tertiary
HH7cc1fbe989,M,,,FALSE,4,FALSE,45,management,single,tertiary
HHcd26edb2d8,M,$152.49 ,,TRUE,5,FALSE,39,management,single,secondary
HH358a7d114f,F,,Seminole,FALSE,2,FALSE,47,retired,married,primary
HH3e470ae6c5,M,,,TRUE,3,FALSE,33,technician,single,secondary
HHdd15109e09,M,,Salvadoran,FALSE,4,TRUE,32,admin.,married,secondary
HH7832f6974d,F,$966.47 ,,TRUE,3,TRUE,43,management,divorced,tertiary
HHe4eb23469e,F,,,FALSE,2,TRUE,56,technician,married,tertiary
HH2b77d84891,M,,Colville,FALSE,5,FALSE,28,management,single,secondary
HHd13147e872,M,,,TRUE,3,FALSE,35,management,married,tertiary
HH2da22b6203,M,,,FALSE,5,TRUE,30,technician,single,secondary
HH2ea31b54ea,F,$127.67 ,,TRUE,3,TRUE,50,management,single,tertiary
HH7780b850c2,M,,,FALSE,1,FALSE,34,blue-collar,married,secondary
HH537e6f1c68,F,$426.99 ,,FALSE,1,TRUE,51,technician,married,NA
HH05318b0d8e,M,,,TRUE,1,FALSE,58,retired,divorced,tertiary
HH1bb7bbc664,F,,,TRUE,1,TRUE,38,admin.,married,secondary
HHe54ad310b9,F,"$1,038.01 ",,TRUE,1,TRUE,52,services,married,secondary
HH28fa3f3bc4,F,,,FALSE,3,TRUE,50,management,single,tertiary
HH47baf19fd4,M,,,FALSE,5,TRUE,46,NA,married,NA
HHeefd6b7d3a,M,,,TRUE,1,TRUE,24,admin.,single,secondary
HHe8c454dfab,M,,,FALSE,1,TRUE,33,management,single,tertiary
HH636e005de9,M,$830.52 ,,TRUE,4,TRUE,28,admin.,single,secondary
HHf41f768482,F,,Sri Lankan,TRUE,3,FALSE,45,blue-collar,married,secondary
HH621e8010b8,F,,,TRUE,5,TRUE,35,self-employed,single,tertiary
HHa069b24baa,F,,Cree,FALSE,3,FALSE,39,technician,married,tertiary
HHf9fed97c25,M,,,TRUE,2,TRUE,51,management,married,tertiary
HHcb160001c5,M,,,TRUE,1,FALSE,26,blue-collar,single,secondary
HH28a5327396,F,,Potawatomi,TRUE,5,FALSE,44,blue-collar,married,primary
HH6351f5ee3b,F,,,TRUE,5,TRUE,31,blue-collar,single,secondary
HHcb278db96b,F,,,FALSE,2,TRUE,58,management,divorced,tertiary
HH6bc5e432d5,M,,Sioux,FALSE,2,TRUE,27,blue-collar,single,tertiary
HHea0897bbe1,M,,Cheyenne,FALSE,2,TRUE,31,blue-collar,married,secondary
HHaebe639037,F,,,TRUE,3,FALSE,33,management,single,tertiary
HH83436eeb44,F,,Chinese,FALSE,2,FALSE,59,retired,married,secondary
HH26ae37f2cb,M,,,FALSE,2,FALSE,42,management,divorced,NA
HH17a4403a7b,M,,,FALSE,3,TRUE,26,admin.,single,secondary
HHeaa7853cf8,F,,,TRUE,4,FALSE,36,blue-collar,married,primary
HH27bcef88e9,F,,Mexican,TRUE,2,FALSE,40,management,single,tertiary
HH39b55ca312,F,,American Indian and Alaska Native (AIAN),TRUE,4,FALSE,59,technician,married,secondary
HH6d48cca377,F,$609.35 ,Tlingit-Haida,TRUE,3,FALSE,28,blue-collar,single,secondary
HH0ae2a78e77,M,,,FALSE,1,TRUE,33,technician,single,tertiary
HH6632d16d5e,M,,Yaqui,TRUE,3,FALSE,46,blue-collar,married,primary
HHa355fad73a,F,,,FALSE,3,TRUE,25,management,single,tertiary
HH48bbd12b8d,M,,,FALSE,4,TRUE,33,management,single,tertiary
HH7c7dd7dec8,F,,,TRUE,1,FALSE,39,management,single,primary
HH4358a938cb,F,,,TRUE,3,FALSE,40,admin.,married,secondary
HH457d12763d,F,,,TRUE,1,FALSE,35,blue-collar,married,NA
HHc7707daa69,M,,,TRUE,2,FALSE,32,management,married,tertiary
HH0d8e5fedb6,F,$284.12 ,,FALSE,5,FALSE,37,admin.,married,tertiary
HHcda8c1fa4b,M,,South American,TRUE,2,TRUE,31,services,single,secondary
HH338d445513,M,,American Indian,TRUE,3,TRUE,33,admin.,married,secondary
HH034fbb7177,F,,,TRUE,1,TRUE,39,technician,married,secondary
HH1971d80684,M,$55.99 ,,TRUE,4,FALSE,34,student,single,NA
HH1c23002673,F,,,FALSE,4,TRUE,30,blue-collar,single,secondary
HH76a7d618b8,F,,,FALSE,4,FALSE,23,blue-collar,single,secondary
HHe044804f40,M,,,TRUE,2,TRUE,42,blue-collar,married,secondary
HHf0b25e587f,M,$750.74 ,Houma,TRUE,5,FALSE,28,management,single,tertiary
HHb0ab1ca90e,M,,,FALSE,4,TRUE,26,unemployed,single,tertiary
HHc8b5d8c4a1,F,,,FALSE,2,TRUE,55,blue-collar,married,secondary
HHd452345a6b,F,,,FALSE,5,FALSE,31,admin.,single,secondary
HHcf1d7fdc92,M,,,TRUE,1,TRUE,30,admin.,single,secondary
HH77ff8b0d7f,M,,,TRUE,4,FALSE,31,technician,single,secondary
HH27872e31f3,F,,Peruvian,TRUE,3,TRUE,32,management,single,tertiary
HH10a45eda62,F,,,FALSE,3,TRUE,29,blue-collar,single,secondary
HHd2c1ba3d3d,M,,,TRUE,4,TRUE,26,technician,single,tertiary
HH7f0f16440c,F,,,TRUE,1,TRUE,44,management,single,tertiary
HHba3994b995,M,,Asian Indian,FALSE,5,TRUE,35,technician,married,secondary
HHad15a796e1,M,,,FALSE,5,FALSE,47,technician,married,secondary
HH23987990a7,F,,Cheyenne,FALSE,2,TRUE,32,services,married,secondary
HH77492ec1e7,F,,,FALSE,5,FALSE,34,blue-collar,married,secondary
HH3ec1aac9f2,F,,,FALSE,4,TRUE,46,technician,married,NA
HHaf6b7ac6c6,M,,,TRUE,1,TRUE,41,technician,divorced,secondary
HH27dc00ae22,F,,Creek,TRUE,3,TRUE,25,services,married,secondary
HH580d21659e,M,,,FALSE,5,FALSE,26,unemployed,single,tertiary
HH0f961b3e5a,F,,,FALSE,5,TRUE,43,self-employed,married,secondary
HHdd4ae81ac2,F,,,FALSE,1,TRUE,52,admin.,divorced,secondary
HH86c81ee4ec,M,,,FALSE,1,TRUE,26,self-employed,single,tertiary
HHdb21ad995f,M,$226.75 ,,TRUE,5,TRUE,37,services,married,secondary
HH88233d2aab,F,,,TRUE,5,FALSE,42,admin.,married,secondary
HH3eb4de3eec,F,,,FALSE,1,TRUE,36,technician,single,secondary
HHa561b80ca0,F,,,TRUE,1,TRUE,38,self-employed,single,tertiary
HH2eb2f51778,F,,,TRUE,1,FALSE,53,retired,married,primary
HH39961821de,F,,,TRUE,4,TRUE,40,technician,single,tertiary
HH6b4fdfb56b,F,,,FALSE,4,FALSE,54,management,married,NA
HHc702eccc14,M,,Choctaw,TRUE,5,TRUE,31,management,single,tertiary
HHd5915c4d00,M,,,FALSE,4,FALSE,33,management,single,tertiary
HHc2c60c0c18,M,,,TRUE,2,FALSE,45,management,married,tertiary
HH120a87a426,F,,,FALSE,3,FALSE,29,management,single,secondary
HHf5a94a9d1c,F,,,FALSE,3,TRUE,62,retired,married,secondary
HH223ee99d05,M,,,TRUE,4,FALSE,49,management,married,secondary
HHb8a2625f16,M,,,TRUE,2,FALSE,34,technician,married,secondary
HH7735c485f7,F,,Taiwanese,FALSE,4,TRUE,44,services,married,secondary
HHe46131e96d,M,,,TRUE,3,FALSE,41,entrepreneur,married,primary
HHc2d068f82f,M,,,FALSE,5,TRUE,28,student,single,secondary
HH477f24788e,F,$145.16 ,,FALSE,3,TRUE,37,technician,single,secondary
HHcc7dcf3b71,F,,,FALSE,2,FALSE,56,technician,married,secondary
HH129bf512e7,M,,,FALSE,2,FALSE,29,management,married,tertiary
HH840309a256,M,,Ottawa,TRUE,3,FALSE,29,management,single,tertiary
HH9b8a41181e,F,,,TRUE,5,FALSE,30,blue-collar,single,secondary
HH9f4faf7711,F,,,TRUE,1,TRUE,32,blue-collar,married,secondary
HHe742e0f52c,F,,,TRUE,1,FALSE,47,housemaid,married,primary
HHe8d0347758,F,,,TRUE,1,TRUE,48,management,married,secondary
HH00b9f84f33,F,,,FALSE,2,FALSE,26,blue-collar,married,secondary
HH1d346d3462,M,$831.82 ,,TRUE,3,FALSE,36,services,married,secondary
HHb0c6613f18,F,,Pakistani,FALSE,1,TRUE,47,admin.,divorced,secondary
HH600afe9fb6,M,,,TRUE,1,FALSE,55,management,single,tertiary
HHd9747189e2,M,,Fijian,TRUE,2,TRUE,45,services,married,secondary
HH1a33226c3d,M,$224.49 ,,FALSE,4,TRUE,24,management,single,tertiary
HH1659b41085,F,,,TRUE,1,TRUE,78,retired,married,NA
HHf120692c27,M,,,TRUE,5,FALSE,37,management,single,tertiary
HHc47c129a68,F,,,TRUE,5,TRUE,27,student,single,secondary
HH24ae80efa4,F,$511.00 ,Argentinian,TRUE,2,TRUE,40,entrepreneur,married,tertiary
HH7287807371,F,,,FALSE,3,TRUE,25,blue-collar,single,secondary
HHff9bec025f,M,$315.56 ,,TRUE,1,FALSE,50,blue-collar,married,primary
HH0730542f7a,F,,Menominee,TRUE,5,FALSE,33,services,married,secondary
HH0f4f2d2610,M,,,TRUE,5,FALSE,44,admin.,married,secondary
HH82997728fc,M,,,TRUE,5,TRUE,32,admin.,married,tertiary
HH5c697dff51,M,,Colombian,FALSE,3,TRUE,49,admin.,married,secondary
HHc40ce79cfa,F,,,FALSE,3,TRUE,61,retired,married,secondary
HH7b1540a35a,F,,,FALSE,4,FALSE,58,retired,divorced,tertiary
HH909fc7f93c,F,,,FALSE,2,TRUE,49,blue-collar,divorced,primary
HHf5ddd35bcf,M,,,FALSE,1,TRUE,31,management,married,secondary
HHc653ddabf6,F,,,FALSE,1,TRUE,44,blue-collar,married,secondary
HH49fbe6d10d,F,,,TRUE,1,TRUE,43,management,married,secondary
HHd3a2a62f98,F,,,TRUE,3,FALSE,33,admin.,married,secondary
HHaa56aba918,F,,Indonesian,TRUE,4,TRUE,50,blue-collar,married,primary
HH44dd51e518,M,,,FALSE,3,FALSE,49,blue-collar,married,primary
HH7beacbd3d2,M,,,FALSE,3,TRUE,50,unemployed,divorced,NA
HHa26270f7ae,M,,,TRUE,2,TRUE,49,technician,married,secondary
HH734dd0d602,F,,,FALSE,2,TRUE,36,admin.,single,secondary
HHccd3a5ad55,F,,Argentinian,FALSE,3,TRUE,66,retired,married,secondary
HH5c12e15930,F,,,FALSE,2,FALSE,38,technician,divorced,tertiary
HHb060f9fe12,M,,,FALSE,5,TRUE,35,unemployed,married,tertiary
HH4748739633,F,"$1,212.93 ",,TRUE,5,TRUE,58,services,married,secondary
HH6bed2e24aa,M,,,FALSE,1,FALSE,54,retired,divorced,primary
HH68d97f60e8,F,,,TRUE,3,TRUE,33,blue-collar,married,secondary
HH2b68ce30e0,F,,,TRUE,5,FALSE,30,self-employed,single,tertiary
HHee3f05a8af,F,,,TRUE,4,FALSE,39,technician,married,tertiary
HHb07512eace,F,,,TRUE,3,TRUE,37,services,married,secondary
HHc5c1770498,F,,Crow,TRUE,4,TRUE,32,management,single,tertiary
HH49df785161,M,,,FALSE,4,FALSE,33,admin.,married,tertiary
HH6e55bc4e1a,F,,,FALSE,2,TRUE,35,technician,married,secondary
HHa0e42f1f9d,F,$165.76 ,,TRUE,1,TRUE,38,technician,married,secondary
HH22fd5cb8f6,F,,,TRUE,3,FALSE,79,retired,married,secondary
HHc820e00d9f,M,,,TRUE,2,FALSE,38,admin.,divorced,secondary
HHf86c3a13e5,M,,,FALSE,2,TRUE,54,unemployed,married,secondary
HH38cf188250,M,$858.88 ,,FALSE,4,TRUE,45,admin.,married,secondary
HHe7fae145b9,F,,,TRUE,5,TRUE,31,blue-collar,married,secondary
HH17a32224c6,F,,Honduran,FALSE,1,FALSE,28,technician,single,tertiary
HH43154ad8fd,M,,Fijian,TRUE,3,TRUE,29,student,single,secondary
HHbb92bcfc53,M,,Peruvian,FALSE,4,FALSE,27,blue-collar,married,secondary
HH51c3866d91,F,,,FALSE,3,FALSE,40,entrepreneur,married,secondary
HHc2ed57402e,F,,,FALSE,2,FALSE,49,blue-collar,married,secondary
HHfa7bf3a6f1,M,,,FALSE,4,TRUE,33,management,married,tertiary
HHe383884fdf,M,,Filipino,FALSE,5,TRUE,24,technician,single,secondary
HH52ee5ffcbe,F,,,FALSE,2,FALSE,30,management,single,tertiary
HH54d42d47ec,F,,,FALSE,5,TRUE,24,admin.,single,tertiary
HHbb2f4465df,F,,,TRUE,3,TRUE,22,student,single,secondary
HHfb174f3d8f,M,,,TRUE,5,FALSE,35,entrepreneur,married,secondary
HH79f990f6bc,M,$798.40 ,,TRUE,4,FALSE,58,retired,married,primary
HH4af2ed9982,M,,,TRUE,5,FALSE,33,management,divorced,secondary
HH05645f3a6c,F,,,TRUE,3,FALSE,30,management,married,tertiary
HH2bebea1c52,F,,,TRUE,3,TRUE,36,management,single,tertiary
HH3ec7dbbe37,F,,,FALSE,5,FALSE,25,blue-collar,single,secondary
HHd92d9f3d35,M,,,FALSE,3,FALSE,49,management,married,tertiary
HHf2d53b45f0,F,$812.82 ,,FALSE,1,FALSE,42,blue-collar,married,primary
HH16a7799a94,F,$829.50 ,,FALSE,2,TRUE,41,technician,single,tertiary
HHec569c08cb,F,,,TRUE,2,FALSE,54,technician,single,tertiary
HHa9356de7a6,M,,,FALSE,3,FALSE,46,blue-collar,single,tertiary
HH1085b60579,M,,Spaniard,TRUE,2,TRUE,36,student,single,secondary
HHa1727a4bf4,F,,,FALSE,3,TRUE,30,student,single,tertiary
HHad16cc03ad,M,,,FALSE,4,FALSE,33,technician,divorced,secondary
HHc0291cadc4,F,,Shoshone,TRUE,5,TRUE,30,services,single,secondary
HHe3956c27da,F,,,FALSE,2,FALSE,36,technician,single,secondary
HH5712ea23af,M,$212.04 ,,FALSE,5,FALSE,42,technician,married,secondary
HH4c83b893f2,M,,,TRUE,1,FALSE,43,blue-collar,married,secondary
HH20e081f152,F,,Cree,FALSE,4,FALSE,50,blue-collar,married,secondary
HHde17029c47,F,,,TRUE,4,TRUE,45,services,married,secondary
HHc7e61cf6e1,F,,,TRUE,4,FALSE,44,management,divorced,tertiary
HH6774d50abe,M,,,FALSE,5,TRUE,25,technician,single,secondary
HHefb9dd9f81,M,,,FALSE,3,TRUE,59,management,married,secondary
HH2652120a18,F,,,TRUE,4,TRUE,41,blue-collar,married,secondary
HH71e3650843,M,,,TRUE,3,TRUE,52,management,married,tertiary
HH63b23464f6,F,$832.84 ,Cree,FALSE,2,TRUE,59,technician,married,secondary
HH55d161df35,M,,,TRUE,2,TRUE,53,technician,married,secondary
HH633cc77bfa,M,,Cambodian,TRUE,1,FALSE,46,student,single,NA
HHe886f38fb9,F,,,TRUE,3,FALSE,32,blue-collar,married,primary
HHf91e135f99,M,,Cree,TRUE,5,TRUE,68,retired,divorced,primary
HH1bb7a31883,F,,,TRUE,4,TRUE,37,services,single,secondary
HHdcd13ff5d0,M,,,TRUE,3,FALSE,31,technician,single,tertiary
HH25d8a2c2af,M,,,FALSE,2,FALSE,47,self-employed,married,tertiary
HHb5d742ecdd,F,,,TRUE,3,FALSE,34,management,single,tertiary
HH0e32ad0df6,M,,,FALSE,3,TRUE,46,admin.,married,primary
HH7aad656b93,F,,,FALSE,5,FALSE,52,technician,married,secondary
HH2dd81ff0f7,M,,,FALSE,3,TRUE,54,management,married,primary
HH75b85a9c1a,F,,Polynesian,TRUE,3,TRUE,51,blue-collar,married,primary
HH5bacce9ca8,M,,,TRUE,1,FALSE,32,technician,divorced,secondary
HHb28d9b18df,F,,,TRUE,5,FALSE,36,self-employed,married,secondary
HH405544de37,F,,,TRUE,4,TRUE,40,unemployed,divorced,secondary
HH0315cf17b6,M,"$1,118.97 ",,FALSE,2,TRUE,36,management,single,tertiary
HH5a97ec205d,F,,Chickasaw,TRUE,1,TRUE,75,retired,married,tertiary
HH4ca6c3b4b1,F,,,TRUE,2,TRUE,38,student,single,tertiary
HH7ec2c56376,F,"$1,052.03 ",,TRUE,4,TRUE,39,retired,divorced,primary
HHf67d1c2b7c,F,,,FALSE,3,TRUE,52,self-employed,married,tertiary
HH57aaf2b405,F,$744.66 ,,TRUE,3,FALSE,51,entrepreneur,married,NA
HH1157d07a9c,F,,,TRUE,4,FALSE,54,admin.,married,secondary
HH4f6a9274e0,F,,,TRUE,3,TRUE,38,entrepreneur,single,secondary
HH6026fcd268,M,,,FALSE,2,FALSE,70,retired,married,secondary
HH5c7974b50d,M,,,FALSE,3,FALSE,49,technician,married,primary
HH524dea9b77,M,,,FALSE,4,TRUE,34,blue-collar,single,secondary
HH92c73cddd8,F,,Malaysian,TRUE,4,FALSE,53,blue-collar,married,primary
HH626524a56b,F,,Tongan,FALSE,3,TRUE,36,blue-collar,married,primary
HH892a464330,F,$663.55 ,,TRUE,5,FALSE,40,blue-collar,married,primary
HH0c8d184081,F,,,TRUE,3,FALSE,34,blue-collar,married,secondary
HH8cacb60619,M,,,FALSE,3,TRUE,29,admin.,married,secondary
HH32b59f3b41,M,,,TRUE,2,TRUE,33,admin.,single,secondary
HHdf573278fa,M,,,FALSE,1,TRUE,27,technician,married,secondary
HH85214cf020,M,,,FALSE,2,TRUE,36,blue-collar,married,secondary
HH3b923ff2e4,M,,,TRUE,2,TRUE,33,technician,married,secondary
HH138070ca75,F,,,FALSE,2,TRUE,23,student,single,secondary
HHfae7d85e3b,F,,,FALSE,3,FALSE,38,blue-collar,married,secondary
HHc2ebfbbe83,M,,,FALSE,5,FALSE,52,self-employed,married,tertiary
HHc84556b311,F,,,FALSE,4,TRUE,56,technician,divorced,secondary
HH590e2c7d23,F,,,TRUE,1,FALSE,40,services,married,secondary
HH6a4f969b8b,M,,Ottawa,TRUE,3,FALSE,41,management,married,tertiary
HH42960bb923,F,,,TRUE,4,FALSE,31,management,single,tertiary
HH32827939bb,F,,,FALSE,5,FALSE,30,management,single,tertiary
HH01f6bd1972,M,,,TRUE,2,FALSE,46,blue-collar,married,primary
HHf99d4963b4,M,,,FALSE,5,FALSE,30,services,divorced,secondary
HH0bc040a9d1,M,,,FALSE,4,FALSE,78,retired,married,primary
HHd6efa868f6,F,,,TRUE,2,FALSE,27,blue-collar,single,secondary
HHec2084f596,M,,Ecuadorian,TRUE,3,FALSE,42,admin.,married,tertiary
HH891c84b8b1,M,,,TRUE,5,FALSE,33,admin.,single,secondary
HH153fc87685,F,,,TRUE,2,TRUE,46,blue-collar,married,primary
HHe0bcf03279,F,,,TRUE,3,FALSE,49,blue-collar,married,secondary
HH4164d57e53,M,,,TRUE,5,TRUE,21,student,single,primary
HH744dc14237,M,,,FALSE,2,FALSE,31,technician,married,secondary
HH931ac36aff,M,,Micronesian,TRUE,5,TRUE,51,retired,married,secondary
HH7ff5a013ca,M,,Thai,FALSE,5,TRUE,44,management,married,secondary
HHacd7d6fe45,M,,,TRUE,1,FALSE,30,services,single,secondary
HHe0cde949d3,F,,,TRUE,3,FALSE,31,entrepreneur,single,tertiary
HHa5f19d2d3f,F,,,FALSE,3,TRUE,29,blue-collar,married,secondary
