"uniqueID","likesDogs","creditScore"
"donor8608","Yes",649.123479690883
"donor12822","No",650.316331011773
"donor2716","No",650.910810977069
"donor8076","Yes",647.129609343885
"donor22138","Yes",650.300966273988
"donor14858","Yes",649.910321478375
"donor10989","Yes",651.346213815113
"donor4958","No",650.394887139708
"donor9870","No",650.404609384589
"donor1568","Yes",649.510097141268
"donor14995","Yes",651.251271982678
"donor738","Yes",650.528803869645
"donor2455","No",651.97927239634
"donor89196-5","Yes",650.949193731895
"donor4811","No",648.457915441988
"donor1973","No",649.657409728906
"donor12979","No",649.558875955946
"donor9038","No",648.742273770333
"donor22788","No",651.850817199197
"donor10277","No",649.43685341214
"donor5561","No",651.15117274728
"donor93094-71","Yes",650.497224673771
"donor6866","No",650.441896307358
"donor19132","Yes",649.028616378137
"donor13949","No",647.657483780958
"donor7210","No",650.639377742468
"donor3133","No",649.897163880308
"donor20188","No",648.386369312245
"donor18520","Yes",648.323132816671
"donor8971","No",649.284099296148
"donor9238","Yes",648.56819232556
"donor2155","No",649.079586544944
"donor10393","No",649.124010636934
"donor821","No",650.900195964267
"donor2097","Yes",648.793432811645
"donor5382","No",649.368241042534
"donor18395","No",650.424507546316
"donor10636","Yes",650.813443573883
"donor9231","No",649.827268299111
"donor22277","Yes",649.322732901137
"donor10268","Yes",648.664161649861
"donor15356","Yes",650.433661689327
"donor23256","No",649.746000979768
"donor12561","Yes",650.074997648042
"donor3755","Yes",649.471467886028
"donor20548","Yes",650.461392492636
"donor9319","Yes",649.33940245755
"donor12023","Yes",651.662363695196
"donor18448","Yes",650.095406610932
"donor18769","No",649.124232154156
"donor19958","No",650.866745973543
"donor19085","Yes",650.210902150706
"donor16938","Yes",649.032805304466
"donor20670","Yes",650.853179735099
"donor8578","No",649.515001269981
"donor14397","No",649.111884713282
"donor12901","No",651.416663038874
"donor13561","Yes",650.134257378914
"donor15837","Yes",649.524323806463
"donor13876","No",649.262360034432
"donor2035","Yes",650.146612928587
"donor6034","No",651.685150531619
"donor11872","No",652.413483655611
"donor4190","Yes",649.445508082644
"donor22883","Yes",649.829754386429
"donor12410","Yes",649.996800937756
"donor21510","Yes",647.828484869908
"donor12204","No",650.698448125023
"donor11044","Yes",648.650635919859
"donor808","No",651.750413889899
"donor12036","Yes",649.585520135
"donor17418","Yes",648.941170074007
"donor12063","No",651.343174188303
"donor20613","No",650.888682785904
"donor4906","No",649.317099189334
"donor16117","No",650.341675322713
"donor7249","Yes",651.128557766174
"donor11981","Yes",652.466753704738
"donor8681","No",649.000800669103
"donor7832","Yes",649.246119545812
"donor41467-65","Yes",651.029084086033
"donor6024","Yes",650.934032984658
"donor16589","Yes",651.166053975995
"donor10701","No",650.924336556575
"donor9148","Yes",651.451113915127
"donor13321","No",650.739626697829
"donor16845","Yes",651.28339008785
"donor4031","Yes",648.681539506028
"donor15824","Yes",650.129033364809
"donor11676","No",650.626540922822
"donor16100","Yes",649.224938030087
"donor13206","No",648.678676705722
"donor12595","No",648.918193048691
"donor92794-59","No",650.498901089732
"donor1509","Yes",648.175868182419
"donor4774","No",649.863392529673
"donor19407","No",649.365295987187
"donor6542","Yes",650.066507952633
"donor14372","No",652.002071603956
"donor838","No",650.466093986387
"donor8475","Yes",648.47433125347
"donor3214","No",650.869716809362
"donor1733","Yes",649.806201807495
"donor3864","Yes",651.140372855211
"donor14491","No",651.815016785626
"donor16654","Yes",648.952822805729
"donor6020","No",648.72999691066
"donor5743","No",651.988322017752
"donor3298","Yes",649.254144966852
"donor1871","No",649.209403858203
"donor22637","No",649.26400413784
"donor23183","No",650.43867938897
"donor2682","Yes",650.797786972968
"donor19252","No",649.701796313592
"donor9960","No",647.941508646299
"donor7803","No",650.250757169449
"donor10813","No",650.266855347616
"donor15015","Yes",650.737647315702
"donor21019","No",649.241066182994
"donor2070","No",651.355285539628
"donor17903","No",652.561386689158
"donor3220","Yes",650.001370964334
"donor17676","No",649.427078714153
"donor11482","Yes",651.377648089633
"donor16231","No",650.773079978254
"donor17197","Yes",649.44167327842
"donor12593","Yes",650.885334057084
"donor22854","Yes",650.053075853058
"donor17378","Yes",650.142359701338
"donor437","Yes",651.269329858462
"donor3085","Yes",650.796997754729
"donor21165","Yes",650.771380059057
"donor18903","No",649.606020238832
"donor5367","Yes",651.066468529551
"donor7945","No",649.559508257483
"donor15194","No",650.511348083251
"donor18978","No",651.798851834099
"donor386","Yes",649.813097151341
"donor1192","Yes",650.225015846751
"donor20080","Yes",650.594895540077
"donor6521","Yes",649.740846313809
"donor10453","Yes",650.228177563131
"donor9647","No",650.466340746629
"donor8724","Yes",649.647868398572
"donor18476","No",648.732847922683
"donor631","Yes",650.552713446314
"donor11208","Yes",651.054947835732
"donor11271","No",649.865522110463
"donor5165","No",650.696601084336
"donor5092","Yes",649.969403239492
"donor7422","Yes",649.800520448011
"donor8663","Yes",651.10735869546
"donor5499","Yes",650.840312654374
"donor4403","No",650.72574440887
"donor12750","Yes",649.119344043579
"donor10680","Yes",651.451981130446
"donor22875","Yes",651.769948225686
"donor12668","No",649.680298353663
"donor3535","Yes",650.035702898159
"donor123193-4","Yes",649.424666053624
"donor1060","No",649.556266034554
"donor11465","Yes",650.830276772616
"donor11130","Yes",647.7144818672
"donor21878","Yes",650.880603706142
"donor14938","No",651.124099097536
"donor14370","Yes",649.646654632716
"donor10761","No",649.442100921642
"donor2315","No",650.227646876829
"donor20655","No",649.593569603646
"donor11849","Yes",648.181924454146
"donor16700","Yes",650.05024731566
"donor3174","Yes",648.125382860819
"donor18182","No",649.676720182486
"donor22458","Yes",649.970578914956
"donor20573","Yes",651.409117957269
"donor2870","No",649.513882687126
"donor13264","Yes",650.187908038872
"donor498","Yes",650.841352983138
"donor18783","No",651.927478416652
"donor2343","Yes",650.741164222534
"donor7186","No",651.158154854327
"donor15113","Yes",648.89525551601
"donor20620","Yes",650.12672202258
"donor13374","Yes",648.514732220385
"donor12232","Yes",650.469353700033
"donor22437","No",651.052623833836
"donor29","Yes",649.799507937644
"donor17200","No",649.909543130746
"donor22481","No",649.352759455866
"donor19607","No",648.992927453009
"donor7078","No",651.37831953299
"donor16702","No",650.246092418989
"donor22513","Yes",648.494236579642
"donor1734","No",649.768381624914
"donor1339","Yes",649.145855946038
"donor7425","No",649.937713616281
"donor17","Yes",650.155713769157
"donor16441","No",651.129202593354
"donor7047","Yes",647.616411258428
"donor18020","Yes",649.47003080119
"donor2114","No",650.707500512401
"donor4178","No",649.891052922329
"donor21504","No",650.030364450671
"donor4902","Yes",648.506415252849
"donor17644","Yes",649.732046160988
"donor7913","Yes",650.114197755999
"donor15073","Yes",649.077631470188
"donor13908","No",650.898348540804
"donor11864","No",650.800774806491
"donor2964","No",649.12424549161
"donor1719","No",649.322116630429
"donor11139","Yes",650.588182319373
"donor10343","Yes",650.09575208174
"donor15124","No",649.552614137033
"donor20941","Yes",650.824353705106
"donor22341","No",649.78251566592
"donor10996","Yes",648.942908421687
"donor7199","No",649.118316671241
"donor693","No",650.887970736318
"donor18553","Yes",648.895557922855
"donor20317","No",648.158182300638
"donor2524","Yes",650.819593541041
"donor6259","No",649.130466424322
"donor6374","Yes",648.834327314531
"donor17380","No",648.734977369744
"donor5956","No",652.087205478886
"donor1461","Yes",649.561765679652
"donor10787","Yes",649.315529215046
"donor19095","Yes",648.889181085114
"donor13238","Yes",649.931010328233
"donor11620","Yes",648.10502858851
"donor20301","Yes",650.673115499462
"donor20762","No",651.401243686946
"donor21733","Yes",647.66442912318
"donor11116","Yes",649.330022654443
"donor5916","Yes",650.543931019932
"donor19345","Yes",647.230111355875
"donor5882","Yes",649.821682165005
"donor16948","No",650.702125999443
"donor10883","No",648.595470263405
"donor13389","Yes",650.161482220284
"donor3819","No",649.584512181931
"donor10582","Yes",649.083833737598
"donor18003","Yes",650.107619881619
"donor20606","Yes",649.296801801415
"donor2010","No",648.90342453141
"donor20391","Yes",651.087752606553
"donor2487","Yes",649.415355208013
"donor5555","Yes",649.336911456894
"donor2784","Yes",650.674481972665
"donor10527","Yes",651.074033347133
"donor11534","Yes",650.369833488662
"donor8003","No",650.109283009064
"donor8654","No",649.77716163224
"donor11060","No",648.249615243821
"donor12784","Yes",649.596000280551
"donor21198","No",652.206305522394
"donor13090","Yes",649.777567482194
"donor22831","No",650.695360087569
"donor20256","Yes",650.142758567953
"donor11768","No",650.098135031644
"donor20490","Yes",648.521230957718
"donor18473","Yes",650.459743995341
"donor22088","No",650.271773227859
"donor7773","Yes",648.600146577537
"donor9217","No",650.435506239442
"donor9450","No",650.186729400033
"donor5482","No",651.350135793527
"donor23010","Yes",650.2137054299
"donor20209","No",650.442653088925
"donor15964","No",650.689888246087
"donor5002","Yes",650.149378126013
"donor11218","Yes",650.185831705918
"donor13261","No",650.169162782265
"donor356","Yes",650.806547500083
"donor6474","Yes",650.228591390885
"donor14771","No",650.991447784764
"donor21600","No",649.483371437706
"donor13628","Yes",649.908015147224
"donor406","Yes",649.952031947584
"donor20689","Yes",649.444328806598
"donor13150","Yes",651.054892444476
"donor5149","Yes",649.80964076112
"donor17440","No",649.395183803399
"donor21536","Yes",650.449147910375
"donor6722","No",650.776678015637
"donor15316","No",647.775502386687
"donor9623","No",651.083887909969
"donor7567","Yes",650.135372661804
"donor14249","Yes",650.608454603819
"donor10062","No",650.686018572162
"donor21208","No",651.352754902621
"donor14669","Yes",648.986482789586
"donor8633","Yes",650.499117564634
"donor12216","Yes",649.999153516984
"donor16505","Yes",648.787981422256
"donor4365","No",650.013558892475
"donor11899","Yes",649.992980233855
"donor8269","No",649.967118316674
"donor8534","Yes",651.41865267531
"donor7389","Yes",649.904518250213
"donor20761","Yes",650.085925167987
"donor13120","No",649.056775486594
"donor20360","No",651.182611763609
"donor9423","No",650.330398802872
"donor700","No",650.346033586957
"donor4680","No",649.008661237099
"donor23085","Yes",648.890907234501
"donor22368","No",648.820505370554
"donor1971","Yes",649.46755917754
"donor14197","No",649.821741180664
"donor11045","No",649.097832186608
"donor13052","No",649.448384782552
"donor5184","Yes",650.725338019243
"donor15967","Yes",649.244734324966
"donor4992","Yes",650.320534072581
"donor21726","Yes",649.233235682996
"donor10572","No",650.264372079069
"donor6899","No",650.002182924962
"donor20225","Yes",649.35834326602
"donor9704","Yes",650.494427645446
"donor9495","Yes",648.552385758585
"donor13271","No",648.607532759033
"donor10729","Yes",650.415974499862
"donor3671","Yes",649.351688755078
"donor8397","No",649.93947909833
"donor1721","Yes",650.690132173642
"donor7667","No",650.848531333933
"donor11609","No",650.906271630394
"donor15305","Yes",651.417784190402
"donor5928","Yes",649.00010784146
"donor3860","No",650.84511731128
"donor3649","Yes",647.233897492239
"donor2626","Yes",649.505021306499
"donor220","No",649.34912184258
"donor12821","Yes",649.738320648092
"donor11818","No",647.869967710032
"donor8640","No",649.111547413038
"donor14788","No",650.763842858443
"donor20601","No",650.605215127344
"donor1708","Yes",650.329527546877
"donor5354","No",650.189460865112
"donor20348","No",649.602296851191
"donor11099","Yes",648.476828062081
"donor22679","Yes",649.651486529431
"donor17219","No",649.946821983159
"donor4836","Yes",651.409056345771
"donor18651","No",650.904689306121
"donor16854","Yes",650.449641155997
"donor15309","Yes",648.077717516941
"donor12483","No",649.315904514916
"donor2488","No",652.038310265165
"donor67302-69","No",649.937209020946
"donor1684","No",650.117789471872
"donor4571","No",649.49647899543
"donor23022","Yes",648.906895384895
"donor18813","Yes",650.074166661499
"donor18519","No",651.476556866179
"donor14301","Yes",649.134630750045
"donor5119","No",650.587272708369
"donor3487","No",649.521204458335
"donor7825","Yes",649.468747519172
"donor22657-16","Yes",650.181856826626
"donor8403","Yes",651.35907468049
"donor1763","No",649.657496663912
"donor20500","Yes",650.059677299076
"donor20518","Yes",649.35035388602
"donor17395","Yes",651.772111678906
"donor14747","No",650.168266437843
"donor12926","No",650.007094776681
"donor1183","No",649.342515395175
"donor5845","No",648.775756247608
"donor22743","No",649.993140643827
"donor4759","Yes",649.2932282414
"donor9911","No",649.540669784619
"donor8045","No",648.838752985827
"donor6329","No",650.757284967784
"donor7039","Yes",650.687052758997
"donor5512","Yes",648.030576596466
"donor7158","Yes",650.837868774411
"donor20691","No",649.541865893362
"donor2394","No",648.200004077215
"donor12768","Yes",647.553043939808
"donor9203","Yes",650.688129706378
"donor16651","No",649.785551455677
"donor118593-71","Yes",648.934872747736
"donor9016","Yes",649.907564489358
"donor11400","Yes",649.180847971502
"donor23258","Yes",648.849440121465
"donor1382","No",649.337903639233
"donor14102","No",648.759611943057
"donor2774","Yes",650.914415495138
"donor16347","No",650.264017753017
"donor16080","No",651.612693625034
"donor3497","Yes",648.903705641982
"donor1259","Yes",649.892057291677
"donor15534","No",649.169069038241
"donor20038","Yes",650.368385552529
"donor6352","No",650.736011900343
"donor6926","No",649.975005353996
"donor840","No",650.425391864422
"donor2196","No",650.231284095956
"donor3960","No",649.898743565345
"donor10661-18","No",647.743566929836
"donor16038","No",648.609269527458
"donor10571","Yes",650.739081921073
"donor11210","No",650.223359777705
"donor2143","No",652.030362550129
"donor6488","Yes",651.668886955921
"donor1285","Yes",649.049407874757
"donor20944","No",649.992143038237
"donor10229","No",649.265347837547
"donor16022","Yes",648.175441366628
"donor22834","Yes",649.701437077398
"donor21357","Yes",649.880045264778
"donor9260","Yes",650.307636189784
"donor22110","Yes",649.64776447767
"donor22388","No",648.706452213363
"donor7076","Yes",648.669957073533
"donor14022","No",649.694089881087
"donor4008","Yes",648.740870997511
"donor929","Yes",649.927635616101
"donor19505","No",651.06665498467
"donor5337","Yes",649.225194774818
"donor5217","Yes",650.152544166096
"donor182","No",651.438655072798
"donor19418","Yes",652.084207673687
"donor17172","Yes",648.594013147178
"donor19581","Yes",652.055178891416
"donor18217","Yes",650.179535942307
"donor10082","No",649.597520559144
"donor19162","Yes",649.728216452992
"donor1922","No",651.415050753675
"donor1955","Yes",652.150041994927
"donor1969","No",649.507273573011
"donor6751","No",650.259849453382
"donor13922","Yes",650.757391648555
"donor17343","Yes",649.922649262212
"donor740","No",650.150433610567
"donor13133","Yes",648.540997095163
"donor17271","No",648.505509362552
"donor1449","Yes",650.31617397951
"donor20181","Yes",650.12710878785
"donor14449","Yes",650.70051356535
"donor10331","No",650.026381975641
"donor14184","No",650.16776754514
"donor9390","No",651.522550908422
"donor2862","Yes",650.102780544196
"donor4014","No",649.117687758106
"donor2838","No",649.884444838695
"donor4429","No",648.023479872729
"donor4137","Yes",651.748290567756
"donor9475","Yes",651.92209211284
"donor2456","Yes",651.418809896234
"donor10987","No",649.634750025126
"donor22963","Yes",649.136187310024
"donor11335","No",649.040155451237
"donor2884","Yes",647.687697747975
"donor6641","Yes",649.58226041767
"donor17685","Yes",649.891646468811
"donor15244","No",647.815481560555
"donor19646","Yes",649.877943510872
"donor3753","No",650.441079626375
"donor20424","No",649.158083590933
"donor17798","No",650.450629006092
"donor12500","No",647.952671524642
"donor2208","Yes",649.175429344532
"donor5829","Yes",650.025030565469
"donor12849","No",648.551540811745
"donor19852","Yes",650.17104346124
"donor4691","No",651.935879871136
"donor20939","No",648.479477034582
"donor2088","Yes",650.654894763695
"donor23178","No",649.40337877267
"donor17021","No",648.858230064048
"donor13482","Yes",650.09083325046
"donor1848","No",650.182586635193
"donor4075","Yes",650.56022333799
"donor13864","Yes",648.529447928837
"donor614","Yes",649.425409596071
"donor6880","No",648.784765342056
"donor4239","No",651.560276466192
"donor17016","Yes",649.634729289101
"donor16678","Yes",649.792820898221
"donor6395","No",649.772503042761
"donor20946","No",649.47054179962
"donor22619","Yes",647.450883459674
"donor11675","Yes",649.558939399262
"donor13621","Yes",648.312324179809
"donor21783","No",649.653897890603
"donor10763","No",650.040334441608
"donor18765","No",649.568955388729
"donor14518","No",648.673534858328
"donor159","No",650.102857450685
"donor2099","No",649.998284678877
"donor18421","No",650.651587218587
"donor17050","No",649.487923308452
"donor2677","No",649.512799090813
"donor9445","Yes",651.235645889387
"donor16704","Yes",650.237610101089
"donor536","No",650.892657233545
"donor12360","No",649.79719498689
"donor9094","Yes",649.207708179561
"donor22198","No",647.944510884368
